id,label,target,labels,profile
sequence_51160,0,-7.359947635110199,2-1-1-1,0-2-1-1-1
sequence_51144,0,-7.6062267387969245,2-1-1-1,0-2-1-1-1
sequence_51142,0,-7.121316080640148,2-1-1-3,0-2-1-1-3
sequence_51188,0,-7.477058965090089,2-1-1-3,0-2-1-1-3
sequence_51191,0,-4.187052068679792,2-1-1-3,0-2-1-1-3
sequence_51174,0,-8.191804956045784,2-1-1-1,0-2-1-1-1
sequence_51005,1,-5.462621475453159,1-2-2-0,1-1-2-2-0
sequence_32131,1,-6.7244621963556055,0-0-0-2,1-0-0-0-2
sequence_32142,1,-5.589646359982146,0-0-0-2,1-0-0-0-2
sequence_51006,0,-4.088195248253983,1-2-2-6,0-1-2-2-6
sequence_32178,1,-7.97958130655809,0-0-0-5,1-0-0-0-5
sequence_50963,1,-4.781440038086389,1-2-2-7,1-1-2-2-7
sequence_32171,1,-6.784871272007103,0-0-0-5,1-0-0-0-5
sequence_32162,1,-7.3445848975979535,0-0-0-5,1-0-0-0-5
sequence_51194,0,-5.951019832085327,2-1-1-1,0-2-1-1-1
sequence_51189,0,-4.558817450583756,2-1-1-3,0-2-1-1-3
sequence_32129,1,-8.31556501084656,0-0-0-2,1-0-0-0-2
sequence_32159,1,-6.970724932862983,0-0-0-2,1-0-0-0-2
sequence_51131,0,-7.774340977997347,2-1-1-4,0-2-1-1-4
sequence_50979,1,-6.9793484717108525,1-2-2-7,1-1-2-2-7
sequence_32149,1,-7.516758509933092,0-0-0-5,1-0-0-0-5
sequence_50998,1,-5.944204158002268,1-2-2-7,1-1-2-2-7
sequence_32173,1,-7.412850678006673,0-0-0-2,1-0-0-0-2
sequence_32176,1,-7.495966273349671,0-0-0-2,1-0-0-0-2
sequence_51003,0,-4.688170977244142,1-2-2-0,0-1-2-2-0
sequence_51153,0,-7.196744445638808,2-1-1-1,0-2-1-1-1
sequence_51164,0,-5.675591751285612,2-1-1-1,0-2-1-1-1
sequence_51054,1,-5.902809074204358,1-2-2-0,1-1-2-2-0
sequence_32113,1,-9.174039097210208,0-0-0-5,1-0-0-0-5
sequence_51145,0,-7.832019468805971,2-1-1-3,0-2-1-1-3
sequence_51009,0,-4.573850042256471,1-2-2-0,0-1-2-2-0
sequence_50981,1,-7.512823751591346,1-2-2-7,1-1-2-2-7
sequence_50997,0,-7.490956320392341,1-2-2-6,0-1-2-2-6
sequence_32141,1,-5.887274565323308,0-0-0-2,1-0-0-0-2
sequence_51008,1,-4.585620137449986,1-2-2-0,1-1-2-2-0
sequence_51038,0,-5.012320997946479,1-2-2-0,0-1-2-2-0
sequence_51049,1,-5.345308323514202,1-2-2-0,1-1-2-2-0
sequence_51173,0,-7.430867304520878,2-1-1-1,0-2-1-1-1
sequence_51168,0,-7.697662542801202,2-1-1-1,0-2-1-1-1
sequence_51014,1,-4.875093284104756,1-2-2-0,1-1-2-2-0
sequence_50966,0,-7.12754277570154,1-2-2-0,0-1-2-2-0
sequence_51159,0,-5.319842748072733,2-1-1-1,0-2-1-1-1
sequence_51199,0,-6.996026362092827,2-1-1-1,0-2-1-1-1
sequence_51129,0,-8.402091964503104,2-1-1-1,0-2-1-1-1
sequence_50976,1,-7.644636157990131,1-2-2-7,1-1-2-2-7
sequence_51180,0,-6.304185064160062,2-1-1-1,0-2-1-1-1
sequence_51019,0,-6.115112568237896,1-2-2-0,0-1-2-2-0
sequence_32118,1,-5.976481335612996,0-0-0-2,1-0-0-0-2
sequence_51157,0,-7.993079403043451,2-1-1-1,0-2-1-1-1
sequence_51135,0,-7.603076627631569,2-1-1-1,0-2-1-1-1
sequence_51044,0,-7.448598078099795,1-2-2-0,0-1-2-2-0
sequence_50986,1,-6.800648200608334,1-2-2-0,1-1-2-2-0
sequence_51165,0,-8.135108482126563,2-1-1-1,0-2-1-1-1
sequence_50987,1,-8.15482384172899,1-2-2-6,1-1-2-2-6
sequence_51167,0,-6.709785800218548,2-1-1-1,0-2-1-1-1
sequence_32124,1,-6.481163109642129,0-0-0-2,1-0-0-0-2
sequence_51197,0,-6.969794378455091,2-1-1-4,0-2-1-1-4
sequence_50965,1,-8.132680322148055,1-2-2-6,1-1-2-2-6
sequence_51035,0,-6.5243104484277685,1-2-2-0,0-1-2-2-0
sequence_50985,1,-4.308443704891928,1-2-2-0,1-1-2-2-0
sequence_51170,0,-5.599110392902725,2-1-1-1,0-2-1-1-1
sequence_51046,1,-7.53760401737095,1-2-2-6,1-1-2-2-6
sequence_50962,0,-7.232986764011962,1-2-2-0,0-1-2-2-0
sequence_51161,0,-8.29923749627917,2-1-1-1,0-2-1-1-1
sequence_51048,0,-8.515067054902179,1-2-2-6,0-1-2-2-6
sequence_51021,1,-5.061021415988704,1-2-2-0,1-1-2-2-0
sequence_51002,0,-5.509785716570097,1-2-2-0,0-1-2-2-0
sequence_51146,0,-3.958357370465748,2-1-1-3,0-2-1-1-3
sequence_50984,0,-4.153545460917198,1-2-2-0,0-1-2-2-0
sequence_32165,1,-6.872613250606912,0-0-0-5,1-0-0-0-5
sequence_51017,0,-7.84298595409709,1-2-2-0,0-1-2-2-0
sequence_51177,0,-6.222235866357328,2-1-1-1,0-2-1-1-1
sequence_32156,1,-7.327994265882848,0-0-0-5,1-0-0-0-5
sequence_32139,1,-6.187468874223483,0-0-0-2,1-0-0-0-2
sequence_50993,1,-7.312336322903731,1-2-2-0,1-1-2-2-0
sequence_51041,0,-6.943692311648196,1-2-2-0,0-1-2-2-0
sequence_51012,0,-5.769612631669962,1-2-2-0,0-1-2-2-0
sequence_50983,0,-7.874339064617118,1-2-2-0,0-1-2-2-0
sequence_51127,0,-4.999097941049065,2-1-1-1,0-2-1-1-1
sequence_32163,1,-6.436780987668787,0-0-0-5,1-0-0-0-5
sequence_51013,0,-4.687136967133388,1-2-2-0,0-1-2-2-0
sequence_32147,1,-6.122695079257531,0-0-0-2,1-0-0-0-2
sequence_51037,0,-4.148785252262823,1-2-2-0,0-1-2-2-0
sequence_51158,0,-6.222980712367778,2-1-1-1,0-2-1-1-1
sequence_32172,1,-6.702704094610732,0-0-0-5,1-0-0-0-5
sequence_51155,0,-5.6881928391837775,2-1-1-1,0-2-1-1-1
sequence_51148,0,-6.975393550316428,2-1-1-4,0-2-1-1-4
sequence_32182,1,-8.313000601877945,0-0-0-5,1-0-0-0-5
sequence_51154,0,-7.492004982128037,2-1-1-1,0-2-1-1-1
sequence_51141,0,-6.2807344442384325,2-1-1-1,0-2-1-1-1
sequence_32164,1,-7.229515353903711,0-0-0-5,1-0-0-0-5
sequence_50980,0,-5.395644495280823,1-2-2-0,0-1-2-2-0
sequence_51181,0,-6.128408684508713,2-1-1-1,0-2-1-1-1
sequence_51056,0,-5.850855450691768,1-2-2-0,0-1-2-2-0
sequence_50995,1,-6.569508668935794,1-2-2-7,1-1-2-2-7
sequence_32168,1,-7.637377800222538,0-0-0-2,1-0-0-0-2
sequence_51183,0,-7.546017632580344,2-1-1-1,0-2-1-1-1
sequence_50991,1,-8.436912109982138,1-2-2-0,1-1-2-2-0
sequence_32177,1,-8.394682697575568,0-0-0-2,1-0-0-0-2
sequence_51176,0,-6.977819960699303,2-1-1-1,0-2-1-1-1
sequence_32123,1,-5.794704758333088,0-0-0-2,1-0-0-0-2
sequence_51032,0,-8.147653535627581,1-2-2-0,0-1-2-2-0
sequence_51126,1,-6.8444229718282426,2-1-1-4,1-2-1-1-4
sequence_32175,1,-7.447858237543301,0-0-0-5,1-0-0-0-5
sequence_51004,1,-4.72181656291134,1-2-2-0,1-1-2-2-0
sequence_32150,1,-7.3196132933177775,0-0-0-2,1-0-0-0-2
sequence_50967,0,-5.218809117262096,1-2-2-0,0-1-2-2-0
sequence_32153,1,-7.7527305527290675,0-0-0-2,1-0-0-0-2
sequence_51042,1,-4.418679342702412,1-2-2-7,1-1-2-2-7
sequence_32115,1,-8.287149988801819,0-0-0-5,1-0-0-0-5
sequence_32136,1,-9.513216858041744,0-0-0-2,1-0-0-0-2
sequence_32154,1,-6.956779787785928,0-0-0-5,1-0-0-0-5
sequence_51187,0,-6.886468446878718,2-1-1-3,0-2-1-1-3
sequence_32122,1,-5.6780835220027175,0-0-0-2,1-0-0-0-2
sequence_50992,1,-7.440072608002367,1-2-2-6,1-1-2-2-6
sequence_32180,1,-7.4665305235863535,0-0-0-2,1-0-0-0-2
sequence_51011,1,-5.444562277270213,1-2-2-0,1-1-2-2-0
sequence_32160,1,-7.729750228413137,0-0-0-2,1-0-0-0-2
sequence_51169,0,-6.371702819572715,2-1-1-1,0-2-1-1-1
sequence_50978,1,-8.571060179872774,1-2-2-7,1-1-2-2-7
sequence_32117,1,-6.013942880307312,0-0-0-2,1-0-0-0-2
sequence_51149,0,-7.135845590862672,2-1-1-1,0-2-1-1-1
sequence_51031,0,-4.656133116104559,1-2-2-0,0-1-2-2-0
sequence_32130,1,-5.7157882520247325,0-0-0-2,1-0-0-0-2
sequence_51057,0,-7.239446757304117,1-2-2-0,0-1-2-2-0
sequence_50996,0,-8.359746838659895,1-2-2-6,0-1-2-2-6
sequence_51133,1,-5.587718813645618,2-1-1-4,1-2-1-1-4
sequence_51172,0,-6.315267818049118,2-1-1-1,0-2-1-1-1
sequence_51195,0,-4.719117050535875,2-1-1-1,0-2-1-1-1
sequence_50988,1,-7.682347412816437,1-2-2-6,1-1-2-2-6
sequence_51193,0,-5.950238637114008,2-1-1-1,0-2-1-1-1
sequence_51192,0,-5.696734269383801,2-1-1-3,0-2-1-1-3
sequence_51150,0,-7.330164570040457,2-1-1-3,0-2-1-1-3
sequence_32127,1,-5.3072183078974415,0-0-0-2,1-0-0-0-2
sequence_51036,0,-7.334007950928568,1-2-2-0,0-1-2-2-0
sequence_51018,0,-7.920386157149045,1-2-2-0,0-1-2-2-0
sequence_51033,0,-7.601809103963952,1-2-2-0,0-1-2-2-0
sequence_32133,1,-6.519779039196885,0-0-0-2,1-0-0-0-2
sequence_51015,0,-5.194006961724645,1-2-2-0,0-1-2-2-0
sequence_32144,1,-5.565961069145386,0-0-0-2,1-0-0-0-2
sequence_51028,0,-7.264425589948742,1-2-2-0,0-1-2-2-0
sequence_51163,0,-5.840652190889835,2-1-1-1,0-2-1-1-1
sequence_51190,0,-8.743963500717465,2-1-1-3,0-2-1-1-3
sequence_51029,0,-4.668263389644887,1-2-2-0,0-1-2-2-0
sequence_51020,1,-4.576447227967023,1-2-2-0,1-1-2-2-0
sequence_51034,0,-8.187646078101817,1-2-2-0,0-1-2-2-0
sequence_50990,1,-8.580398018436656,1-2-2-0,1-1-2-2-0
sequence_51178,0,-5.206388367343241,2-1-1-1,0-2-1-1-1
sequence_51130,0,-5.73331703632774,2-1-1-1,0-2-1-1-1
sequence_51022,1,-4.7007583685399,1-2-2-0,1-1-2-2-0
sequence_50977,1,-6.601103781309464,1-2-2-0,1-1-2-2-0
sequence_51016,0,-4.626935645431157,1-2-2-0,0-1-2-2-0
sequence_50999,1,-5.527187128279114,1-2-2-6,1-1-2-2-6
sequence_51024,1,-4.606670807697861,1-2-2-7,1-1-2-2-7
sequence_51185,0,-5.7929627601304565,2-1-1-4,0-2-1-1-4
sequence_51171,0,-5.988608431336485,2-1-1-1,0-2-1-1-1
sequence_32134,1,-6.086948143042816,0-0-0-2,1-0-0-0-2
sequence_51030,0,-4.598021987750988,1-2-2-0,0-1-2-2-0
sequence_51051,1,-8.47377823934988,1-2-2-0,1-1-2-2-0
sequence_50982,1,-5.477456019885743,1-2-2-7,1-1-2-2-7
sequence_51151,0,-7.50501562302166,2-1-1-1,0-2-1-1-1
sequence_51001,0,-8.53182220350879,1-2-2-6,0-1-2-2-6
sequence_51200,0,-4.040097249792159,2-1-1-1,0-2-1-1-1
sequence_51198,1,-7.041057436612152,2-1-1-4,1-2-1-1-4
sequence_50964,1,-5.326405663918352,1-2-2-7,1-1-2-2-7
sequence_32145,1,-7.251058911469951,0-0-0-2,1-0-0-0-2
sequence_32138,1,-6.781133718515557,0-0-0-2,1-0-0-0-2
sequence_51136,1,-5.335352191963125,2-1-1-4,1-2-1-1-4
sequence_51027,1,-8.905971381085486,1-2-2-0,1-1-2-2-0
sequence_51140,0,-6.732490772637745,2-1-1-1,0-2-1-1-1
sequence_32126,1,-5.968435149556656,0-0-0-2,1-0-0-0-2
sequence_32128,1,-5.684063700869746,0-0-0-2,1-0-0-0-2
sequence_32170,1,-8.156613556025587,0-0-0-5,1-0-0-0-5
sequence_51055,0,-6.073930941831184,1-2-2-0,0-1-2-2-0
sequence_32112,1,-8.51762382755167,0-0-0-5,1-0-0-0-5
sequence_50969,1,-7.993460215889013,1-2-2-0,1-1-2-2-0
sequence_51128,0,-7.354080449503878,2-1-1-1,0-2-1-1-1
sequence_50974,1,-4.78760150401719,1-2-2-7,1-1-2-2-7
sequence_51010,1,-5.965483650327768,1-2-2-0,1-1-2-2-0
sequence_50971,1,-6.926741159901643,1-2-2-7,1-1-2-2-7
sequence_51182,0,-5.384437728556348,2-1-1-3,0-2-1-1-3
sequence_51052,0,-7.931613379354088,1-2-2-7,0-1-2-2-7
sequence_32166,1,-7.342049413024209,0-0-0-5,1-0-0-0-5
sequence_51152,0,-6.5750272986407685,2-1-1-1,0-2-1-1-1
sequence_51196,0,-7.3141295128133885,2-1-1-4,0-2-1-1-4
sequence_51186,0,-5.749568986531335,2-1-1-1,0-2-1-1-1
sequence_51137,0,-8.113936450186205,2-1-1-3,0-2-1-1-3
sequence_51040,1,-5.1778216658610186,1-2-2-7,1-1-2-2-7
sequence_32125,1,-8.764202037648419,0-0-0-2,1-0-0-0-2
sequence_51201,0,-6.724658769791372,2-1-1-1,0-2-1-1-1
sequence_51139,0,-6.942655461209572,2-1-1-1,0-2-1-1-1
sequence_51175,0,-5.0920670419749925,2-1-1-1,0-2-1-1-1
sequence_32155,1,-8.338521820335119,0-0-0-5,1-0-0-0-5
sequence_32151,1,-7.450035379594821,0-0-0-2,1-0-0-0-2
sequence_51050,0,-4.353862895527104,1-2-2-0,0-1-2-2-0
sequence_32157,1,-7.7422371130498195,0-0-0-5,1-0-0-0-5
sequence_32137,1,-6.099982560129262,0-0-0-2,1-0-0-0-2
sequence_51143,0,-5.813377959587455,2-1-1-3,0-2-1-1-3
sequence_51043,0,-5.997333168034557,1-2-2-0,0-1-2-2-0
sequence_51053,1,-7.141996997362572,1-2-2-7,1-1-2-2-7
sequence_51138,0,-5.893746696133273,2-1-1-4,0-2-1-1-4
sequence_32121,1,-6.578239299103505,0-0-0-2,1-0-0-0-2
sequence_32119,1,-5.975586824902201,0-0-0-2,1-0-0-0-2
sequence_32109,1,-8.8749984685552,0-0-0-2,1-0-0-0-2
sequence_51134,0,-7.793345450173909,2-1-1-1,0-2-1-1-1
sequence_51132,0,-4.340049860624873,2-1-1-4,0-2-1-1-4
sequence_32161,1,-6.390606369080943,0-0-0-2,1-0-0-0-2
sequence_32140,1,-8.622125342490829,0-0-0-2,1-0-0-0-2
sequence_32148,1,-6.566272408536558,0-0-0-2,1-0-0-0-2
sequence_51023,1,-4.593912239723845,1-2-2-0,1-1-2-2-0
sequence_32152,1,-7.840763601366848,0-0-0-5,1-0-0-0-5
sequence_32179,1,-7.381695972507586,0-0-0-5,1-0-0-0-5
sequence_32116,1,-7.723165366142718,0-0-0-2,1-0-0-0-2
sequence_50961,1,-7.602871394879726,1-2-2-7,1-1-2-2-7
sequence_51025,1,-5.7112769943557415,1-2-2-0,1-1-2-2-0
sequence_32143,1,-6.164881645817131,0-0-0-2,1-0-0-0-2
sequence_50973,1,-6.794567628611167,1-2-2-6,1-1-2-2-6
sequence_32174,1,-6.886395745117742,0-0-0-2,1-0-0-0-2
sequence_32158,1,-7.7252366227309155,0-0-0-5,1-0-0-0-5
sequence_32181,1,-7.379938210822062,0-0-0-5,1-0-0-0-5
sequence_50989,1,-5.202960772973575,1-2-2-6,1-1-2-2-6
sequence_51179,0,-6.743875944193901,2-1-1-4,0-2-1-1-4
sequence_32169,1,-6.044258470366566,0-0-0-5,1-0-0-0-5
sequence_51156,0,-6.2249740524313975,2-1-1-1,0-2-1-1-1
sequence_51000,1,-7.071213324987105,1-2-2-6,1-1-2-2-6
sequence_51166,0,-7.112515562930268,2-1-1-1,0-2-1-1-1
sequence_50970,0,-4.986009935777647,1-2-2-0,0-1-2-2-0
sequence_51007,0,-4.692446891809938,1-2-2-0,0-1-2-2-0
sequence_51147,0,-8.583544794452564,2-1-1-3,0-2-1-1-3
sequence_51184,0,-7.972632247347034,2-1-1-1,0-2-1-1-1
sequence_51202,0,-6.673839708394163,2-1-1-4,0-2-1-1-4
sequence_32110,1,-6.435581273863229,0-0-0-2,1-0-0-0-2
sequence_32114,1,-8.025415659124889,0-0-0-2,1-0-0-0-2
sequence_32135,1,-5.605247469738862,0-0-0-2,1-0-0-0-2
sequence_32146,1,-7.807595902051432,0-0-0-2,1-0-0-0-2
sequence_32111,1,-7.720394486348803,0-0-0-2,1-0-0-0-2
sequence_50968,0,-6.107021603142809,1-2-2-0,0-1-2-2-0
sequence_50975,0,-8.356998357359751,1-2-2-6,0-1-2-2-6
sequence_32120,1,-5.463833086780952,0-0-0-2,1-0-0-0-2
sequence_32132,1,-7.1048508816280265,0-0-0-2,1-0-0-0-2
sequence_50972,0,-7.588913722504616,1-2-2-7,0-1-2-2-7
sequence_51039,0,-4.871173881568278,1-2-2-0,0-1-2-2-0
sequence_51045,1,-6.269934534978312,1-2-2-0,1-1-2-2-0
sequence_51026,1,-5.036439269942528,1-2-2-0,1-1-2-2-0
sequence_51162,0,-5.483585000857007,2-1-1-1,0-2-1-1-1
sequence_50994,1,-8.261822655555044,1-2-2-0,1-1-2-2-0
sequence_32167,1,-8.28781536491833,0-0-0-5,1-0-0-0-5
sequence_51047,1,-5.339031826467012,1-2-2-6,1-1-2-2-6
