,strategy,siluetas,calinski,davies
0,meanshift-2,0.30331770049701307,86.23380441079603,1.3691057494654586
1,meanshift-3,0.30331770049701307,86.23380441079603,1.3691057494654586
2,meanshift-4,0.30331770049701307,86.23380441079603,1.3691057494654586
3,meanshift-5,0.30331770049701307,86.23380441079603,1.3691057494654586
4,meanshift-6,0.30331770049701307,86.23380441079603,1.3691057494654586
5,meanshift-7,0.30331770049701307,86.23380441079603,1.3691057494654586
6,meanshift-8,0.30331770049701307,86.23380441079603,1.3691057494654586
7,meanshift-9,0.30331770049701307,86.23380441079603,1.3691057494654586
8,meanshift-10,0.30331770049701307,86.23380441079603,1.3691057494654586
9,meanshift-11,0.30331770049701307,86.23380441079603,1.3691057494654586
10,meanshift-12,0.30331770049701307,86.23380441079603,1.3691057494654586
11,meanshift-13,0.30331770049701307,86.23380441079603,1.3691057494654586
12,meanshift-14,0.30331770049701307,86.23380441079603,1.3691057494654586
13,meanshift-15,0.30331770049701307,86.23380441079603,1.3691057494654586
14,meanshift-16,0.30331770049701307,86.23380441079603,1.3691057494654586
15,meanshift-17,0.30331770049701307,86.23380441079603,1.3691057494654586
16,meanshift-18,0.30331770049701307,86.23380441079603,1.3691057494654586
17,meanshift-19,0.30331770049701307,86.23380441079603,1.3691057494654586
18,meanshift-20,0.30331770049701307,86.23380441079603,1.3691057494654586
19,meanshift-21,0.30331770049701307,86.23380441079603,1.3691057494654586
20,meanshift-22,0.30331770049701307,86.23380441079603,1.3691057494654586
21,meanshift-23,0.30331770049701307,86.23380441079603,1.3691057494654586
22,meanshift-24,0.30331770049701307,86.23380441079603,1.3691057494654586
23,meanshift-25,0.30331770049701307,86.23380441079603,1.3691057494654586
24,meanshift-26,0.30331770049701307,86.23380441079603,1.3691057494654586
25,meanshift-27,0.30331770049701307,86.23380441079603,1.3691057494654586
26,meanshift-28,0.30331770049701307,86.23380441079603,1.3691057494654586
27,meanshift-29,0.30331770049701307,86.23380441079603,1.3691057494654586
