id,label
sequence_47777,2
sequence_47708,1
sequence_47743,1
sequence_47674,2
sequence_47741,2
sequence_47724,1
sequence_47683,1
sequence_47745,2
sequence_47727,1
sequence_47779,2
sequence_47739,2
sequence_47732,2
sequence_47666,1
sequence_47661,2
sequence_47738,1
sequence_47714,1
sequence_47729,2
sequence_47752,2
sequence_47702,2
sequence_47798,2
sequence_47788,1
sequence_47806,2
sequence_47769,2
sequence_47785,1
sequence_47676,1
sequence_47810,2
sequence_47719,1
sequence_47737,2
sequence_47805,0
sequence_47786,2
sequence_47688,1
sequence_47723,1
sequence_47796,0
sequence_47783,2
sequence_47663,0
sequence_47725,2
sequence_47764,2
sequence_47662,2
sequence_47740,1
sequence_47694,1
sequence_47731,0
sequence_47734,2
sequence_47791,2
sequence_47801,2
sequence_47768,2
sequence_47755,2
sequence_47697,1
sequence_47733,2
sequence_47735,2
sequence_47811,2
sequence_47797,2
sequence_47770,2
sequence_47689,2
sequence_47765,1
sequence_47760,2
sequence_47790,2
sequence_47808,2
sequence_47670,1
sequence_47716,1
sequence_47677,1
sequence_47690,0
sequence_47700,1
sequence_47664,2
sequence_47668,0
sequence_47762,1
sequence_47704,1
sequence_47713,2
sequence_47773,2
sequence_47722,1
sequence_47799,1
sequence_47758,0
sequence_47761,1
sequence_47665,1
sequence_47749,2
sequence_47728,2
sequence_47804,1
sequence_47693,1
sequence_47778,2
sequence_47671,2
sequence_47699,1
sequence_47679,1
sequence_47730,0
sequence_47691,1
sequence_47794,2
sequence_47774,2
sequence_47687,0
sequence_47775,0
sequence_47803,1
sequence_47789,2
sequence_47795,2
sequence_47720,1
sequence_47709,1
sequence_47742,2
sequence_47751,1
sequence_47754,1
sequence_47772,2
sequence_47726,1
sequence_47748,2
sequence_47707,1
sequence_47812,2
sequence_47782,2
sequence_47747,2
sequence_47692,0
sequence_47681,2
sequence_47767,1
sequence_47718,1
sequence_47809,2
sequence_47763,2
sequence_47780,2
sequence_47807,1
sequence_47756,0
sequence_47744,2
sequence_47721,1
sequence_47771,2
sequence_47750,1
sequence_47787,2
sequence_47793,2
sequence_47746,1
sequence_47757,2
sequence_47802,2
sequence_47667,2
sequence_47675,0
sequence_47736,2
sequence_47684,1
sequence_47669,1
sequence_47672,2
sequence_47759,2
sequence_47712,1
sequence_47703,1
sequence_47753,2
sequence_47678,1
sequence_47680,1
sequence_47698,1
sequence_47711,2
sequence_47784,2
sequence_47685,2
sequence_47710,0
sequence_47673,1
sequence_47717,1
sequence_47715,1
sequence_47792,2
sequence_47696,1
sequence_47706,1
sequence_47766,1
sequence_47705,2
sequence_47701,0
sequence_47682,1
sequence_47800,1
sequence_47781,2
sequence_47695,1
sequence_47776,2
sequence_47686,1
