,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
51,sequence_40826,539,sequence_40803,549,0.0163216626127134,0-0-0-0-19-6
48,sequence_40826,539,sequence_40825,532,0.0270972058783097,0-0-0-0-53-0
8,sequence_40826,539,sequence_40814,510,0.0107188438286749,0-0-0-0-26-0
17,sequence_40826,539,sequence_40816,531,0.0622018884029591,0-0-0-0-1-2
66,sequence_40826,539,sequence_40832,555,0.0170834341104965,0-0-0-0-43-0
34,sequence_40826,539,sequence_40861,464,0.0680794210347651,1-1-1-1-77-5
13,sequence_40826,539,sequence_40841,528,0.0024641864567253,0-0-0-0-29-0
69,sequence_40826,539,sequence_40798,579,0.0344579484695915,1-0-0-0-35-7
73,sequence_40826,539,sequence_40802,560,0.044992745600122,0-0-0-0-7-6
62,sequence_40826,539,sequence_40821,549,0.0149243250565531,0-0-0-0-21-0
47,sequence_40826,539,sequence_40824,523,0.0106013637110717,0-0-0-0-38-0
36,sequence_40826,539,sequence_40854,465,0.0669932581173535,1-1-1-1-79-5
49,sequence_40826,539,sequence_40797,558,0.0273606563548961,0-0-0-0-14-6
4,sequence_40826,539,sequence_40807,528,0.0009020753906565,1-0-0-0-32-0
22,sequence_40826,539,sequence_40829,528,0.0427336140842778,0-1-1-1-61-3
30,sequence_40826,539,sequence_40843,495,0.0658276253890738,1-1-1-1-68-4
14,sequence_40826,539,sequence_40842,522,0.035363616687505,0-0-0-0-8-0
6,sequence_40826,539,sequence_40811,534,0.0285201902682602,0-0-0-0-12-0
64,sequence_40826,539,sequence_40823,546,0.0357462024251381,0-0-0-0-59-0
15,sequence_40826,539,sequence_40844,519,0.0132481394523908,1-0-0-0-40-0
79,sequence_40826,539,sequence_40867,622,0.0479643013124023,1-0-0-0-69-8
54,sequence_40826,539,sequence_40864,549,0.0442535874168773,0-0-0-0-5-6
37,sequence_40826,539,sequence_40853,463,0.0661098615845757,1-1-1-1-78-5
3,sequence_40826,539,sequence_40806,525,0.0144592538418588,0-0-0-0-23-0
40,sequence_40826,539,sequence_40850,462,0.0695777453301499,1-1-1-1-80-5
31,sequence_40826,539,sequence_40846,483,0.0360931718204895,0-1-1-1-48-3
45,sequence_40826,539,sequence_40835,535,0.0207913347816898,0-0-0-0-49-0
53,sequence_40826,539,sequence_40805,564,0.0236075562003631,0-0-0-0-15-6
41,sequence_40826,539,sequence_40792,517,0.0151464185122722,0-0-0-0-22-0
20,sequence_40826,539,sequence_40827,525,0.0319959372046464,1-0-1-1-57-3
