,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_51016,0,0,0,0,0,0,0,0,0,0
1,sequence_51170,1,1,1,1,1,1,1,1,1,1
2,sequence_32130,2,2,2,2,2,2,2,2,2,2
3,sequence_51136,7,9,7,7,7,7,7,7,7,6
4,sequence_51191,3,3,3,3,3,3,3,3,3,6
5,sequence_51140,1,1,1,1,1,1,1,1,1,1
6,sequence_51149,1,1,1,1,1,1,1,1,1,1
7,sequence_51181,1,1,1,1,1,1,1,1,1,1
8,sequence_51159,1,1,1,1,1,1,1,1,1,1
9,sequence_51175,1,1,1,1,1,1,1,1,1,1
10,sequence_51174,1,1,1,1,1,1,1,1,1,1
11,sequence_51169,1,1,1,1,1,1,1,1,1,1
12,sequence_51199,1,1,1,1,1,1,1,1,1,1
13,sequence_51144,1,1,1,1,1,1,1,1,1,1
14,sequence_51183,1,1,1,1,1,1,1,1,1,1
15,sequence_51157,1,1,1,1,1,1,1,1,1,1
16,sequence_51163,1,1,1,1,1,1,1,1,1,1
17,sequence_51173,1,1,1,1,1,1,1,1,1,1
18,sequence_51168,1,1,1,1,1,1,1,1,1,1
19,sequence_51171,1,1,1,1,1,1,1,1,1,1
20,sequence_51182,3,3,3,3,3,3,3,3,3,1
21,sequence_51131,7,9,7,7,7,7,7,7,7,6
22,sequence_51138,3,9,7,7,7,7,7,7,7,6
23,sequence_51196,7,3,3,3,3,3,3,3,3,6
24,sequence_51202,7,1,1,1,1,1,1,1,1,1
25,sequence_51192,7,9,7,7,7,7,7,7,7,6
26,sequence_51147,1,9,7,7,7,7,7,7,7,6
27,sequence_51151,1,1,1,1,1,1,1,1,1,1
28,sequence_51145,3,3,3,3,3,3,3,3,3,6
29,sequence_51187,3,3,3,3,3,3,3,3,3,1
30,sequence_51148,1,9,7,7,7,7,7,7,7,6
31,sequence_51141,1,1,1,1,1,1,1,1,1,1
32,sequence_51137,3,3,3,3,3,3,3,3,3,1
33,sequence_32151,2,2,2,2,2,2,2,2,2,2
