,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
4,sequence_47787,5.0,sequence_47777,11.0,320.8305999999998,1-11-9-9-26-0
83,sequence_47787,5.0,sequence_47708,111.0,1889.0236,0-8-18-18-107-7
58,sequence_47787,5.0,sequence_47743,63.0,1021.3197999999998,2-24-5-5-109-3
130,sequence_47787,5.0,sequence_47674,38.0,1558.2138999999995,0-6-0-0-121-11
57,sequence_47787,5.0,sequence_47741,102.0,991.9091999999996,2-24-5-5-115-3
40,sequence_47787,5.0,sequence_47724,48.0,1802.9339,0-8-18-18-128-7
36,sequence_47787,5.0,sequence_47683,75.0,1738.7590000000002,0-8-18-18-126-7
60,sequence_47787,5.0,sequence_47745,83.0,1187.8384,1-15-21-21-131-17
49,sequence_47787,5.0,sequence_47727,45.0,1318.6930000000002,0-23-14-14-97-2
5,sequence_47787,5.0,sequence_47779,11.0,320.22249999999985,1-1-7-7-25-0
133,sequence_47787,5.0,sequence_47739,35.0,1749.129,1-21-22-22-28-4
115,sequence_47787,5.0,sequence_47732,30.0,1771.6910999999998,1-13-11-11-39-13
47,sequence_47787,5.0,sequence_47666,69.0,1942.8521,1-10-16-16-70-12
107,sequence_47787,5.0,sequence_47661,52.0,1864.932,1-6-2-2-108-11
70,sequence_47787,5.0,sequence_47738,55.0,880.0029999999999,2-15-21-21-116-3
101,sequence_47787,5.0,sequence_47714,51.0,2361.2363000000005,0-18-8-8-0-8
145,sequence_47787,5.0,sequence_47729,34.0,510.3341,1-26-26-26-65-3
59,sequence_47787,5.0,sequence_47752,67.0,1113.7615999999998,1-24-5-5-144-3
72,sequence_47787,5.0,sequence_47702,69.0,1618.3938999999998,0-0-25-25-34-9
55,sequence_47787,5.0,sequence_47798,23.0,1369.8396999999995,1-19-1-1-83-17
144,sequence_47787,5.0,sequence_47788,5.0,473.5061,2-9-6-6-59-0
41,sequence_47787,5.0,sequence_47806,73.0,1568.2227000000005,0-7-19-19-125-10
71,sequence_47787,5.0,sequence_47769,25.0,1569.2179000000006,1-2-10-10-72-4
19,sequence_47787,5.0,sequence_47785,25.0,1627.5982000000004,0-17-4-4-58-8
131,sequence_47787,5.0,sequence_47676,56.0,1882.8735,2-12-23-23-80-6
148,sequence_47787,5.0,sequence_47810,5.57,325.4982,2-1-7-7-2-0
127,sequence_47787,5.0,sequence_47719,66.0,2201.6533,0-27-15-15-133-6
147,sequence_47787,5.0,sequence_47737,27.0,586.0258,1-26-26-26-79-3
137,sequence_47787,5.0,sequence_47805,22.0,985.9092,2-4-13-13-129-17
7,sequence_47787,5.0,sequence_47786,18.0,643.4806,1-11-28-28-87-16
81,sequence_47787,5.0,sequence_47688,90.0,2082.0187,2-19-1-1-61-12
128,sequence_47787,5.0,sequence_47723,69.0,2205.1543,0-3-12-12-31-15
24,sequence_47787,5.0,sequence_47796,20.0,1103.6219,2-4-13-13-148-17
23,sequence_47787,5.0,sequence_47783,24.5,1108.518,1-23-14-14-146-2
21,sequence_47787,5.0,sequence_47663,36.0,1333.7129000000004,1-10-16-16-76-1
102,sequence_47787,5.0,sequence_47725,57.0,2247.0249,0-3-12-12-18-15
94,sequence_47787,5.0,sequence_47764,118.0,1838.2889000000005,0-7-19-19-127-10
112,sequence_47787,5.0,sequence_47662,28.0,1655.0006000000003,2-6-0-0-145-11
120,sequence_47787,5.0,sequence_47740,158.0,1278.0247,0-24-6-6-114-14
75,sequence_47787,5.0,sequence_47694,51.0,2092.5399,2-6-2-2-77-11
113,sequence_47787,5.0,sequence_47731,32.0,1404.6862999999998,1-4-13-13-104-17
110,sequence_47787,5.0,sequence_47734,110.0,1757.1845,1-13-27-27-13-13
143,sequence_47787,5.0,sequence_47791,4.0,384.644,1-11-9-9-46-16
136,sequence_47787,5.0,sequence_47801,4.0,428.8817000000004,1-16-20-20-52-3
28,sequence_47787,5.0,sequence_47768,17.0,644.1135999999997,1-16-9-9-60-17
116,sequence_47787,5.0,sequence_47755,100.0,1698.9876999999997,1-13-11-11-36-13
37,sequence_47787,5.0,sequence_47697,55.5,2009.4703,2-27-15-15-89-6
114,sequence_47787,5.0,sequence_47733,25.0,1755.9934999999998,1-13-11-11-40-13
134,sequence_47787,5.0,sequence_47735,55.0,1751.7118,1-21-22-22-22-4
111,sequence_47787,5.0,sequence_47811,24.0,1166.7533000000003,1-23-14-14-136-2
54,sequence_47787,5.0,sequence_47797,27.0,1455.8349999999998,1-13-11-11-82-13
68,sequence_47787,5.0,sequence_47770,25.0,1469.1137,0-2-10-10-112-4
35,sequence_47787,5.0,sequence_47689,52.0,1727.4862000000005,1-10-16-16-134-5
90,sequence_47787,5.0,sequence_47765,118.0,1782.2749,0-28-17-17-66-10
26,sequence_47787,5.0,sequence_47760,26.0,425.35660000000007,1-16-20-20-47-0
2,sequence_47787,5.0,sequence_47790,9.0,902.3878,0-17-4-4-120-4
141,sequence_47787,5.0,sequence_47808,4.0,75.69170000000008,1-1-7-7-19-0
105,sequence_47787,5.0,sequence_47670,97.0,1740.4327000000003,2-6-2-2-94-11
126,sequence_47787,5.0,sequence_47716,84.0,2157.9882,0-3-12-12-24-15
85,sequence_47787,5.0,sequence_47677,103.0,1861.495,2-12-23-23-84-6
99,sequence_47787,5.0,sequence_47690,63.0,2165.3671000000004,0-3-12-12-12-15
34,sequence_47787,5.0,sequence_47700,65.0,1245.0537999999997,2-14-3-3-5-1
46,sequence_47787,5.0,sequence_47664,32.0,1630.2154000000005,2-6-0-0-142-11
104,sequence_47787,5.0,sequence_47668,48.0,2151.0332,2-22-2-2-140-11
89,sequence_47787,5.0,sequence_47762,127.0,1529.4897999999998,0-7-19-19-111-10
82,sequence_47787,5.0,sequence_47704,98.0,1972.7097,0-28-17-17-113-7
69,sequence_47787,5.0,sequence_47713,51.0,1104.1106,1-15-21-21-151-3
27,sequence_47787,5.0,sequence_47773,19.0,1431.3957,1-2-10-10-92-4
129,sequence_47787,5.0,sequence_47722,75.0,2203.5561,0-3-12-12-29-15
45,sequence_47787,5.0,sequence_47799,24.0,1676.312,0-2-10-10-54-4
53,sequence_47787,5.0,sequence_47758,22.0,1353.8499000000002,2-4-13-13-93-17
93,sequence_47787,5.0,sequence_47761,120.0,1752.2437999999995,0-28-17-17-71-10
106,sequence_47787,5.0,sequence_47665,50.0,1745.6758,2-6-27-27-57-11
63,sequence_47787,5.0,sequence_47749,81.0,940.9262,2-15-21-21-124-3
140,sequence_47787,5.0,sequence_47728,12.0,337.9506,1-26-26-26-43-0
43,sequence_47787,5.0,sequence_47804,23.0,2044.5483,0-20-8-8-7-8
98,sequence_47787,5.0,sequence_47693,64.0,1913.2061,2-12-23-23-69-6
17,sequence_47787,5.0,sequence_47778,26.0,1239.1802000000007,0-17-4-4-118-10
48,sequence_47787,5.0,sequence_47671,36.0,1592.9326,1-10-16-16-130-5
96,sequence_47787,5.0,sequence_47699,62.0,2209.3831,0-3-12-12-14-15
13,sequence_47787,5.0,sequence_47679,44.0,1004.3515999999996,2-14-3-3-20-1
52,sequence_47787,5.0,sequence_47730,35.0,1410.8788,1-4-13-13-102-17
76,sequence_47787,5.0,sequence_47691,40.0,1915.4529,1-6-2-2-100-11
139,sequence_47787,5.0,sequence_47794,18.0,1355.5641999999998,2-17-4-4-103-2
67,sequence_47787,5.0,sequence_47774,21.0,1959.2474,0-20-8-8-17-8
97,sequence_47787,5.0,sequence_47687,92.0,2172.6054000000004,0-3-12-12-10-15
51,sequence_47787,5.0,sequence_47775,23.0,1098.7495,1-23-14-14-149-2
20,sequence_47787,5.0,sequence_47803,12.0,1511.5796,0-2-10-10-81-4
1,sequence_47787,5.0,sequence_47789,10.0,1180.8263000000006,0-17-4-4-138-4
10,sequence_47787,5.0,sequence_47795,7.0,505.3224,1-16-20-20-63-3
125,sequence_47787,5.0,sequence_47720,80.0,2059.3859,0-12-23-23-62-15
84,sequence_47787,5.0,sequence_47709,119.0,2044.0376,0-12-23-23-41-6
121,sequence_47787,5.0,sequence_47742,108.0,1822.936,0-2-22-22-27-4
56,sequence_47787,5.0,sequence_47751,34.0,1139.1512999999995,0-9-6-6-132-14
118,sequence_47787,5.0,sequence_47754,70.0,1431.6611999999996,1-24-6-6-95-14
9,sequence_47787,5.0,sequence_47772,12.0,337.9506000000001,1-16-20-20-42-3
109,sequence_47787,5.0,sequence_47726,120.0,1638.7569,2-13-11-11-49-13
62,sequence_47787,5.0,sequence_47748,79.0,1014.6107,2-15-21-21-135-3
88,sequence_47787,5.0,sequence_47707,79.0,1917.8214000000005,0-8-18-18-106-7
92,sequence_47787,5.0,sequence_47812,121.0,1624.731000000001,0-7-19-19-137-10
8,sequence_47787,5.0,sequence_47782,17.0,643.4806,2-11-28-28-88-16
61,sequence_47787,5.0,sequence_47747,72.0,805.2436000000002,1-5-5-5-64-3
86,sequence_47787,5.0,sequence_47692,87.5,2157.858,0-3-12-12-15-15
30,sequence_47787,5.0,sequence_47681,44.0,1352.8217999999997,1-0-0-0-78-9
91,sequence_47787,5.0,sequence_47767,105.0,1767.9786,0-28-17-17-68-10
123,sequence_47787,5.0,sequence_47718,81.0,2152.7568,0-3-12-12-30-15
146,sequence_47787,5.0,sequence_47809,10.0,248.0752,1-1-7-7-38-0
95,sequence_47787,5.0,sequence_47763,122.0,1648.6161000000002,0-7-19-19-143-10
18,sequence_47787,5.0,sequence_47780,23.0,1292.8317000000002,0-17-4-4-117-4
42,sequence_47787,5.0,sequence_47807,42.0,2060.4571000000005,0-2-10-10-101-4
50,sequence_47787,5.0,sequence_47756,37.0,1351.6964000000005,0-23-14-14-91-2
64,sequence_47787,5.0,sequence_47744,69.0,762.1803000000002,1-5-5-5-73-3
65,sequence_47787,5.0,sequence_47721,40.0,1987.804,2-27-15-15-105-6
29,sequence_47787,5.0,sequence_47771,18.0,748.2255999999998,1-16-9-9-75-17
25,sequence_47787,5.0,sequence_47750,25.0,735.047,2-5-5-5-96-3
135,sequence_47787,5.0,sequence_47793,16.0,557.0275,2-11-28-28-74-16
117,sequence_47787,5.0,sequence_47746,94.0,1547.6106,0-15-11-11-67-13
22,sequence_47787,5.0,sequence_47757,36.0,1032.1044,1-11-28-28-141-16
138,sequence_47787,5.0,sequence_47802,4.0,902.3878,2-9-6-6-119-14
108,sequence_47787,5.0,sequence_47667,86.0,2057.2689,2-19-1-1-139-12
79,sequence_47787,5.0,sequence_47675,57.0,1235.725,1-25-24-24-48-5
150,sequence_47787,5.0,sequence_47736,19.0,413.6423,1-26-26-26-50-0
0,sequence_47787,5.0,sequence_47684,23.0,725.9815000000008,2-14-3-3-6-1
103,sequence_47787,5.0,sequence_47669,32.0,2241.9595,0-22-2-2-150-11
73,sequence_47787,5.0,sequence_47672,76.0,1598.8262999999995,1-0-25-25-37-9
66,sequence_47787,5.0,sequence_47759,36.0,1645.5791,1-21-22-22-44-4
100,sequence_47787,5.0,sequence_47712,49.0,2296.8012,0-18-8-8-1-8
87,sequence_47787,5.0,sequence_47703,95.0,1961.9131,0-28-17-17-122-7
119,sequence_47787,5.0,sequence_47753,74.0,1798.2056999999998,1-13-11-11-11-13
38,sequence_47787,5.0,sequence_47678,37.0,1947.4917000000005,2-27-15-15-98-6
32,sequence_47787,5.0,sequence_47680,73.0,988.0228999999996,2-14-3-3-16-1
80,sequence_47787,5.0,sequence_47698,56.0,1930.1058000000005,2-6-2-2-99-11
132,sequence_47787,5.0,sequence_47711,57.0,1752.982,1-21-22-22-21-4
6,sequence_47787,5.0,sequence_47784,21.0,635.008,2-11-28-28-85-16
12,sequence_47787,5.0,sequence_47685,24.0,1128.7152,1-0-0-0-51-9
15,sequence_47787,5.0,sequence_47710,43.0,1113.3139,2-25-24-24-56-5
33,sequence_47787,5.0,sequence_47673,65.5,1207.9183000000005,1-25-24-24-53-5
124,sequence_47787,5.0,sequence_47717,66.0,2004.8154,0-27-15-15-90-6
122,sequence_47787,5.0,sequence_47715,101.0,2016.7032,0-27-15-15-86-6
142,sequence_47787,5.0,sequence_47792,12.0,172.38350000000003,1-1-7-7-32-0
31,sequence_47787,5.0,sequence_47696,47.0,1370.0204999999996,1-25-0-0-110-11
78,sequence_47787,5.0,sequence_47706,77.0,1062.2530000000006,2-14-3-3-33-1
149,sequence_47787,5.0,sequence_47766,4.19,312.07230000000004,2-1-7-7-3-0
74,sequence_47787,5.0,sequence_47705,71.0,1625.7099999999998,0-0-25-25-35-9
77,sequence_47787,5.0,sequence_47701,63.0,1268.9737000000005,2-14-3-3-4-1
39,sequence_47787,5.0,sequence_47682,53.0,1767.0592,0-8-18-18-123-7
44,sequence_47787,5.0,sequence_47800,20.0,1900.9487,0-20-8-8-23-8
