id_seq1,target_seq1,id_seq2,target_seq2,distance
sequence_40826,539,sequence_40787,510,0.0013000000000000004
sequence_40826,539,sequence_40789,510,0.0013000000000000095
sequence_40826,539,sequence_40794,519,0.0014000000000000002
sequence_40826,539,sequence_40806,525,0.000899999999999998
sequence_40826,539,sequence_40807,528,0.0010000000000000009
sequence_40826,539,sequence_40809,528,0.0012999999999999956
sequence_40826,539,sequence_40811,534,0.0011000000000000038
sequence_40826,539,sequence_40813,528,0.0011000000000000003
sequence_40826,539,sequence_40814,510,0.0018
sequence_40826,539,sequence_40845,495,0.0014000000000000054
sequence_40826,539,sequence_40855,522,0.001400000000000002
sequence_40826,539,sequence_40857,522,0.0011000000000000038
sequence_40826,539,sequence_40840,528,0.001299999999999999
sequence_40826,539,sequence_40841,528,0.0015000000000000002
sequence_40826,539,sequence_40842,522,0.001799999999999996
sequence_40826,539,sequence_40844,519,0.0017000000000000001
sequence_40826,539,sequence_40838,531,0.0012999999999999956
sequence_40826,539,sequence_40816,531,0.0010000000000000009
sequence_40826,539,sequence_40817,528,0.0009000000000000015
sequence_40826,539,sequence_40818,522,0.0010999999999999968
sequence_40826,539,sequence_40827,525,0.0015000000000000013
sequence_40826,539,sequence_40828,519,0.0011000000000000003
sequence_40826,539,sequence_40829,528,0.0010000000000000009
sequence_40826,539,sequence_40831,525,0.0009000000000000119
sequence_40826,539,sequence_40856,498,0.0025000000000000022
sequence_40826,539,sequence_40815,498,0.0034000000000000002
sequence_40826,539,sequence_40851,477,0.0033000000000000043
sequence_40826,539,sequence_40847,486,0.002600000000000005
sequence_40826,539,sequence_40858,495,0.0022000000000000006
sequence_40826,539,sequence_40852,474,0.0022999999999999965
sequence_40826,539,sequence_40843,495,0.0017999999999999995
sequence_40826,539,sequence_40846,483,0.0033000000000000043
sequence_40826,539,sequence_40791,454,0.0022000000000000075
sequence_40826,539,sequence_40793,456,0.0023999999999999994
sequence_40826,539,sequence_40861,464,0.0021999999999999936
sequence_40826,539,sequence_40812,464,0.0023000000000000034
sequence_40826,539,sequence_40854,465,0.0029
sequence_40826,539,sequence_40853,463,0.0021999999999999936
sequence_40826,539,sequence_40848,461,0.0022999999999999965
sequence_40826,539,sequence_40849,464,0.0022000000000000006
sequence_40826,539,sequence_40850,462,0.002600000000000005
sequence_40826,539,sequence_40792,517,0.0014000000000000123
sequence_40826,539,sequence_40790,523,0.0011000000000000038
sequence_40826,539,sequence_40860,535,0.0013000000000000025
sequence_40826,539,sequence_40839,538,0.0013000000000000025
sequence_40826,539,sequence_40835,535,0.0011000000000000003
sequence_40826,539,sequence_40819,532,0.0010000000000000009
sequence_40826,539,sequence_40824,523,0.0009000000000000119
sequence_40826,539,sequence_40825,532,0.0008999999999999998
sequence_40826,539,sequence_40797,558,0.0014999999999999944
sequence_40826,539,sequence_40800,558,0.0010999999999999899
sequence_40826,539,sequence_40803,549,0.0013000000000000025
sequence_40826,539,sequence_40804,561,0.0011000000000000003
sequence_40826,539,sequence_40805,564,0.0008999999999999998
sequence_40826,539,sequence_40864,549,0.0010000000000000009
sequence_40826,539,sequence_40808,543,0.0010000000000000009
sequence_40826,539,sequence_40810,549,0.0016000000000000007
sequence_40826,539,sequence_40862,546,0.0011000000000000038
sequence_40826,539,sequence_40859,543,0.0010000000000000009
sequence_40826,539,sequence_40836,543,0.001299999999999999
sequence_40826,539,sequence_40837,543,0.0010999999999999998
sequence_40826,539,sequence_40820,543,0.0015999999999999903
sequence_40826,539,sequence_40821,549,0.001700000000000007
sequence_40826,539,sequence_40822,549,0.0012999999999999956
sequence_40826,539,sequence_40823,546,0.0013999999999999985
sequence_40826,539,sequence_40834,546,0.0022000000000000075
sequence_40826,539,sequence_40832,555,0.000899999999999998
sequence_40826,539,sequence_40833,549,0.0011999999999999997
sequence_40826,539,sequence_40830,558,0.0011999999999999997
sequence_40826,539,sequence_40798,579,0.001899999999999999
sequence_40826,539,sequence_40865,580,0.0015999999999999973
sequence_40826,539,sequence_40863,566,0.001799999999999996
sequence_40826,539,sequence_40801,561,0.0015000000000000013
sequence_40826,539,sequence_40802,560,0.0015999999999999903
sequence_40826,539,sequence_40796,567,0.0022000000000000006
sequence_40826,539,sequence_40795,562,0.0022000000000000075
sequence_40826,539,sequence_40866,620,0.002100000000000001
sequence_40826,539,sequence_40799,597,0.0019999999999999983
sequence_40826,539,sequence_40788,510,0.0023
sequence_40826,539,sequence_40867,622,0.0023000000000000034
sequence_40787,510,sequence_40826,539,0.0013000000000000004
sequence_40787,510,sequence_40789,510,0.0009000000000000015
sequence_40787,510,sequence_40794,519,0.0007999999999999952
sequence_40787,510,sequence_40806,525,0.0013999999999999985
sequence_40787,510,sequence_40807,528,0.0015999999999999999
sequence_40787,510,sequence_40809,528,0.0016000000000000042
sequence_40787,510,sequence_40811,534,0.0015000000000000013
sequence_40787,510,sequence_40813,528,0.0016999999999999932
sequence_40787,510,sequence_40814,510,0.0025000000000000022
sequence_40787,510,sequence_40845,495,0.0016000000000000042
sequence_40787,510,sequence_40855,522,0.0015999999999999903
sequence_40787,510,sequence_40857,522,0.0017000000000000001
sequence_40787,510,sequence_40840,528,0.0018999999999999998
sequence_40787,510,sequence_40841,528,0.0021999999999999997
sequence_40787,510,sequence_40842,522,0.0024999999999999953
sequence_40787,510,sequence_40844,519,0.0022999999999999965
sequence_40787,510,sequence_40838,531,0.0020999999999999908
sequence_40787,510,sequence_40816,531,0.0015000000000000013
sequence_40787,510,sequence_40817,528,0.0017000000000000001
sequence_40787,510,sequence_40818,522,0.001799999999999996
sequence_40787,510,sequence_40827,525,0.001899999999999999
sequence_40787,510,sequence_40828,519,0.0014000000000000002
sequence_40787,510,sequence_40829,528,0.001899999999999999
sequence_40787,510,sequence_40831,525,0.0015999999999999903
sequence_40787,510,sequence_40856,498,0.0029
sequence_40787,510,sequence_40815,498,0.003799999999999998
sequence_40787,510,sequence_40851,477,0.0038000000000000048
sequence_40787,510,sequence_40847,486,0.002800000000000004
sequence_40787,510,sequence_40858,495,0.0023999999999999994
sequence_40787,510,sequence_40852,474,0.0024999999999999883
sequence_40787,510,sequence_40843,495,0.0024999999999999953
sequence_40787,510,sequence_40846,483,0.0038000000000000048
sequence_40787,510,sequence_40791,454,0.0023999999999999994
sequence_40787,510,sequence_40793,456,0.0025000000000000022
sequence_40787,510,sequence_40861,464,0.0023999999999999994
sequence_40787,510,sequence_40812,464,0.002700000000000001
sequence_40787,510,sequence_40854,465,0.0030000000000000027
sequence_40787,510,sequence_40853,463,0.0023999999999999994
sequence_40787,510,sequence_40848,461,0.0024999999999999883
sequence_40787,510,sequence_40849,464,0.0025000000000000005
