,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_47787,11,11,11,11,11,11,11,11,11,11
1,sequence_47684,0,0,0,0,0,0,0,0,0,0
2,sequence_47789,11,11,11,11,11,11,11,11,11,11
3,sequence_47790,11,11,11,11,11,11,11,11,11,11
4,sequence_47781,2,2,2,2,2,2,2,2,2,2
5,sequence_47777,2,2,2,2,2,2,2,2,2,2
6,sequence_47779,2,2,2,2,2,2,2,2,2,2
7,sequence_47784,3,3,3,3,3,3,3,3,3,3
8,sequence_47786,10,10,10,10,10,10,10,10,10,10
9,sequence_47782,3,3,3,3,3,3,3,3,3,3
10,sequence_47772,11,11,11,11,11,11,11,11,11,11
11,sequence_47795,11,11,11,11,11,11,11,11,11,11
12,sequence_47776,11,11,11,11,11,11,11,11,11,11
13,sequence_47685,0,0,0,0,0,0,0,0,0,0
14,sequence_47679,1,1,1,1,1,1,1,1,1,1
15,sequence_47695,0,0,0,0,0,0,0,0,0,0
16,sequence_47710,0,0,0,0,0,0,0,0,0,0
17,sequence_47686,0,0,0,0,0,0,0,0,0,0
18,sequence_47778,2,2,2,2,2,2,2,2,2,2
19,sequence_47780,2,2,2,2,2,2,2,2,2,2
20,sequence_47785,2,2,2,2,11,11,11,11,11,11
21,sequence_47803,11,11,11,11,11,11,11,11,11,11
22,sequence_47663,3,3,3,3,3,3,3,3,3,3
23,sequence_47757,3,3,3,3,3,3,3,3,3,3
24,sequence_47783,4,4,4,4,4,4,4,4,4,4
25,sequence_47796,3,3,3,3,3,3,3,3,3,3
26,sequence_47750,0,0,0,0,0,0,0,0,0,0
27,sequence_47760,12,12,12,12,12,12,12,12,12,12
28,sequence_47773,11,11,11,11,11,11,11,11,11,11
29,sequence_47768,2,2,2,2,2,2,2,2,2,2
30,sequence_47771,11,11,11,11,11,11,11,11,11,11
31,sequence_47681,1,1,1,1,1,1,1,1,1,1
32,sequence_47696,0,0,0,0,0,0,0,0,0,0
33,sequence_47680,1,1,1,1,1,1,1,1,1,1
34,sequence_47673,5,5,5,5,5,5,5,5,5,5
35,sequence_47700,5,5,5,5,5,5,5,5,5,5
