,id,target,labels
0,sequence_47787,5.0,1
1,sequence_47684,23.0,1
2,sequence_47789,10.0,1
3,sequence_47790,9.0,1
4,sequence_47781,12.0,3
5,sequence_47777,11.0,3
6,sequence_47779,11.0,3
7,sequence_47784,21.0,0
8,sequence_47786,18.0,1
9,sequence_47782,17.0,0
10,sequence_47772,12.0,1
11,sequence_47795,7.0,1
12,sequence_47776,9.0,1
13,sequence_47685,24.0,1
14,sequence_47679,44.0,3
15,sequence_47695,52.0,1
16,sequence_47710,43.0,1
17,sequence_47686,22.0,1
18,sequence_47778,26.0,3
19,sequence_47780,23.0,3
20,sequence_47785,25.0,3
21,sequence_47803,12.0,1
22,sequence_47663,36.0,0
23,sequence_47757,36.0,0
24,sequence_47783,24.5,2
25,sequence_47796,20.0,0
26,sequence_47750,25.0,1
27,sequence_47760,26.0,1
28,sequence_47773,19.0,1
29,sequence_47768,17.0,3
30,sequence_47771,18.0,1
31,sequence_47681,44.0,3
32,sequence_47696,47.0,1
33,sequence_47680,73.0,3
34,sequence_47673,65.5,3
35,sequence_47700,65.0,3
36,sequence_47689,52.0,0
37,sequence_47683,75.0,3
38,sequence_47697,55.5,1
39,sequence_47678,37.0,1
40,sequence_47682,53.0,3
41,sequence_47724,48.0,3
42,sequence_47806,73.0,3
43,sequence_47807,42.0,3
44,sequence_47804,23.0,3
45,sequence_47800,20.0,3
46,sequence_47799,24.0,3
47,sequence_47664,32.0,0
48,sequence_47666,69.0,0
49,sequence_47671,36.0,0
50,sequence_47727,45.0,2
51,sequence_47756,37.0,2
52,sequence_47775,23.0,2
53,sequence_47730,35.0,0
54,sequence_47758,22.0,0
55,sequence_47797,27.0,2
56,sequence_47798,23.0,0
57,sequence_47751,34.0,1
58,sequence_47741,102.0,3
59,sequence_47743,63.0,3
60,sequence_47752,67.0,3
61,sequence_47745,83.0,3
62,sequence_47747,72.0,0
63,sequence_47748,79.0,0
64,sequence_47749,81.0,3
65,sequence_47744,69.0,3
66,sequence_47721,40.0,1
67,sequence_47759,36.0,1
68,sequence_47774,21.0,3
69,sequence_47770,25.0,3
70,sequence_47713,51.0,3
71,sequence_47738,55.0,3
72,sequence_47769,25.0,3
73,sequence_47702,69.0,3
74,sequence_47672,76.0,3
75,sequence_47705,71.0,3
76,sequence_47694,51.0,1
77,sequence_47691,40.0,3
78,sequence_47701,63.0,3
79,sequence_47706,77.0,3
80,sequence_47675,57.0,3
81,sequence_47698,56.0,3
82,sequence_47688,90.0,0
83,sequence_47704,98.0,3
84,sequence_47708,111.0,3
85,sequence_47709,119.0,3
86,sequence_47677,103.0,3
87,sequence_47692,87.5,3
88,sequence_47703,95.0,3
89,sequence_47707,79.0,3
90,sequence_47762,127.0,3
91,sequence_47765,118.0,3
92,sequence_47767,105.0,3
93,sequence_47812,121.0,3
94,sequence_47761,120.0,3
95,sequence_47764,118.0,3
96,sequence_47763,122.0,3
97,sequence_47699,62.0,3
98,sequence_47687,92.0,0
99,sequence_47693,64.0,3
100,sequence_47690,63.0,0
101,sequence_47712,49.0,3
102,sequence_47714,51.0,3
103,sequence_47725,57.0,3
104,sequence_47669,32.0,0
105,sequence_47668,48.0,0
106,sequence_47670,97.0,0
107,sequence_47665,50.0,0
108,sequence_47661,52.0,0
109,sequence_47667,86.0,0
110,sequence_47726,120.0,2
111,sequence_47734,110.0,2
112,sequence_47811,24.0,2
113,sequence_47662,28.0,2
114,sequence_47731,32.0,2
115,sequence_47733,25.0,0
116,sequence_47732,30.0,2
117,sequence_47755,100.0,3
118,sequence_47746,94.0,3
119,sequence_47754,70.0,0
120,sequence_47753,74.0,3
121,sequence_47740,158.0,3
122,sequence_47742,108.0,3
123,sequence_47715,101.0,3
124,sequence_47718,81.0,3
125,sequence_47717,66.0,3
126,sequence_47720,80.0,0
127,sequence_47716,84.0,0
128,sequence_47719,66.0,0
129,sequence_47723,69.0,3
130,sequence_47722,75.0,3
131,sequence_47674,38.0,3
132,sequence_47676,56.0,3
133,sequence_47711,57.0,3
134,sequence_47739,35.0,3
135,sequence_47735,55.0,3
136,sequence_47793,16.0,1
137,sequence_47801,4.0,1
138,sequence_47805,22.0,1
139,sequence_47802,4.0,1
140,sequence_47794,18.0,1
141,sequence_47728,12.0,1
142,sequence_47808,4.0,1
143,sequence_47792,12.0,1
144,sequence_47791,4.0,1
145,sequence_47788,5.0,1
146,sequence_47729,34.0,1
147,sequence_47809,10.0,1
148,sequence_47737,27.0,1
149,sequence_47810,5.57,1
150,sequence_47766,4.19,1
151,sequence_47736,19.0,1
