,strategy,siluetas,calinski,davies
0,birch-2,0.3975799108370632,84.36281696529143,1.1208353007902712
1,birch-3,0.3885543035963379,93.63475362826975,1.0623203128361844
2,birch-4,0.43448306605276915,97.8129790018701,0.9143519722392973
3,birch-5,0.34986206705965595,87.37866399385666,1.0507844940163054
4,birch-6,0.35108074156428976,82.15781186699263,1.2009829460883672
5,birch-7,0.34012976728042316,76.13307162492193,1.1643506324633202
6,birch-8,0.3407717699901003,72.64803003913325,1.1061993017053244
7,birch-9,0.35440701767224836,70.7796485657038,1.010922631560476
8,birch-10,0.3399803019236649,69.10571626878604,1.0251878598601893
9,birch-11,0.31458390200948866,68.08896883127078,1.0474662375229091
10,birch-12,0.32701148999427265,66.77289314362248,1.0588208640694445
11,birch-13,0.3385298173180116,65.56329035008469,1.054925385161609
12,birch-14,0.3421695230915989,64.7375928973962,0.9806850469608067
13,birch-15,0.34407975191349,63.959295136542075,0.9671253281304691
14,birch-16,0.3459873096976629,63.145869371100964,0.9311316816663984
15,birch-17,0.3475284054970478,62.19662015046277,0.9471375851350432
16,birch-18,0.3561228615163124,61.62691198194661,0.9075568186782207
17,birch-19,0.36425989543327014,61.27735859745401,0.8675974942183012
18,birch-20,0.36390373006671267,60.90813515481332,0.9022347712821264
19,birch-21,0.3698709438406387,60.57254826666502,0.8815018783466264
20,birch-22,0.3717544834220787,60.39685486830957,0.8531722343219634
21,birch-23,0.34949295314400486,60.37888845805214,0.8827194679621223
22,birch-24,0.3461392607276754,60.33001326364478,0.8983891855634466
23,birch-25,0.3485489488254087,60.34673460536667,0.8697238611574339
24,birch-26,0.3514320411535078,60.51809887946049,0.8587284028272009
25,birch-27,0.3567459806779258,60.75398707119061,0.8838277531383985
26,birch-28,0.35998844877448166,61.16387138447766,0.8556066366709921
27,birch-29,0.365321969183023,61.35813653236587,0.8311484748637351
