id,label,target,labels,profile
sequence_47777,2,11.0,1-0-0-14,2-1-0-0-14
sequence_47708,2,111.0,1-0-0-6,2-1-0-0-6
sequence_47743,1,63.0,1-0-0-5,1-1-0-0-5
sequence_47674,1,38.0,0-1-1-9,1-0-1-1-9
sequence_47741,2,102.0,0-1-0-5,2-0-1-0-5
sequence_47724,1,48.0,0-1-0-2,1-0-1-0-2
sequence_47683,2,75.0,1-0-0-2,2-1-0-0-2
sequence_47745,2,83.0,1-0-0-4,2-1-0-0-4
sequence_47727,1,45.0,0-1-1-13,1-0-1-1-13
sequence_47779,1,11.0,1-0-0-14,1-1-0-0-14
sequence_47739,2,35.0,1-0-0-10,2-1-0-0-10
sequence_47732,1,30.0,0-1-1-12,1-0-1-1-12
sequence_47666,1,69.0,0-1-1-3,1-0-1-1-3
sequence_47661,2,52.0,0-1-1-3,2-0-1-1-3
sequence_47738,1,55.0,1-0-0-5,1-1-0-0-5
sequence_47714,1,51.0,0-1-1-11,1-0-1-1-11
sequence_47729,1,34.0,0-1-1-13,1-0-1-1-13
sequence_47752,2,67.0,1-0-0-4,2-1-0-0-4
sequence_47702,2,69.0,1-0-0-6,2-1-0-0-6
sequence_47798,2,23.0,0-0-1-1,2-0-0-1-1
sequence_47788,2,5.0,1-0-0-14,2-1-0-0-14
sequence_47806,2,73.0,1-0-0-7,2-1-0-0-7
sequence_47769,2,25.0,0-1-1-1,2-0-1-1-1
sequence_47785,2,25.0,1-0-0-14,2-1-0-0-14
sequence_47676,2,56.0,0-1-1-9,2-0-1-1-9
sequence_47810,2,5.57,1-0-0-15,2-1-0-0-15
sequence_47719,2,66.0,1-0-0-10,2-1-0-0-10
sequence_47737,1,27.0,0-1-1-13,1-0-1-1-13
sequence_47805,1,22.0,0-1-1-12,1-0-1-1-12
sequence_47786,1,18.0,1-0-0-14,1-1-0-0-14
sequence_47688,1,90.0,0-1-1-0,1-0-1-1-0
sequence_47723,1,69.0,0-1-1-11,1-0-1-1-11
sequence_47796,1,20.0,0-0-1-1,1-0-0-1-1
sequence_47783,1,24.5,0-0-0-1,1-0-0-0-1
sequence_47663,1,36.0,0-1-0-3,1-0-1-0-3
sequence_47725,1,57.0,0-1-1-9,1-0-1-1-9
sequence_47764,2,118.0,1-0-0-7,2-1-0-0-7
sequence_47662,1,28.0,0-1-0-3,1-0-1-0-3
sequence_47740,1,158.0,0-1-0-5,1-0-1-0-5
sequence_47694,1,51.0,0-1-1-0,1-0-1-1-0
sequence_47731,1,32.0,0-1-1-12,1-0-1-1-12
sequence_47734,1,110.0,0-1-1-0,1-0-1-1-0
sequence_47791,1,4.0,1-0-0-14,1-1-0-0-14
sequence_47801,1,4.0,0-1-1-12,1-0-1-1-12
sequence_47768,1,17.0,0-1-1-1,1-0-1-1-1
sequence_47755,2,100.0,1-0-0-10,2-1-0-0-10
sequence_47697,1,55.5,0-1-1-0,1-0-1-1-0
sequence_47733,1,25.0,0-1-1-1,1-0-1-1-1
sequence_47735,1,55.0,0-1-1-11,1-0-1-1-11
sequence_47811,2,24.0,1-0-0-15,2-1-0-0-15
sequence_47797,1,27.0,0-1-1-1,1-0-1-1-1
sequence_47770,1,25.0,0-1-1-1,1-0-1-1-1
sequence_47689,1,52.0,0-1-1-0,1-0-1-1-0
sequence_47765,0,118.0,1-0-0-8,0-1-0-0-8
sequence_47760,2,26.0,1-0-0-5,2-1-0-0-5
sequence_47790,2,9.0,1-0-0-14,2-1-0-0-14
sequence_47808,2,4.0,1-0-0-15,2-1-0-0-15
sequence_47670,2,97.0,0-1-1-3,2-0-1-1-3
sequence_47716,1,84.0,1-0-0-10,1-1-0-0-10
sequence_47677,1,103.0,0-1-1-9,1-0-1-1-9
sequence_47690,1,63.0,0-1-1-0,1-0-1-1-0
sequence_47700,2,65.0,1-0-0-6,2-1-0-0-6
sequence_47664,1,32.0,0-1-0-3,1-0-1-0-3
sequence_47668,1,48.0,0-1-1-3,1-0-1-1-3
sequence_47762,2,127.0,1-0-0-7,2-1-0-0-7
sequence_47704,2,98.0,1-0-0-6,2-1-0-0-6
sequence_47713,1,51.0,0-1-1-11,1-0-1-1-11
sequence_47773,1,19.0,0-1-1-1,1-0-1-1-1
sequence_47722,2,75.0,1-0-0-10,2-1-0-0-10
sequence_47799,1,24.0,0-1-1-12,1-0-1-1-12
sequence_47758,1,22.0,1-0-0-5,1-1-0-0-5
sequence_47761,2,120.0,1-0-0-7,2-1-0-0-7
sequence_47665,1,50.0,0-1-1-3,1-0-1-1-3
sequence_47749,1,81.0,1-0-0-5,1-1-0-0-5
sequence_47728,1,12.0,0-1-1-13,1-0-1-1-13
sequence_47804,1,23.0,0-1-1-1,1-0-1-1-1
sequence_47693,1,64.0,0-1-1-9,1-0-1-1-9
sequence_47778,2,26.0,1-0-0-14,2-1-0-0-14
sequence_47671,1,36.0,0-1-1-3,1-0-1-1-3
sequence_47699,1,62.0,0-1-1-9,1-0-1-1-9
sequence_47679,1,44.0,0-0-0-2,1-0-0-0-2
sequence_47730,1,35.0,0-1-1-12,1-0-1-1-12
sequence_47691,1,40.0,0-1-1-9,1-0-1-1-9
sequence_47794,2,18.0,1-0-0-14,2-1-0-0-14
sequence_47774,2,21.0,0-1-1-1,2-0-1-1-1
sequence_47687,1,92.0,0-1-1-0,1-0-1-1-0
sequence_47775,1,23.0,0-0-0-1,1-0-0-0-1
sequence_47803,1,12.0,0-1-1-12,1-0-1-1-12
sequence_47789,2,10.0,1-0-0-14,2-1-0-0-14
sequence_47795,1,7.0,0-1-1-12,1-0-1-1-12
sequence_47720,2,80.0,1-0-0-10,2-1-0-0-10
sequence_47709,1,119.0,1-0-0-6,1-1-0-0-6
sequence_47742,2,108.0,1-0-0-5,2-1-0-0-5
sequence_47751,2,34.0,1-0-0-5,2-1-0-0-5
sequence_47754,2,70.0,1-0-0-4,2-1-0-0-4
sequence_47772,1,12.0,0-1-1-12,1-0-1-1-12
sequence_47726,1,120.0,0-1-1-0,1-0-1-1-0
sequence_47748,1,79.0,1-0-0-5,1-1-0-0-5
sequence_47707,2,79.0,1-0-0-6,2-1-0-0-6
sequence_47812,0,121.0,1-0-0-8,0-1-0-0-8
sequence_47782,1,17.0,0-0-0-14,1-0-0-0-14
sequence_47747,2,72.0,1-0-0-4,2-1-0-0-4
sequence_47692,1,87.5,0-1-1-9,1-0-1-1-9
sequence_47681,1,44.0,1-0-0-2,1-1-0-0-2
sequence_47767,2,105.0,1-0-0-7,2-1-0-0-7
sequence_47718,2,81.0,1-0-0-10,2-1-0-0-10
sequence_47809,2,10.0,1-0-0-14,2-1-0-0-14
sequence_47763,2,122.0,1-0-0-7,2-1-0-0-7
sequence_47780,2,23.0,1-0-0-14,2-1-0-0-14
sequence_47807,2,42.0,1-0-0-6,2-1-0-0-6
sequence_47756,2,37.0,1-0-0-5,2-1-0-0-5
sequence_47744,2,69.0,1-0-0-4,2-1-0-0-4
sequence_47721,2,40.0,1-0-0-5,2-1-0-0-5
sequence_47771,1,18.0,0-1-1-1,1-0-1-1-1
sequence_47750,1,25.0,1-0-0-5,1-1-0-0-5
sequence_47787,2,5.0,1-0-0-14,2-1-0-0-14
