,id,target,labels
0,sequence_40826,539,62
1,sequence_40787,510,12
2,sequence_40789,510,52
3,sequence_40794,519,25
4,sequence_40806,525,40
5,sequence_40807,528,67
6,sequence_40809,528,69
7,sequence_40811,534,20
8,sequence_40813,528,55
9,sequence_40814,510,28
10,sequence_40845,495,46
11,sequence_40855,522,65
12,sequence_40857,522,27
13,sequence_40840,528,77
14,sequence_40841,528,71
15,sequence_40842,522,21
16,sequence_40844,519,43
17,sequence_40838,531,49
18,sequence_40816,531,9
19,sequence_40817,528,35
20,sequence_40818,522,2
21,sequence_40827,525,64
22,sequence_40828,519,41
23,sequence_40829,528,33
24,sequence_40831,525,16
25,sequence_40856,498,4
26,sequence_40815,498,18
27,sequence_40851,477,29
28,sequence_40847,486,14
29,sequence_40858,495,22
30,sequence_40852,474,8
31,sequence_40843,495,10
32,sequence_40846,483,58
33,sequence_40791,454,15
34,sequence_40793,456,13
35,sequence_40861,464,7
36,sequence_40812,464,6
37,sequence_40854,465,1
38,sequence_40853,463,0
39,sequence_40848,461,11
40,sequence_40849,464,3
41,sequence_40850,462,5
42,sequence_40792,517,39
43,sequence_40790,523,31
44,sequence_40860,535,76
45,sequence_40839,538,66
46,sequence_40835,535,51
47,sequence_40819,532,48
48,sequence_40824,523,72
49,sequence_40825,532,80
50,sequence_40797,558,42
51,sequence_40800,558,68
52,sequence_40803,549,75
53,sequence_40804,561,53
54,sequence_40805,564,78
55,sequence_40864,549,37
56,sequence_40808,543,73
57,sequence_40810,549,23
58,sequence_40862,546,60
59,sequence_40859,543,24
60,sequence_40836,543,56
61,sequence_40837,543,36
62,sequence_40820,543,30
63,sequence_40821,549,38
64,sequence_40822,549,26
65,sequence_40823,546,50
66,sequence_40834,546,44
67,sequence_40832,555,32
68,sequence_40833,549,59
69,sequence_40830,558,47
70,sequence_40798,579,70
71,sequence_40865,580,74
72,sequence_40863,566,17
73,sequence_40801,561,45
74,sequence_40802,560,57
75,sequence_40796,567,61
76,sequence_40795,562,19
77,sequence_40866,620,54
78,sequence_40799,597,34
79,sequence_40788,510,79
80,sequence_40867,622,63
