,id,target,labels
0,sequence_40826,539,7-5-5-0
1,sequence_40787,510,7-5-5-0
2,sequence_40789,510,24-9-9-0
3,sequence_40794,519,24-9-9-0
4,sequence_40806,525,1-11-11-0
5,sequence_40807,528,15-18-18-8
6,sequence_40809,528,1-11-11-0
7,sequence_40811,534,21-19-19-0
8,sequence_40813,528,7-5-5-0
9,sequence_40814,510,10-7-7-1
10,sequence_40845,495,10-7-7-1
11,sequence_40855,522,7-5-5-0
12,sequence_40857,522,7-5-5-0
13,sequence_40840,528,7-5-5-0
14,sequence_40841,528,7-5-5-0
15,sequence_40842,522,4-1-1-0
16,sequence_40844,519,4-1-1-2
17,sequence_40838,531,7-5-5-0
18,sequence_40816,531,19-14-14-0
19,sequence_40817,528,7-5-5-0
20,sequence_40818,522,19-14-14-0
21,sequence_40827,525,18-4-4-10
22,sequence_40828,519,18-4-4-10
23,sequence_40829,528,22-21-21-0
24,sequence_40831,525,22-21-21-0
25,sequence_40856,498,9-1-1-2
26,sequence_40815,498,2-2-2-3
27,sequence_40851,477,8-8-8-4
28,sequence_40847,486,2-2-2-3
29,sequence_40858,495,9-1-1-2
30,sequence_40852,474,2-2-2-3
31,sequence_40843,495,9-1-1-2
32,sequence_40846,483,8-8-8-4
33,sequence_40791,454,13-24-24-3
34,sequence_40793,456,13-24-24-3
35,sequence_40861,464,2-2-2-3
36,sequence_40812,464,11-15-15-5
37,sequence_40854,465,2-2-2-3
38,sequence_40853,463,12-16-16-3
39,sequence_40848,461,2-2-2-3
40,sequence_40849,464,2-2-2-3
41,sequence_40850,462,2-13-27-3
42,sequence_40792,517,6-20-20-6
43,sequence_40790,523,6-20-20-6
44,sequence_40860,535,20-6-6-0
45,sequence_40839,538,7-5-5-0
46,sequence_40835,535,16-27-28-0
47,sequence_40819,532,7-5-5-0
48,sequence_40824,523,7-5-5-0
49,sequence_40825,532,7-28-13-0
50,sequence_40797,558,3-12-12-7
51,sequence_40800,558,3-12-12-7
52,sequence_40803,549,17-3-3-0
53,sequence_40804,561,3-12-12-7
54,sequence_40805,564,3-12-12-7
55,sequence_40864,549,17-3-3-0
56,sequence_40808,543,15-18-18-8
57,sequence_40810,549,7-5-5-0
58,sequence_40862,546,20-6-6-0
59,sequence_40859,543,14-17-17-0
60,sequence_40836,543,7-5-5-0
61,sequence_40837,543,7-5-5-0
62,sequence_40820,543,5-10-10-9
63,sequence_40821,549,5-10-10-9
64,sequence_40822,549,7-5-5-0
65,sequence_40823,546,7-5-5-0
66,sequence_40834,546,26-23-23-0
67,sequence_40832,555,7-5-5-0
68,sequence_40833,549,27-25-25-0
69,sequence_40830,558,18-4-4-10
70,sequence_40798,579,0-0-0-10
71,sequence_40865,580,18-4-4-0
72,sequence_40863,566,5-26-26-9
73,sequence_40801,561,0-0-0-10
74,sequence_40802,560,20-6-6-7
75,sequence_40796,567,23-22-22-10
76,sequence_40795,562,5-10-10-9
77,sequence_40866,620,0-0-0-10
78,sequence_40799,597,0-0-0-10
79,sequence_40788,510,25-0-0-10
80,sequence_40867,622,0-0-0-10
