,id,target,labels
0,sequence_40826,539,5
1,sequence_40787,510,5
2,sequence_40789,510,9
3,sequence_40794,519,9
4,sequence_40806,525,11
5,sequence_40807,528,18
6,sequence_40809,528,11
7,sequence_40811,534,19
8,sequence_40813,528,5
9,sequence_40814,510,7
10,sequence_40845,495,7
11,sequence_40855,522,5
12,sequence_40857,522,5
13,sequence_40840,528,5
14,sequence_40841,528,5
15,sequence_40842,522,1
16,sequence_40844,519,1
17,sequence_40838,531,5
18,sequence_40816,531,14
19,sequence_40817,528,5
20,sequence_40818,522,14
21,sequence_40827,525,4
22,sequence_40828,519,4
23,sequence_40829,528,21
24,sequence_40831,525,21
25,sequence_40856,498,1
26,sequence_40815,498,2
27,sequence_40851,477,8
28,sequence_40847,486,2
29,sequence_40858,495,1
30,sequence_40852,474,2
31,sequence_40843,495,1
32,sequence_40846,483,8
33,sequence_40791,454,24
34,sequence_40793,456,24
35,sequence_40861,464,2
36,sequence_40812,464,15
37,sequence_40854,465,2
38,sequence_40853,463,16
39,sequence_40848,461,2
40,sequence_40849,464,2
41,sequence_40850,462,27
42,sequence_40792,517,20
43,sequence_40790,523,20
44,sequence_40860,535,6
45,sequence_40839,538,5
46,sequence_40835,535,28
47,sequence_40819,532,5
48,sequence_40824,523,5
49,sequence_40825,532,13
50,sequence_40797,558,12
51,sequence_40800,558,12
52,sequence_40803,549,3
53,sequence_40804,561,12
54,sequence_40805,564,12
55,sequence_40864,549,3
56,sequence_40808,543,18
57,sequence_40810,549,5
58,sequence_40862,546,6
59,sequence_40859,543,17
60,sequence_40836,543,5
61,sequence_40837,543,5
62,sequence_40820,543,10
63,sequence_40821,549,10
64,sequence_40822,549,5
65,sequence_40823,546,5
66,sequence_40834,546,23
67,sequence_40832,555,5
68,sequence_40833,549,25
69,sequence_40830,558,4
70,sequence_40798,579,0
71,sequence_40865,580,4
72,sequence_40863,566,26
73,sequence_40801,561,0
74,sequence_40802,560,6
75,sequence_40796,567,22
76,sequence_40795,562,10
77,sequence_40866,620,0
78,sequence_40799,597,0
79,sequence_40788,510,0
80,sequence_40867,622,0
