,id,target,labels
0,sequence_40826,539,7
1,sequence_40787,510,7
2,sequence_40789,510,24
3,sequence_40794,519,24
4,sequence_40806,525,1
5,sequence_40807,528,15
6,sequence_40809,528,1
7,sequence_40811,534,21
8,sequence_40813,528,7
9,sequence_40814,510,10
10,sequence_40845,495,10
11,sequence_40855,522,7
12,sequence_40857,522,7
13,sequence_40840,528,7
14,sequence_40841,528,7
15,sequence_40842,522,4
16,sequence_40844,519,4
17,sequence_40838,531,7
18,sequence_40816,531,19
19,sequence_40817,528,7
20,sequence_40818,522,19
21,sequence_40827,525,18
22,sequence_40828,519,18
23,sequence_40829,528,22
24,sequence_40831,525,22
25,sequence_40856,498,9
26,sequence_40815,498,2
27,sequence_40851,477,8
28,sequence_40847,486,2
29,sequence_40858,495,9
30,sequence_40852,474,2
31,sequence_40843,495,9
32,sequence_40846,483,8
33,sequence_40791,454,13
34,sequence_40793,456,13
35,sequence_40861,464,2
36,sequence_40812,464,11
37,sequence_40854,465,2
38,sequence_40853,463,12
39,sequence_40848,461,2
40,sequence_40849,464,2
41,sequence_40850,462,2
42,sequence_40792,517,6
43,sequence_40790,523,6
44,sequence_40860,535,20
45,sequence_40839,538,7
46,sequence_40835,535,16
47,sequence_40819,532,7
48,sequence_40824,523,7
49,sequence_40825,532,7
50,sequence_40797,558,3
51,sequence_40800,558,3
52,sequence_40803,549,17
53,sequence_40804,561,3
54,sequence_40805,564,3
55,sequence_40864,549,17
56,sequence_40808,543,15
57,sequence_40810,549,7
58,sequence_40862,546,20
59,sequence_40859,543,14
60,sequence_40836,543,7
61,sequence_40837,543,7
62,sequence_40820,543,5
63,sequence_40821,549,5
64,sequence_40822,549,7
65,sequence_40823,546,7
66,sequence_40834,546,26
67,sequence_40832,555,7
68,sequence_40833,549,27
69,sequence_40830,558,18
70,sequence_40798,579,0
71,sequence_40865,580,18
72,sequence_40863,566,5
73,sequence_40801,561,0
74,sequence_40802,560,20
75,sequence_40796,567,23
76,sequence_40795,562,5
77,sequence_40866,620,0
78,sequence_40799,597,0
79,sequence_40788,510,25
80,sequence_40867,622,0
