,id,target,labels
0,sequence_47787,5.0,7
1,sequence_47684,23.0,3
2,sequence_47789,10.0,4
3,sequence_47790,9.0,4
4,sequence_47781,12.0,28
5,sequence_47777,11.0,9
6,sequence_47779,11.0,7
7,sequence_47784,21.0,28
8,sequence_47786,18.0,28
9,sequence_47782,17.0,28
10,sequence_47772,12.0,20
11,sequence_47795,7.0,20
12,sequence_47776,9.0,7
13,sequence_47685,24.0,0
14,sequence_47679,44.0,3
15,sequence_47695,52.0,24
16,sequence_47710,43.0,24
17,sequence_47686,22.0,18
18,sequence_47778,26.0,4
19,sequence_47780,23.0,4
20,sequence_47785,25.0,4
21,sequence_47803,12.0,10
22,sequence_47663,36.0,16
23,sequence_47757,36.0,28
24,sequence_47783,24.5,14
25,sequence_47796,20.0,13
26,sequence_47750,25.0,5
27,sequence_47760,26.0,20
28,sequence_47773,19.0,10
29,sequence_47768,17.0,9
30,sequence_47771,18.0,9
31,sequence_47681,44.0,0
32,sequence_47696,47.0,0
33,sequence_47680,73.0,3
34,sequence_47673,65.5,24
35,sequence_47700,65.0,3
36,sequence_47689,52.0,16
37,sequence_47683,75.0,18
38,sequence_47697,55.5,15
39,sequence_47678,37.0,15
40,sequence_47682,53.0,18
41,sequence_47724,48.0,18
42,sequence_47806,73.0,19
43,sequence_47807,42.0,10
44,sequence_47804,23.0,8
45,sequence_47800,20.0,8
46,sequence_47799,24.0,10
47,sequence_47664,32.0,0
48,sequence_47666,69.0,16
49,sequence_47671,36.0,16
50,sequence_47727,45.0,14
51,sequence_47756,37.0,14
52,sequence_47775,23.0,14
53,sequence_47730,35.0,13
54,sequence_47758,22.0,13
55,sequence_47797,27.0,11
56,sequence_47798,23.0,1
57,sequence_47751,34.0,6
58,sequence_47741,102.0,5
59,sequence_47743,63.0,5
60,sequence_47752,67.0,5
61,sequence_47745,83.0,21
62,sequence_47747,72.0,5
63,sequence_47748,79.0,21
64,sequence_47749,81.0,21
65,sequence_47744,69.0,5
66,sequence_47721,40.0,15
67,sequence_47759,36.0,22
68,sequence_47774,21.0,8
69,sequence_47770,25.0,10
70,sequence_47713,51.0,21
71,sequence_47738,55.0,21
72,sequence_47769,25.0,10
73,sequence_47702,69.0,25
74,sequence_47672,76.0,25
75,sequence_47705,71.0,25
76,sequence_47694,51.0,2
77,sequence_47691,40.0,2
78,sequence_47701,63.0,3
79,sequence_47706,77.0,3
80,sequence_47675,57.0,24
81,sequence_47698,56.0,2
82,sequence_47688,90.0,1
83,sequence_47704,98.0,17
84,sequence_47708,111.0,18
85,sequence_47709,119.0,23
86,sequence_47677,103.0,23
87,sequence_47692,87.5,12
88,sequence_47703,95.0,17
89,sequence_47707,79.0,18
90,sequence_47762,127.0,19
91,sequence_47765,118.0,17
92,sequence_47767,105.0,17
93,sequence_47812,121.0,19
94,sequence_47761,120.0,17
95,sequence_47764,118.0,19
96,sequence_47763,122.0,19
97,sequence_47699,62.0,12
98,sequence_47687,92.0,12
99,sequence_47693,64.0,23
100,sequence_47690,63.0,12
101,sequence_47712,49.0,8
102,sequence_47714,51.0,8
103,sequence_47725,57.0,12
104,sequence_47669,32.0,2
105,sequence_47668,48.0,2
106,sequence_47670,97.0,2
107,sequence_47665,50.0,27
108,sequence_47661,52.0,2
109,sequence_47667,86.0,1
110,sequence_47726,120.0,11
111,sequence_47734,110.0,27
112,sequence_47811,24.0,14
113,sequence_47662,28.0,0
114,sequence_47731,32.0,13
115,sequence_47733,25.0,11
116,sequence_47732,30.0,11
117,sequence_47755,100.0,11
118,sequence_47746,94.0,11
119,sequence_47754,70.0,6
120,sequence_47753,74.0,11
121,sequence_47740,158.0,6
122,sequence_47742,108.0,22
123,sequence_47715,101.0,15
124,sequence_47718,81.0,12
125,sequence_47717,66.0,15
126,sequence_47720,80.0,23
127,sequence_47716,84.0,12
128,sequence_47719,66.0,15
129,sequence_47723,69.0,12
130,sequence_47722,75.0,12
131,sequence_47674,38.0,0
132,sequence_47676,56.0,23
133,sequence_47711,57.0,22
134,sequence_47739,35.0,22
135,sequence_47735,55.0,22
136,sequence_47793,16.0,28
137,sequence_47801,4.0,20
138,sequence_47805,22.0,13
139,sequence_47802,4.0,6
140,sequence_47794,18.0,4
141,sequence_47728,12.0,26
142,sequence_47808,4.0,7
143,sequence_47792,12.0,7
144,sequence_47791,4.0,9
145,sequence_47788,5.0,6
146,sequence_47729,34.0,26
147,sequence_47809,10.0,7
148,sequence_47737,27.0,26
149,sequence_47810,5.57,7
150,sequence_47766,4.19,7
151,sequence_47736,19.0,26
