,strategy,siluetas,calinski,davies
0,meanshift-2,0.3148521816279827,98.93473353540494,1.1474685744088162
1,meanshift-3,0.3148521816279827,98.93473353540494,1.1474685744088162
2,meanshift-4,0.3148521816279827,98.93473353540494,1.1474685744088162
3,meanshift-5,0.3148521816279827,98.93473353540494,1.1474685744088162
4,meanshift-6,0.3148521816279827,98.93473353540494,1.1474685744088162
5,meanshift-7,0.3148521816279827,98.93473353540494,1.1474685744088162
6,meanshift-8,0.3148521816279827,98.93473353540494,1.1474685744088162
7,meanshift-9,0.3148521816279827,98.93473353540494,1.1474685744088162
8,meanshift-10,0.3148521816279827,98.93473353540494,1.1474685744088162
9,meanshift-11,0.3148521816279827,98.93473353540494,1.1474685744088162
10,meanshift-12,0.3148521816279827,98.93473353540494,1.1474685744088162
11,meanshift-13,0.3148521816279827,98.93473353540494,1.1474685744088162
12,meanshift-14,0.3148521816279827,98.93473353540494,1.1474685744088162
13,meanshift-15,0.3148521816279827,98.93473353540494,1.1474685744088162
14,meanshift-16,0.3148521816279827,98.93473353540494,1.1474685744088162
15,meanshift-17,0.3148521816279827,98.93473353540494,1.1474685744088162
16,meanshift-18,0.3148521816279827,98.93473353540494,1.1474685744088162
17,meanshift-19,0.3148521816279827,98.93473353540494,1.1474685744088162
18,meanshift-20,0.3148521816279827,98.93473353540494,1.1474685744088162
19,meanshift-21,0.3148521816279827,98.93473353540494,1.1474685744088162
20,meanshift-22,0.3148521816279827,98.93473353540494,1.1474685744088162
21,meanshift-23,0.3148521816279827,98.93473353540494,1.1474685744088162
22,meanshift-24,0.3148521816279827,98.93473353540494,1.1474685744088162
23,meanshift-25,0.3148521816279827,98.93473353540494,1.1474685744088162
24,meanshift-26,0.3148521816279827,98.93473353540494,1.1474685744088162
25,meanshift-27,0.3148521816279827,98.93473353540494,1.1474685744088162
26,meanshift-28,0.3148521816279827,98.93473353540494,1.1474685744088162
27,meanshift-29,0.3148521816279827,98.93473353540494,1.1474685744088162
