,id,target,labels
0,sequence_47787,5.0,14
1,sequence_47684,23.0,13
2,sequence_47789,10.0,14
3,sequence_47790,9.0,14
4,sequence_47781,12.0,14
5,sequence_47777,11.0,14
6,sequence_47779,11.0,14
7,sequence_47784,21.0,14
8,sequence_47786,18.0,14
9,sequence_47782,17.0,14
10,sequence_47772,12.0,12
11,sequence_47795,7.0,12
12,sequence_47776,9.0,14
13,sequence_47685,24.0,13
14,sequence_47679,44.0,2
15,sequence_47695,52.0,0
16,sequence_47710,43.0,0
17,sequence_47686,22.0,2
18,sequence_47778,26.0,14
19,sequence_47780,23.0,14
20,sequence_47785,25.0,14
21,sequence_47803,12.0,12
22,sequence_47663,36.0,3
23,sequence_47757,36.0,5
24,sequence_47783,24.5,1
25,sequence_47796,20.0,1
26,sequence_47750,25.0,5
27,sequence_47760,26.0,5
28,sequence_47773,19.0,1
29,sequence_47768,17.0,1
30,sequence_47771,18.0,1
31,sequence_47681,44.0,2
32,sequence_47696,47.0,0
33,sequence_47680,73.0,2
34,sequence_47673,65.5,9
35,sequence_47700,65.0,6
36,sequence_47689,52.0,0
37,sequence_47683,75.0,2
38,sequence_47697,55.5,0
39,sequence_47678,37.0,0
40,sequence_47682,53.0,2
41,sequence_47724,48.0,2
42,sequence_47806,73.0,7
43,sequence_47807,42.0,6
44,sequence_47804,23.0,1
45,sequence_47800,20.0,1
46,sequence_47799,24.0,12
47,sequence_47664,32.0,3
48,sequence_47666,69.0,3
49,sequence_47671,36.0,3
50,sequence_47727,45.0,13
51,sequence_47756,37.0,5
52,sequence_47775,23.0,1
53,sequence_47730,35.0,12
54,sequence_47758,22.0,5
55,sequence_47797,27.0,1
56,sequence_47798,23.0,1
57,sequence_47751,34.0,5
58,sequence_47741,102.0,5
59,sequence_47743,63.0,5
60,sequence_47752,67.0,4
61,sequence_47745,83.0,4
62,sequence_47747,72.0,4
63,sequence_47748,79.0,5
64,sequence_47749,81.0,5
65,sequence_47744,69.0,4
66,sequence_47721,40.0,5
67,sequence_47759,36.0,12
68,sequence_47774,21.0,1
69,sequence_47770,25.0,1
70,sequence_47713,51.0,11
71,sequence_47738,55.0,5
72,sequence_47769,25.0,1
73,sequence_47702,69.0,6
74,sequence_47672,76.0,2
75,sequence_47705,71.0,6
76,sequence_47694,51.0,0
77,sequence_47691,40.0,9
78,sequence_47701,63.0,6
79,sequence_47706,77.0,6
80,sequence_47675,57.0,9
81,sequence_47698,56.0,9
82,sequence_47688,90.0,0
83,sequence_47704,98.0,6
84,sequence_47708,111.0,6
85,sequence_47709,119.0,6
86,sequence_47677,103.0,9
87,sequence_47692,87.5,9
88,sequence_47703,95.0,6
89,sequence_47707,79.0,6
90,sequence_47762,127.0,7
91,sequence_47765,118.0,8
92,sequence_47767,105.0,7
93,sequence_47812,121.0,8
94,sequence_47761,120.0,7
95,sequence_47764,118.0,7
96,sequence_47763,122.0,7
97,sequence_47699,62.0,9
98,sequence_47687,92.0,0
99,sequence_47693,64.0,9
100,sequence_47690,63.0,0
101,sequence_47712,49.0,11
102,sequence_47714,51.0,11
103,sequence_47725,57.0,9
104,sequence_47669,32.0,3
105,sequence_47668,48.0,3
106,sequence_47670,97.0,3
107,sequence_47665,50.0,3
108,sequence_47661,52.0,3
109,sequence_47667,86.0,3
110,sequence_47726,120.0,0
111,sequence_47734,110.0,0
112,sequence_47811,24.0,15
113,sequence_47662,28.0,3
114,sequence_47731,32.0,12
115,sequence_47733,25.0,1
116,sequence_47732,30.0,12
117,sequence_47755,100.0,10
118,sequence_47746,94.0,4
119,sequence_47754,70.0,4
120,sequence_47753,74.0,4
121,sequence_47740,158.0,5
122,sequence_47742,108.0,5
123,sequence_47715,101.0,10
124,sequence_47718,81.0,10
125,sequence_47717,66.0,10
126,sequence_47720,80.0,10
127,sequence_47716,84.0,10
128,sequence_47719,66.0,10
129,sequence_47723,69.0,11
130,sequence_47722,75.0,10
131,sequence_47674,38.0,9
132,sequence_47676,56.0,9
133,sequence_47711,57.0,11
134,sequence_47739,35.0,10
135,sequence_47735,55.0,11
136,sequence_47793,16.0,14
137,sequence_47801,4.0,12
138,sequence_47805,22.0,12
139,sequence_47802,4.0,12
140,sequence_47794,18.0,14
141,sequence_47728,12.0,13
142,sequence_47808,4.0,15
143,sequence_47792,12.0,13
144,sequence_47791,4.0,14
145,sequence_47788,5.0,14
146,sequence_47729,34.0,13
147,sequence_47809,10.0,14
148,sequence_47737,27.0,13
149,sequence_47810,5.57,15
150,sequence_47766,4.19,15
151,sequence_47736,19.0,13
