,id,target,labels
0,sequence_53082,55.0,0
1,sequence_19402,43.0,5
2,sequence_20054,49.0,3
3,sequence_20048,39.8,3
4,sequence_20036,52.9,12
5,sequence_19525,48.8,4
6,sequence_20061,45.0,7
7,sequence_19496,48.3,5
8,sequence_19477,61.5,15
9,sequence_19363,54.6,13
10,sequence_19500,51.2,9
11,sequence_19453,47.3,8
12,sequence_53075,51.6,7
13,sequence_19522,45.4,10
14,sequence_19523,50.8,4
15,sequence_53078,43.3,1
16,sequence_20069,53.4,7
17,sequence_53062,49.1,2
18,sequence_20060,52.6,7
19,sequence_53066,39.2,1
20,sequence_19417,47.9,10
21,sequence_19391,46.8,8
22,sequence_19447,51.0,15
23,sequence_53079,47.8,1
24,sequence_20042,49.4,3
25,sequence_19419,53.3,8
26,sequence_19425,56.9,6
27,sequence_19450,46.0,13
28,sequence_53085,51.2,0
29,sequence_19509,50.6,4
30,sequence_53059,47.1,1
31,sequence_19430,45.7,8
32,sequence_20052,42.9,3
33,sequence_19369,47.9,5
34,sequence_53064,48.4,2
35,sequence_20072,48.7,7
36,sequence_20038,49.1,2
37,sequence_20039,52.6,12
38,sequence_19506,49.3,10
39,sequence_20064,47.3,8
40,sequence_19530,45.6,10
41,sequence_19498,63.2,15
42,sequence_19504,50.6,4
43,sequence_19386,50.7,13
44,sequence_19519,50.3,6
45,sequence_19404,51.3,13
46,sequence_19446,39.5,10
47,sequence_20063,48.9,7
48,sequence_20043,46.6,12
49,sequence_19497,54.9,9
50,sequence_19490,52.9,10
51,sequence_19376,53.0,8
52,sequence_19406,53.8,13
53,sequence_19405,48.7,11
54,sequence_19382,52.0,11
55,sequence_20067,50.8,9
56,sequence_19409,51.1,17
57,sequence_19354,60.0,13
58,sequence_20040,47.2,3
59,sequence_19370,51.7,5
60,sequence_19432,51.0,4
61,sequence_19371,49.0,10
62,sequence_19434,48.0,8
63,sequence_19505,42.4,10
64,sequence_53070,45.7,1
65,sequence_19392,50.5,8
66,sequence_19357,58.5,11
67,sequence_20056,56.9,7
68,sequence_19526,49.3,8
69,sequence_20046,47.4,12
70,sequence_19443,48.0,6
71,sequence_19410,49.9,11
72,sequence_19390,46.3,8
73,sequence_19439,49.5,6
74,sequence_20071,44.9,7
75,sequence_19451,51.0,13
76,sequence_20041,48.5,3
77,sequence_19415,52.8,13
78,sequence_20035,52.5,12
79,sequence_20051,42.5,3
80,sequence_19397,49.6,5
81,sequence_19394,45.4,5
82,sequence_19374,50.7,8
83,sequence_19378,52.4,5
84,sequence_19441,49.0,6
85,sequence_19433,50.1,4
86,sequence_20062,57.9,7
87,sequence_19393,53.7,5
88,sequence_20065,46.5,3
89,sequence_19383,50.5,11
90,sequence_19422,46.6,10
91,sequence_19495,58.9,4
92,sequence_19431,50.5,8
93,sequence_20058,54.9,7
94,sequence_19488,51.3,8
95,sequence_19375,49.9,5
96,sequence_19511,62.4,15
97,sequence_53065,44.8,2
98,sequence_53074,48.3,7
99,sequence_20050,47.9,12
100,sequence_19515,50.4,15
101,sequence_20057,51.9,7
102,sequence_19438,56.1,15
103,sequence_19486,54.2,4
104,sequence_19389,44.0,10
105,sequence_19468,54.8,6
106,sequence_20068,50.6,9
107,sequence_19420,40.6,5
108,sequence_20076,55.7,7
109,sequence_20070,51.8,7
110,sequence_19399,47.5,5
111,sequence_19436,46.4,8
112,sequence_19492,58.5,8
113,sequence_19445,45.5,4
114,sequence_19403,50.9,11
115,sequence_19428,49.3,14
116,sequence_19377,50.3,5
117,sequence_19427,53.8,13
118,sequence_19521,53.0,8
119,sequence_20045,48.8,12
120,sequence_19412,55.3,13
121,sequence_19508,49.5,10
122,sequence_53080,50.4,7
123,sequence_20073,51.0,7
124,sequence_19442,47.4,6
125,sequence_53077,43.5,1
126,sequence_19429,50.9,4
127,sequence_19416,49.4,5
128,sequence_20055,46.3,3
129,sequence_19388,48.4,5
130,sequence_20049,43.9,3
131,sequence_20059,52.3,7
132,sequence_19467,64.4,15
133,sequence_19373,53.1,8
134,sequence_19396,43.1,5
135,sequence_19527,50.1,5
136,sequence_19435,51.4,8
137,sequence_53069,50.9,2
138,sequence_19418,47.2,10
139,sequence_20075,54.9,0
140,sequence_19423,61.2,15
141,sequence_19516,51.9,15
142,sequence_19512,54.4,15
143,sequence_19387,47.7,13
144,sequence_53061,50.6,2
145,sequence_19448,46.3,6
146,sequence_19469,50.5,9
147,sequence_19449,54.3,13
148,sequence_53063,44.0,2
149,sequence_19457,43.6,4
150,sequence_19466,56.9,14
151,sequence_19494,60.0,8
152,sequence_19454,43.1,4
153,sequence_19529,48.8,10
154,sequence_19426,56.3,15
155,sequence_19491,48.8,10
156,sequence_19421,53.0,8
157,sequence_19514,53.0,6
