,id,target,labels
0,sequence_40826,539,1
1,sequence_40787,510,4
2,sequence_40789,510,11
3,sequence_40794,519,9
4,sequence_40806,525,24
5,sequence_40807,528,75
6,sequence_40809,528,76
7,sequence_40811,534,27
8,sequence_40813,528,70
9,sequence_40814,510,28
10,sequence_40845,495,32
11,sequence_40855,522,67
12,sequence_40857,522,30
13,sequence_40840,528,64
14,sequence_40841,528,63
15,sequence_40842,522,40
16,sequence_40844,519,66
17,sequence_40838,531,41
18,sequence_40816,531,43
19,sequence_40817,528,44
20,sequence_40818,522,42
21,sequence_40827,525,50
22,sequence_40828,519,52
23,sequence_40829,528,53
24,sequence_40831,525,54
25,sequence_40856,498,68
26,sequence_40815,498,29
27,sequence_40851,477,36
28,sequence_40847,486,34
29,sequence_40858,495,31
30,sequence_40852,474,0
31,sequence_40843,495,65
32,sequence_40846,483,33
33,sequence_40791,454,7
34,sequence_40793,456,5
35,sequence_40861,464,72
36,sequence_40812,464,71
37,sequence_40854,465,39
38,sequence_40853,463,38
39,sequence_40848,461,35
40,sequence_40849,464,37
41,sequence_40850,462,0
42,sequence_40792,517,6
43,sequence_40790,523,8
44,sequence_40860,535,73
45,sequence_40839,538,62
46,sequence_40835,535,60
47,sequence_40819,532,45
48,sequence_40824,523,56
49,sequence_40825,532,1
50,sequence_40797,558,14
51,sequence_40800,558,21
52,sequence_40803,549,78
53,sequence_40804,561,20
54,sequence_40805,564,77
55,sequence_40864,549,18
56,sequence_40808,543,25
57,sequence_40810,549,26
58,sequence_40862,546,74
59,sequence_40859,543,69
60,sequence_40836,543,59
61,sequence_40837,543,61
62,sequence_40820,543,47
63,sequence_40821,549,46
64,sequence_40822,549,48
65,sequence_40823,546,57
66,sequence_40834,546,58
67,sequence_40832,555,49
68,sequence_40833,549,55
69,sequence_40830,558,51
70,sequence_40798,579,15
71,sequence_40865,580,19
72,sequence_40863,566,17
73,sequence_40801,561,22
74,sequence_40802,560,23
75,sequence_40796,567,13
76,sequence_40795,562,12
77,sequence_40866,620,2
78,sequence_40799,597,16
79,sequence_40788,510,10
80,sequence_40867,622,3
