,strategy,siluetas,calinski,davies
0,k-means-2,0.5072149271729827,63.04136832922516,0.7779281729043654
1,k-means-3,0.4266233828708621,42.21425192819044,0.737807884914531
2,k-means-4,0.42053923620474337,35.60680357047544,0.7082893064426034
3,k-means-5,0.4119953891723326,32.32625545871751,0.720106464085317
4,k-means-6,0.32774963921841,30.885825418794536,0.8783109860849567
5,k-means-7,0.33803719237923047,29.567280797150197,0.7787132511827596
6,k-means-8,0.3552134859600664,27.845797210823605,0.7564596002757479
7,k-means-9,0.37184060686329257,28.76311432871884,0.826538622253842
8,k-means-10,0.36712411177342646,26.95331741955715,0.8014572554363806
9,k-means-11,0.3706273068824829,25.979112946839354,0.6946787591578243
10,k-means-12,0.3686930159183826,26.920233277428594,0.7274410623333752
11,k-means-13,0.4033565400203063,27.47593566733469,0.6977825979573107
12,k-means-14,0.3951208702399988,26.787396487090657,0.6608787355046843
13,k-means-15,0.4198669488157017,26.986650240785416,0.6535806373187472
14,k-means-16,0.40570377624607923,27.724646717207634,0.6080141708453659
15,k-means-17,0.42063191626600344,28.3067993519232,0.6292081895728843
16,k-means-18,0.4225837536786325,29.974017249128952,0.6149628810230916
17,k-means-19,0.4502538210418184,32.79339002184088,0.5515191527853847
18,k-means-20,0.4466432852227936,34.780531225877276,0.5810485337317927
19,k-means-21,0.47921931249236316,37.5625362144369,0.5290770229922744
20,k-means-22,0.4869994107609726,39.7966930676123,0.5088359483950002
21,k-means-23,0.4803666209559039,37.8525768956959,0.49940176204078135
22,k-means-24,0.4716437229326398,40.743242264221365,0.481360208175603
23,k-means-25,0.4143583346054875,41.706266168616736,0.5024393496556914
24,k-means-26,0.445886776826407,41.785834293282846,0.44704457595822594
25,k-means-27,0.4065248736674331,41.88748815648602,0.43671500983526884
26,k-means-28,0.44091850739316163,41.4026938179198,0.4791995128983927
27,k-means-29,0.4331262402117139,43.449507645153005,0.42624874103152366
