id,label,target,labels,profile
sequence_47777,0,11.0,2-26-26-0,0-2-26-26-0
sequence_47708,0,111.0,7-6-6-14,0-7-6-6-14
sequence_47743,0,63.0,13-25-25-8,0-13-25-25-8
sequence_47674,0,38.0,14-14-14-10,0-14-14-14-10
sequence_47741,2,102.0,13-25-25-8,2-13-25-25-8
sequence_47724,2,48.0,7-6-6-14,2-7-6-6-14
sequence_47683,0,75.0,7-6-6-14,0-7-6-6-14
sequence_47745,0,83.0,13-25-25-8,0-13-25-25-8
sequence_47727,1,45.0,6-10-10-6,1-6-10-10-6
sequence_47779,1,11.0,2-26-26-0,1-2-26-26-0
sequence_47739,2,35.0,5-28-28-14,2-5-28-28-14
sequence_47732,1,30.0,16-21-21-12,1-16-21-21-12
sequence_47666,2,69.0,8-4-4-11,2-8-4-4-11
sequence_47661,2,52.0,3-7-7-11,2-3-7-7-11
sequence_47738,2,55.0,13-25-25-8,2-13-25-25-8
sequence_47714,2,51.0,22-24-24-4,2-22-24-24-4
sequence_47729,1,34.0,11-20-20-16,1-11-20-20-16
sequence_47752,2,67.0,0-3-3-8,2-0-3-3-8
sequence_47702,2,69.0,14-14-14-10,2-14-14-14-10
sequence_47798,1,23.0,12-2-2-2,1-12-2-2-2
sequence_47788,0,5.0,4-12-12-0,0-4-12-12-0
sequence_47806,0,73.0,15-17-17-9,0-15-17-17-9
sequence_47769,0,25.0,25-17-17-9,0-25-17-17-9
sequence_47785,0,25.0,15-9-9-9,0-15-9-9-9
sequence_47676,0,56.0,7-6-6-14,0-7-6-6-14
sequence_47810,1,5.57,4-4-4-0,1-4-4-4-0
sequence_47719,2,66.0,7-6-6-14,2-7-6-6-14
sequence_47737,1,27.0,11-20-20-16,1-11-20-20-16
sequence_47805,1,22.0,10-8-8-15,1-10-8-8-15
sequence_47786,0,18.0,11-20-20-16,0-11-20-20-16
sequence_47688,1,90.0,8-11-11-7,1-8-11-11-7
sequence_47723,0,69.0,9-23-23-5,0-9-23-23-5
sequence_47796,1,20.0,21-16-16-15,1-21-16-16-15
sequence_47783,1,24.5,6-10-10-6,1-6-10-10-6
sequence_47663,2,36.0,20-4-4-11,2-20-4-4-11
sequence_47725,2,57.0,22-24-24-4,2-22-24-24-4
sequence_47764,2,118.0,18-22-22-14,2-18-22-22-14
sequence_47662,2,28.0,3-7-7-11,2-3-7-7-11
sequence_47740,2,158.0,0-5-5-13,2-0-5-5-13
sequence_47694,1,51.0,24-13-13-3,1-24-13-13-3
sequence_47731,1,32.0,21-16-16-7,1-21-16-16-7
sequence_47734,1,110.0,6-10-10-6,1-6-10-10-6
sequence_47791,0,4.0,4-3-3-0,0-4-3-3-0
sequence_47801,0,4.0,10-8-8-15,0-10-8-8-15
sequence_47768,0,17.0,2-26-26-0,0-2-26-26-0
sequence_47755,2,100.0,0-12-12-13,2-0-12-12-13
sequence_47697,0,55.5,22-24-24-4,0-22-24-24-4
sequence_47733,1,25.0,16-21-21-12,1-16-21-21-12
sequence_47735,0,55.0,5-28-28-9,0-5-28-28-9
sequence_47811,1,24.0,6-10-10-6,1-6-10-10-6
sequence_47797,1,27.0,16-21-21-12,1-16-21-21-12
sequence_47770,0,25.0,25-17-17-9,0-25-17-17-9
sequence_47689,1,52.0,8-11-11-7,1-8-11-11-7
sequence_47765,2,118.0,18-22-22-14,2-18-22-22-14
sequence_47760,0,26.0,4-3-3-0,0-4-3-3-0
sequence_47790,0,9.0,17-15-15-6,0-17-15-15-6
sequence_47808,1,4.0,4-3-3-0,1-4-3-3-0
sequence_47670,2,97.0,3-27-27-11,2-3-27-27-11
sequence_47716,2,84.0,27-19-19-5,2-27-19-19-5
sequence_47677,0,103.0,7-6-6-14,0-7-6-6-14
sequence_47690,2,63.0,19-0-0-4,2-19-0-0-4
sequence_47700,2,65.0,23-18-18-1,2-23-18-18-1
sequence_47664,2,32.0,3-7-7-11,2-3-7-7-11
sequence_47668,2,48.0,3-7-7-11,2-3-7-7-11
sequence_47762,0,127.0,18-22-22-14,0-18-22-22-14
sequence_47704,0,98.0,18-6-6-14,0-18-6-6-14
sequence_47713,2,51.0,1-18-18-1,2-1-18-18-1
sequence_47773,0,19.0,25-9-9-9,0-25-9-9-9
sequence_47722,2,75.0,9-23-23-5,2-9-23-23-5
sequence_47799,0,24.0,12-2-2-2,0-12-2-2-2
sequence_47758,2,22.0,21-16-16-7,2-21-16-16-7
sequence_47761,2,120.0,18-22-22-14,2-18-22-22-14
sequence_47665,2,50.0,3-7-7-11,2-3-7-7-11
sequence_47749,2,81.0,26-1-1-7,2-26-1-1-7
sequence_47728,0,12.0,4-3-3-0,0-4-3-3-0
sequence_47804,0,23.0,12-2-2-2,0-12-2-2-2
sequence_47693,0,64.0,7-0-0-14,0-7-0-0-14
sequence_47778,0,26.0,15-17-17-9,0-15-17-17-9
sequence_47671,2,36.0,28-27-27-11,2-28-27-27-11
sequence_47699,0,62.0,22-24-24-4,0-22-24-24-4
sequence_47679,2,44.0,23-18-18-1,2-23-18-18-1
sequence_47730,1,35.0,21-16-16-7,1-21-16-16-7
sequence_47691,1,40.0,24-13-13-3,1-24-13-13-3
sequence_47794,1,18.0,17-15-15-16,1-17-15-15-16
sequence_47774,0,21.0,25-9-9-9,0-25-9-9-9
sequence_47687,2,92.0,19-0-0-4,2-19-0-0-4
sequence_47775,1,23.0,6-10-10-6,1-6-10-10-6
sequence_47803,0,12.0,12-2-2-2,0-12-2-2-2
sequence_47789,0,10.0,15-9-9-9,0-15-9-9-9
sequence_47795,0,7.0,10-8-8-15,0-10-8-8-15
sequence_47720,2,80.0,27-19-19-5,2-27-19-19-5
sequence_47709,0,119.0,7-0-0-14,0-7-0-0-14
sequence_47742,2,108.0,5-28-28-14,2-5-28-28-14
sequence_47751,2,34.0,0-12-12-13,2-0-12-12-13
sequence_47754,2,70.0,0-5-5-13,2-0-5-5-13
sequence_47772,0,12.0,4-3-3-0,0-4-3-3-0
sequence_47726,1,120.0,6-10-10-6,1-6-10-10-6
sequence_47748,2,79.0,26-1-1-7,2-26-1-1-7
sequence_47707,2,79.0,7-6-6-14,2-7-6-6-14
sequence_47812,2,121.0,15-17-17-9,2-15-17-17-9
sequence_47782,1,17.0,4-1-1-0,1-4-1-1-0
sequence_47747,2,72.0,13-25-25-8,2-13-25-25-8
sequence_47692,0,87.5,19-0-0-4,0-19-0-0-4
sequence_47681,2,44.0,14-14-14-10,2-14-14-14-10
sequence_47767,2,105.0,18-22-22-14,2-18-22-22-14
sequence_47718,2,81.0,27-19-19-5,2-27-19-19-5
sequence_47809,1,10.0,11-20-20-16,1-11-20-20-16
