id,label,target,labels,profile
sequence_19347,1,58.9,1-1-0-24,1-1-1-0-24
sequence_19511,0,62.4,1-1-0-18,0-1-1-0-18
sequence_19445,0,45.5,0-2-1-7,0-0-2-1-7
sequence_19351,2,60.9,1-1-0-18,2-1-1-0-18
sequence_53065,2,44.8,2-0-2-6,2-2-0-2-6
sequence_19426,0,56.3,1-1-0-19,0-1-1-0-19
sequence_19517,2,61.6,1-1-0-17,2-1-1-0-17
sequence_19410,1,49.9,1-1-0-21,1-1-1-0-21
sequence_19447,0,51.0,1-1-0-19,0-1-1-0-19
sequence_20040,0,47.2,0-2-1-7,0-0-2-1-7
sequence_19526,1,49.3,0-2-1-3,1-0-2-1-3
sequence_19437,0,46.7,0-2-1-0,0-0-2-1-0
sequence_19529,0,48.8,0-2-1-14,0-0-2-1-14
sequence_19470,0,61.0,1-1-0-16,0-1-1-0-16
sequence_19472,1,59.9,1-1-0-1,1-1-1-0-1
sequence_19403,1,50.9,1-1-0-1,1-1-1-0-1
sequence_20062,1,57.9,1-1-0-21,1-1-1-0-21
sequence_19429,0,50.9,0-2-1-11,0-0-2-1-11
sequence_19524,1,46.4,0-2-1-14,1-0-2-1-14
sequence_19459,0,59.2,1-1-0-18,0-1-1-0-18
sequence_19478,1,60.1,1-1-0-21,1-1-1-0-21
sequence_19467,1,64.4,1-1-0-19,1-1-1-0-19
sequence_20057,1,51.9,1-1-0-10,1-1-1-0-10
sequence_19432,0,51.0,0-2-1-7,0-0-2-1-7
sequence_53062,2,49.1,2-0-2-6,2-2-0-2-6
sequence_19353,0,64.3,1-1-0-19,0-1-1-0-19
sequence_19422,0,46.6,0-2-1-8,0-0-2-1-8
sequence_19378,0,52.4,0-2-1-0,0-0-2-1-0
sequence_19452,0,44.2,0-2-1-4,0-0-2-1-4
sequence_19417,2,47.9,0-2-1-14,2-0-2-1-14
sequence_19497,0,54.9,1-1-0-16,0-1-1-0-16
sequence_19488,0,51.3,0-2-1-7,0-0-2-1-7
sequence_19380,1,48.1,1-1-0-24,1-1-1-0-24
sequence_20048,0,39.8,0-2-1-14,0-0-2-1-14
sequence_19402,1,43.0,0-2-1-8,1-0-2-1-8
sequence_20073,1,51.0,1-1-0-12,1-1-1-0-12
sequence_19424,0,50.9,1-1-0-19,0-1-1-0-19
sequence_20066,0,49.9,0-2-1-0,0-0-2-1-0
sequence_19446,0,39.5,0-2-1-14,0-0-2-1-14
sequence_53098,2,42.0,2-0-2-23,2-2-0-2-23
sequence_19523,0,50.8,0-2-1-4,0-0-2-1-4
sequence_53083,2,51.0,2-0-2-22,2-2-0-2-22
sequence_19389,1,44.0,0-2-1-14,1-0-2-1-14
sequence_19480,0,62.8,1-1-0-16,0-1-1-0-16
sequence_19489,0,49.1,0-2-1-7,0-0-2-1-7
sequence_20051,1,42.5,0-2-1-8,1-0-2-1-8
sequence_53088,2,48.0,2-0-2-23,2-2-0-2-23
sequence_19431,0,50.5,0-1-1-11,0-0-1-1-11
sequence_20053,1,54.7,1-1-0-20,1-1-1-0-20
sequence_19428,0,49.3,1-1-0-16,0-1-1-0-16
sequence_53079,2,47.8,2-0-2-2,2-2-0-2-2
sequence_19439,2,49.5,1-1-0-18,2-1-1-0-18
sequence_19490,2,52.9,0-2-1-14,2-0-2-1-14
sequence_19408,0,51.1,1-1-0-5,0-1-1-0-5
sequence_19416,0,49.4,0-2-1-0,0-0-2-1-0
sequence_19430,0,45.7,0-2-1-4,0-0-2-1-4
sequence_19398,0,46.2,0-2-1-14,0-0-2-1-14
sequence_19360,2,63.5,1-1-0-20,2-1-1-0-20
sequence_20054,0,49.0,0-2-1-7,0-0-2-1-7
sequence_19469,1,50.5,1-1-0-10,1-1-1-0-10
sequence_53099,2,53.0,2-0-2-22,2-2-0-2-22
sequence_19451,1,51.0,1-1-0-21,1-1-1-0-21
sequence_19506,2,49.3,0-2-1-14,2-0-2-1-14
sequence_19442,0,47.4,1-1-0-16,0-1-1-0-16
sequence_53084,1,39.0,2-0-2-22,1-2-0-2-22
sequence_19491,1,48.8,0-2-1-14,1-0-2-1-14
sequence_53069,2,50.9,2-0-2-9,2-2-0-2-9
sequence_20072,1,48.7,1-1-0-21,1-1-1-0-21
sequence_19433,0,50.1,0-2-1-7,0-0-2-1-7
sequence_19405,1,48.7,1-1-0-5,1-1-1-0-5
sequence_19392,2,50.5,0-2-1-3,2-0-2-1-3
sequence_19482,0,59.3,1-1-0-17,0-1-1-0-17
sequence_19421,0,53.0,0-2-1-3,0-0-2-1-3
sequence_19390,2,46.3,0-2-1-4,2-0-2-1-4
sequence_19453,0,47.3,0-1-1-13,0-0-1-1-13
sequence_20036,1,52.9,1-1-0-21,1-1-1-0-21
sequence_53067,2,40.9,2-0-2-2,2-2-0-2-2
sequence_19438,0,56.1,1-1-0-19,0-1-1-0-19
sequence_19525,0,48.8,0-2-1-7,0-0-2-1-7
