,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
51,sequence_40826,539,sequence_40803,549,148.01420000000002,1-0-0-0-6
49,sequence_40826,539,sequence_40797,558,248.2675,1-0-0-0-6
53,sequence_40826,539,sequence_40805,564,214.132,1-0-0-0-6
75,sequence_40826,539,sequence_40795,562,248.2675,1-0-0-0-6
48,sequence_40826,539,sequence_40825,532,242.3017,0-0-0-0-0
66,sequence_40826,539,sequence_40832,555,159.46450000000002,0-0-0-0-0
13,sequence_40826,539,sequence_40841,528,21.9731,0-0-0-0-0
14,sequence_40826,539,sequence_40842,522,317.1309,0-0-0-0-0
6,sequence_40826,539,sequence_40811,534,268.4621,0-0-0-0-0
15,sequence_40826,539,sequence_40844,519,118.1261,0-0-0-0-0
45,sequence_40826,539,sequence_40835,535,192.5246,0-0-0-0-0
41,sequence_40826,539,sequence_40792,517,140.0992,0-0-0-0-0
11,sequence_40826,539,sequence_40857,522,255.2481,0-0-0-0-0
43,sequence_40826,539,sequence_40860,535,161.3921,0-0-0-0-0
9,sequence_40826,539,sequence_40845,495,13.377899999999997,0-0-0-0-0
12,sequence_40826,539,sequence_40840,528,91.0888,0-0-0-0-0
58,sequence_40826,539,sequence_40859,543,280.1209,0-0-0-0-0
60,sequence_40826,539,sequence_40837,543,206.184,0-0-0-0-0
46,sequence_40826,539,sequence_40819,532,202.3773,0-0-0-0-0
55,sequence_40826,539,sequence_40808,543,128.8083,0-0-0-0-0
63,sequence_40826,539,sequence_40822,549,300.6144,0-0-0-0-0
61,sequence_40826,539,sequence_40820,543,27.0373,0-0-0-0-0
57,sequence_40826,539,sequence_40862,546,27.0373,0-0-0-0-0
7,sequence_40826,539,sequence_40813,528,113.0619,0-0-0-0-0
65,sequence_40826,539,sequence_40834,546,166.34949999999998,0-0-0-0-0
56,sequence_40826,539,sequence_40810,549,286.7169,0-0-0-0-0
16,sequence_40826,539,sequence_40838,531,164.06149999999997,0-0-0-0-0
59,sequence_40826,539,sequence_40836,543,340.5388,0-0-0-0-0
18,sequence_40826,539,sequence_40817,528,209.7065,0-0-0-0-0
42,sequence_40826,539,sequence_40790,523,27.0373,0-0-0-0-0
10,sequence_40826,539,sequence_40855,522,209.7065,0-0-0-0-0
8,sequence_40826,539,sequence_40814,510,100.2533,1-0-0-0-0
62,sequence_40826,539,sequence_40821,549,140.0992,1-0-0-0-0
47,sequence_40826,539,sequence_40824,523,94.2875,1-0-0-0-0
4,sequence_40826,539,sequence_40807,528,8.683099999999996,1-0-0-0-0
64,sequence_40826,539,sequence_40823,546,351.1832,1-0-0-0-0
3,sequence_40826,539,sequence_40806,525,139.6538,1-0-0-0-0
