,strategy,siluetas,calinski,davies
0,k-means-2,0.22932902707668404,75.91511887447606,1.6981812963997216
1,k-means-3,0.30286275975947324,87.45847173870551,1.3803648227659329
2,k-means-4,0.26376175986294353,70.05934851520695,1.7085084090704918
3,k-means-5,0.25528496193634187,62.60021647657928,1.7308209630113112
4,k-means-6,0.2239255132773494,56.551797817777846,1.9101839376780017
5,k-means-7,0.22957189429303787,50.00326016952455,1.864379479289706
6,k-means-8,0.217288468432021,45.15684442800462,2.0484556122919497
7,k-means-9,0.2063456061761922,41.55719941602238,2.1181948553974683
8,k-means-10,0.20869958728706295,38.19824533615303,2.103664014112291
9,k-means-11,0.2139419786507625,35.87135292688222,1.9981281396436865
10,k-means-12,0.19794397968355387,33.40608031222036,2.0758958614596166
11,k-means-13,0.1789726556363097,31.596790030109943,2.1327571833326258
12,k-means-14,0.17161201748027008,29.837923201000915,2.0963498443873987
13,k-means-15,0.16816807381979318,27.866253174673588,2.151311861546945
14,k-means-16,0.16383651549674302,26.805690471292955,2.1901981445330154
15,k-means-17,0.17406564161296942,25.518836353649807,1.9583717806950025
16,k-means-18,0.1591375410041412,24.297987649909636,2.066713332002366
17,k-means-19,0.19576486510504862,23.729100478166263,1.8880296836786794
18,k-means-20,0.16342301027037492,22.86002543008496,2.009721905439336
19,k-means-21,0.15406394710019283,22.067029673866255,1.9698725758988733
20,k-means-22,0.17335842166341417,21.420760096799405,1.9178657107675567
21,k-means-23,0.15812520748384598,20.807953786064886,1.9648862243689242
22,k-means-24,0.16227616547650112,20.6045785370286,1.8874371411710724
23,k-means-25,0.172693686620952,19.61166476994703,1.8093711410694393
24,k-means-26,0.15979411916932007,19.889607745310332,1.8161106427113962
25,k-means-27,0.1724861815062935,19.092865893223262,1.7524228309170615
26,k-means-28,0.16582512478816677,18.59907388873787,1.6804218125738768
27,k-means-29,0.158909033709322,18.63672405761382,1.7325997989468358
