,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_51016,0,1,3,4,4,4,2,1,7,9,0,2,8,2,3,1,17,8,3,7,1,12,4,11,23,21,25,21
1,sequence_51170,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
2,sequence_32130,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
3,sequence_51136,1,2,1,2,2,0,7,8,9,5,11,6,10,3,9,6,3,10,1,13,16,13,15,8,17,19,0,19
4,sequence_51191,1,2,1,2,2,0,4,4,5,7,5,12,6,14,13,12,9,6,4,18,18,8,11,23,3,14,11,14
5,sequence_51140,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
6,sequence_51149,1,2,1,3,3,2,1,0,1,1,1,3,13,1,14,2,6,17,10,20,10,7,3,10,2,11,3,11
7,sequence_51181,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
8,sequence_51159,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
9,sequence_51175,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,9,7,6,10,10,25,9,25
10,sequence_51174,1,2,1,3,3,2,1,0,1,1,4,3,2,1,5,2,2,2,10,4,10,5,6,10,10,25,9,25
11,sequence_51169,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,19,14,3,10,25,9,25
12,sequence_51199,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
13,sequence_51144,1,2,1,3,3,2,1,0,1,1,4,3,13,1,14,2,6,17,10,20,10,7,3,10,2,11,3,11
14,sequence_51183,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
15,sequence_51157,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
16,sequence_51163,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,9,7,6,10,10,25,9,25
17,sequence_51173,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
18,sequence_51168,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,15,10,4,3,7,6,10,10,25,9,25
19,sequence_51171,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,13,10,4,10,7,6,10,10,25,9,25
20,sequence_51182,1,2,1,2,2,0,4,4,5,7,5,12,6,14,2,11,9,6,4,18,18,8,10,18,3,14,11,14
21,sequence_51131,1,2,1,2,2,0,7,8,9,5,11,6,10,3,9,6,3,10,1,13,16,13,17,0,17,8,24,8
22,sequence_51138,1,2,1,2,2,0,7,4,5,5,11,6,10,3,2,8,16,10,19,6,0,19,14,16,13,16,17,16
23,sequence_51196,1,2,1,2,2,0,4,4,5,7,11,12,6,14,2,11,3,6,4,1,18,18,17,23,3,14,8,14
24,sequence_51202,1,2,1,2,2,0,7,8,5,5,11,6,10,3,9,8,13,10,19,6,9,19,17,3,13,8,17,8
25,sequence_51192,1,2,1,2,2,0,7,8,5,5,11,6,10,3,9,11,16,10,1,1,16,18,17,0,17,8,8,8
26,sequence_51147,1,2,1,2,2,0,4,8,9,7,1,0,9,8,13,12,9,9,18,13,17,13,22,8,3,7,24,7
27,sequence_51151,1,2,1,3,3,2,1,0,1,1,1,3,13,1,14,2,6,17,10,20,10,7,3,10,2,11,3,11
28,sequence_51145,1,2,1,2,2,0,4,4,5,7,5,12,6,14,13,12,9,6,4,18,18,8,17,23,3,14,11,14
29,sequence_51187,1,2,1,2,2,0,4,4,9,7,5,12,6,8,13,12,9,6,18,18,18,13,11,23,3,11,3,11
30,sequence_51148,1,2,1,2,2,0,7,8,9,5,1,6,10,3,9,6,3,17,19,6,0,19,14,3,2,7,26,7
31,sequence_51141,1,2,1,3,3,2,1,0,1,1,4,3,13,1,5,2,2,15,5,4,3,7,6,10,10,2,9,2
32,sequence_51137,1,2,1,2,2,0,4,8,9,7,5,0,9,8,2,12,13,9,4,6,17,2,22,8,3,7,26,7
33,sequence_32151,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
34,sequence_32148,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,2,5,15,2,15
35,sequence_32117,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,0,5,2,19,2,4,12,14,5,15,2,15
36,sequence_32141,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
37,sequence_32124,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,14,2,4,12,14,5,15,2,15
38,sequence_32126,0,0,2,0,5,1,0,2,3,3,6,9,12,4,1,0,0,12,2,0,2,4,2,14,5,4,2,4
39,sequence_32127,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
40,sequence_32133,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
41,sequence_32131,0,0,2,0,5,1,0,2,3,3,6,1,12,4,1,16,15,18,2,11,2,16,20,14,4,15,19,15
42,sequence_32174,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
43,sequence_32114,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,2,5,15,2,15
44,sequence_32147,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,0,5,2,19,2,4,12,14,5,15,2,15
45,sequence_32119,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
46,sequence_32122,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,8,2,4,12,14,5,15,2,15
47,sequence_32125,0,0,2,0,5,1,0,2,3,3,6,9,12,4,1,0,0,12,2,0,2,4,2,14,0,4,2,4
48,sequence_32128,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
49,sequence_32129,0,0,2,0,5,1,0,2,3,3,6,9,5,4,1,0,15,5,2,19,2,4,12,14,5,15,2,15
50,sequence_32132,0,0,2,0,5,1,0,2,3,3,6,1,12,4,1,16,15,18,2,11,2,16,20,14,4,15,19,15
51,sequence_32167,0,0,2,0,0,5,5,7,8,6,9,11,7,0,4,5,5,7,16,10,6,6,7,20,15,10,12,10
52,sequence_50970,0,1,3,4,4,4,2,1,7,9,0,2,8,2,3,1,17,8,3,7,1,12,4,11,23,21,25,21
