,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
51,sequence_40826,539,sequence_40803,549,1.0,0-0-0-0-40-1
48,sequence_40826,539,sequence_40825,532,1.0,0-0-0-0-33-1
8,sequence_40826,539,sequence_40814,510,1.0,0-0-0-0-8-1
17,sequence_40826,539,sequence_40816,531,1.0,0-0-0-0-1-2
66,sequence_40826,539,sequence_40832,555,1.0,0-0-0-0-9-1
34,sequence_40826,539,sequence_40861,464,1.0,0-1-1-1-73-4
13,sequence_40826,539,sequence_40841,528,1.0,0-0-0-0-41-1
69,sequence_40826,539,sequence_40798,579,1.0,0-0-0-0-46-7
73,sequence_40826,539,sequence_40802,560,1.0,0-0-0-0-55-1
62,sequence_40826,539,sequence_40821,549,1.0,0-0-0-0-16-1
47,sequence_40826,539,sequence_40824,523,1.0,0-0-0-0-45-1
36,sequence_40826,539,sequence_40854,465,1.0,0-1-1-1-77-4
49,sequence_40826,539,sequence_40797,558,1.0,0-0-0-0-22-1
4,sequence_40826,539,sequence_40807,528,1.0,0-0-0-0-52-1
22,sequence_40826,539,sequence_40829,528,1.0,0-1-0-0-63-7
30,sequence_40826,539,sequence_40843,495,1.0,0-1-1-1-72-4
14,sequence_40826,539,sequence_40842,522,1.0,0-0-0-0-4-1
6,sequence_40826,539,sequence_40811,534,1.0,0-0-0-0-6-1
64,sequence_40826,539,sequence_40823,546,1.0,0-0-0-0-19-1
15,sequence_40826,539,sequence_40844,519,1.0,0-0-0-0-57-3
79,sequence_40826,539,sequence_40867,622,1.0,0-0-0-0-34-7
54,sequence_40826,539,sequence_40864,549,1.0,0-0-0-0-23-1
37,sequence_40826,539,sequence_40853,463,1.0,0-1-1-1-80-4
3,sequence_40826,539,sequence_40806,525,1.0,0-0-0-0-13-1
40,sequence_40826,539,sequence_40850,462,1.0,0-1-1-1-74-4
31,sequence_40826,539,sequence_40846,483,1.0,0-0-0-0-50-3
45,sequence_40826,539,sequence_40835,535,1.0,0-0-0-0-53-5
53,sequence_40826,539,sequence_40805,564,1.0,0-0-0-0-51-1
41,sequence_40826,539,sequence_40792,517,1.0,0-0-0-0-17-0
20,sequence_40826,539,sequence_40827,525,1.0,0-0-0-0-47-7
26,sequence_40826,539,sequence_40851,477,1.0,0-0-0-0-60-3
44,sequence_40826,539,sequence_40839,538,1.0,0-0-0-0-43-1
11,sequence_40826,539,sequence_40857,522,1.0,0-0-0-0-10-1
