id,label
sequence_51160,2
sequence_51144,2
sequence_51142,2
sequence_51188,2
sequence_51191,1
sequence_51174,1
sequence_51005,2
sequence_32131,1
sequence_32142,1
sequence_51006,2
sequence_32178,1
sequence_50963,1
sequence_32171,1
sequence_32162,1
sequence_51194,1
sequence_51189,1
sequence_32129,1
sequence_32159,1
sequence_51131,2
sequence_50979,2
sequence_32149,2
sequence_50998,2
sequence_32173,1
sequence_32176,1
sequence_51003,1
sequence_51153,2
sequence_51164,0
sequence_51054,1
sequence_32113,0
sequence_51145,0
sequence_51009,0
sequence_50981,2
sequence_50997,2
sequence_32141,1
sequence_51008,0
sequence_51038,1
sequence_51049,2
sequence_51173,2
sequence_51168,2
sequence_51014,2
sequence_50966,2
sequence_51159,0
sequence_51199,1
sequence_51129,2
sequence_50976,2
sequence_51180,2
sequence_51019,1
sequence_32118,1
sequence_51157,2
sequence_51135,2
sequence_51044,1
sequence_50986,0
sequence_51165,2
sequence_50987,2
sequence_51167,2
sequence_32124,0
sequence_51197,2
sequence_50965,2
sequence_51035,2
sequence_50985,1
sequence_51170,2
sequence_51046,2
sequence_50962,2
sequence_51161,1
sequence_51048,2
sequence_51021,2
sequence_51002,2
sequence_51146,1
sequence_50984,2
sequence_32165,1
sequence_51017,2
sequence_51177,2
sequence_32156,1
sequence_32139,1
sequence_50993,2
sequence_51041,1
sequence_51012,1
sequence_50983,2
sequence_51127,2
sequence_32163,1
sequence_51013,1
sequence_32147,0
sequence_51037,1
sequence_51158,2
sequence_32172,1
sequence_51155,2
sequence_51148,2
sequence_32182,1
sequence_51154,2
sequence_51141,2
sequence_32164,1
sequence_50980,2
sequence_51181,2
sequence_51056,2
sequence_50995,1
sequence_32168,1
sequence_51183,1
sequence_50991,2
sequence_32177,1
sequence_51176,1
sequence_32123,0
sequence_51032,0
sequence_51126,2
sequence_32175,1
sequence_51004,2
sequence_32150,1
sequence_50967,0
sequence_32153,0
sequence_51042,1
sequence_32115,1
sequence_32136,1
sequence_32154,1
sequence_51187,2
sequence_32122,1
sequence_50992,2
sequence_32180,1
sequence_51011,2
sequence_32160,1
sequence_51169,2
sequence_50978,0
sequence_32117,2
sequence_51149,2
sequence_51031,2
sequence_32130,1
sequence_51057,2
sequence_50996,1
sequence_51133,2
sequence_51172,2
sequence_51195,2
sequence_50988,2
sequence_51193,1
sequence_51192,2
sequence_51150,0
sequence_32127,1
sequence_51036,2
sequence_51018,2
sequence_51033,1
sequence_32133,1
sequence_51015,2
sequence_32144,1
sequence_51028,2
sequence_51163,2
sequence_51190,2
sequence_51029,2
sequence_51020,2
sequence_51034,2
sequence_50990,2
sequence_51178,0
sequence_51130,2
sequence_51022,2
sequence_50977,2
sequence_51016,2
sequence_50999,1
sequence_51024,0
sequence_51185,0
sequence_51171,1
sequence_32134,1
sequence_51030,2
sequence_51051,2
sequence_50982,2
sequence_51151,2
sequence_51001,2
sequence_51200,0
sequence_51198,2
sequence_50964,0
sequence_32145,1
sequence_32138,1
sequence_51136,2
sequence_51027,2
sequence_51140,0
sequence_32126,1
sequence_32128,1
sequence_32170,1
sequence_51055,2
sequence_32112,1
sequence_50969,2
sequence_51128,2
sequence_50974,2
sequence_51010,2
sequence_50971,2
sequence_51182,1
sequence_51052,1
sequence_32166,1
sequence_51152,2
sequence_51196,1
sequence_51186,2
sequence_51137,2
sequence_51040,2
sequence_32125,0
sequence_51201,1
sequence_51139,1
sequence_51175,0
sequence_32155,1
sequence_32151,0
sequence_51050,1
sequence_32157,1
sequence_32137,1
sequence_51143,1
sequence_51043,1
sequence_51053,2
sequence_51138,2
sequence_32121,1
sequence_32119,1
sequence_32109,2
sequence_51134,2
sequence_51132,2
sequence_32161,0
sequence_32140,1
sequence_32148,1
sequence_51023,2
sequence_32152,1
sequence_32179,1
sequence_32116,1
sequence_50961,2
sequence_51025,0
sequence_32143,1
sequence_50973,2
sequence_32174,0
sequence_32158,1
sequence_32181,1
sequence_50989,2
sequence_51179,2
sequence_32169,1
sequence_51156,1
sequence_51000,0
sequence_51166,2
sequence_50970,2
sequence_51007,2
sequence_51147,2
sequence_51184,2
sequence_51202,2
sequence_32110,1
sequence_32114,2
sequence_32135,1
sequence_32146,1
sequence_32111,1
sequence_50968,2
sequence_50975,2
sequence_32120,1
sequence_32132,1
sequence_50972,0
sequence_51039,1
sequence_51045,1
sequence_51026,2
sequence_51162,2
sequence_50994,2
sequence_32167,1
sequence_51047,0
