,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,72361.2451,0-1-1-1-32
253,sequence_53082,55.0,sequence_53099,53.0,74413.16500000001,0-1-1-1-32
256,sequence_53082,55.0,sequence_19379,50.3,93139.6304,0-1-1-1-32
259,sequence_53082,55.0,sequence_19401,47.4,103629.9184,0-1-1-1-32
515,sequence_19402,43.0,sequence_19347,58.9,158336.115,0-1-1-1-32
513,sequence_19402,43.0,sequence_53099,53.0,161182.3409,0-1-1-1-32
516,sequence_19402,43.0,sequence_19379,50.3,154759.65889999998,0-1-1-1-32
519,sequence_19402,43.0,sequence_19401,47.4,147907.8823,0-1-1-1-32
775,sequence_20054,49.0,sequence_19347,58.9,166511.9906,0-1-1-1-32
773,sequence_20054,49.0,sequence_53099,53.0,164711.99469999998,0-1-1-1-32
776,sequence_20054,49.0,sequence_19379,50.3,164178.7099,0-1-1-1-32
779,sequence_20054,49.0,sequence_19401,47.4,164346.0553,0-1-1-1-32
95,sequence_53082,55.0,sequence_19511,62.4,129522.1873,0-1-1-1-28
228,sequence_53082,55.0,sequence_19351,60.9,135984.9133,0-1-1-1-28
208,sequence_53082,55.0,sequence_19459,59.2,131085.7192,0-1-1-1-28
66,sequence_53082,55.0,sequence_20056,56.9,137602.1218,0-1-1-1-28
221,sequence_53082,55.0,sequence_19461,61.2,118332.7412,0-1-1-1-28
167,sequence_53082,55.0,sequence_53076,46.3,125274.01069999998,0-1-1-1-28
213,sequence_53082,55.0,sequence_19463,62.7,128435.0418,0-1-1-1-28
176,sequence_53082,55.0,sequence_19484,52.0,147661.084,0-1-1-1-28
216,sequence_53082,55.0,sequence_19350,60.1,139604.9709,0-1-1-1-28
141,sequence_53082,55.0,sequence_19512,54.4,130907.3047,0-1-1-1-28
355,sequence_19402,43.0,sequence_19511,62.4,160648.4152,0-1-1-1-28
488,sequence_19402,43.0,sequence_19351,60.9,155138.8664,0-1-1-1-28
468,sequence_19402,43.0,sequence_19459,59.2,163610.7863,0-1-1-1-28
326,sequence_19402,43.0,sequence_20056,56.9,169983.9947,0-1-1-1-28
481,sequence_19402,43.0,sequence_19461,61.2,159105.5911,0-1-1-1-28
427,sequence_19402,43.0,sequence_53076,46.3,172704.45059999998,0-1-1-1-28
473,sequence_19402,43.0,sequence_19463,62.7,161700.8381,0-1-1-1-28
436,sequence_19402,43.0,sequence_19484,52.0,156655.5955,0-1-1-1-28
476,sequence_19402,43.0,sequence_19350,60.1,158352.8546,0-1-1-1-28
401,sequence_19402,43.0,sequence_19512,54.4,163271.05159999998,0-1-1-1-28
615,sequence_20054,49.0,sequence_19511,62.4,161620.495,0-1-1-1-28
748,sequence_20054,49.0,sequence_19351,60.9,165187.63319999998,0-1-1-1-28
728,sequence_20054,49.0,sequence_19459,59.2,164171.2915,0-1-1-1-28
586,sequence_20054,49.0,sequence_20056,56.9,161062.3213,0-1-1-1-28
741,sequence_20054,49.0,sequence_19461,61.2,162336.5783,0-1-1-1-28
687,sequence_20054,49.0,sequence_53076,46.3,162575.704,0-1-1-1-28
733,sequence_20054,49.0,sequence_19463,62.7,168596.9933,0-1-1-1-28
696,sequence_20054,49.0,sequence_19484,52.0,163074.6773,0-1-1-1-28
736,sequence_20054,49.0,sequence_19350,60.1,165476.8792,0-1-1-1-28
661,sequence_20054,49.0,sequence_19512,54.4,167380.58980000002,0-1-1-1-28
112,sequence_53082,55.0,sequence_19445,45.5,141591.5293,0-1-1-1-15
