,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,1.0,0-0-1-1-208-33
515,sequence_19402,43.0,sequence_19347,58.9,1.0,0-0-1-1-208-33
775,sequence_20054,49.0,sequence_19347,58.9,1.0,0-0-1-1-208-33
95,sequence_53082,55.0,sequence_19511,62.4,1.0,0-0-1-1-106-29
355,sequence_19402,43.0,sequence_19511,62.4,1.0,0-0-1-1-106-29
615,sequence_20054,49.0,sequence_19511,62.4,1.0,0-0-1-1-106-29
112,sequence_53082,55.0,sequence_19445,45.5,1.0,0-0-1-1-145-16
372,sequence_19402,43.0,sequence_19445,45.5,1.0,0-0-1-1-145-16
632,sequence_20054,49.0,sequence_19445,45.5,1.0,0-0-1-1-145-16
228,sequence_53082,55.0,sequence_19351,60.9,1.0,0-0-1-1-63-29
488,sequence_19402,43.0,sequence_19351,60.9,1.0,0-0-1-1-63-29
748,sequence_20054,49.0,sequence_19351,60.9,1.0,0-0-1-1-63-29
96,sequence_53082,55.0,sequence_53065,44.8,1.0,0-1-0-0-93-23
356,sequence_19402,43.0,sequence_53065,44.8,1.0,0-1-0-0-93-23
616,sequence_20054,49.0,sequence_53065,44.8,1.0,0-1-0-0-93-23
153,sequence_53082,55.0,sequence_19426,56.3,1.0,0-1-0-0-22-30
413,sequence_19402,43.0,sequence_19426,56.3,1.0,0-1-0-0-22-30
673,sequence_20054,49.0,sequence_19426,56.3,1.0,0-1-0-0-22-30
235,sequence_53082,55.0,sequence_19517,61.6,1.0,0-1-0-0-130-28
495,sequence_19402,43.0,sequence_19517,61.6,1.0,0-1-0-0-130-28
755,sequence_20054,49.0,sequence_19517,61.6,1.0,0-1-0-0-130-28
70,sequence_53082,55.0,sequence_19410,49.9,1.0,0-1-0-0-72-7
330,sequence_19402,43.0,sequence_19410,49.9,1.0,0-1-0-0-72-7
590,sequence_20054,49.0,sequence_19410,49.9,1.0,0-1-0-0-72-7
21,sequence_53082,55.0,sequence_19447,51.0,1.0,0-1-0-0-68-7
281,sequence_19402,43.0,sequence_19447,51.0,1.0,0-1-0-0-68-7
541,sequence_20054,49.0,sequence_19447,51.0,1.0,0-1-0-0-68-7
57,sequence_53082,55.0,sequence_20040,47.2,1.0,0-1-0-0-182-13
317,sequence_19402,43.0,sequence_20040,47.2,1.0,0-1-0-0-182-13
577,sequence_20054,49.0,sequence_20040,47.2,1.0,0-1-0-0-182-13
67,sequence_53082,55.0,sequence_19526,49.3,1.0,0-1-0-0-157-9
327,sequence_19402,43.0,sequence_19526,49.3,1.0,0-1-0-0-157-9
587,sequence_20054,49.0,sequence_19526,49.3,1.0,0-1-0-0-157-9
158,sequence_53082,55.0,sequence_19437,46.7,1.0,0-1-0-0-92-1
418,sequence_19402,43.0,sequence_19437,46.7,1.0,0-1-0-0-92-1
678,sequence_20054,49.0,sequence_19437,46.7,1.0,0-1-0-0-92-1
152,sequence_53082,55.0,sequence_19529,48.8,1.0,0-1-0-0-188-21
412,sequence_19402,43.0,sequence_19529,48.8,1.0,0-1-0-0-188-21
672,sequence_20054,49.0,sequence_19529,48.8,1.0,0-1-0-0-188-21
199,sequence_53082,55.0,sequence_19470,61.0,1.0,0-1-0-0-42-31
459,sequence_19402,43.0,sequence_19470,61.0,1.0,0-1-0-0-42-31
719,sequence_20054,49.0,sequence_19470,61.0,1.0,0-1-0-0-42-31
223,sequence_53082,55.0,sequence_19472,59.9,1.0,0-1-0-0-122-28
483,sequence_19402,43.0,sequence_19472,59.9,1.0,0-1-0-0-122-28
743,sequence_20054,49.0,sequence_19472,59.9,1.0,0-1-0-0-122-28
113,sequence_53082,55.0,sequence_19403,50.9,1.0,0-0-1-1-193-26
373,sequence_19402,43.0,sequence_19403,50.9,1.0,0-0-1-1-193-26
633,sequence_20054,49.0,sequence_19403,50.9,1.0,0-0-1-1-193-26
85,sequence_53082,55.0,sequence_20062,57.9,1.0,0-1-0-0-179-12
345,sequence_19402,43.0,sequence_20062,57.9,1.0,0-1-0-0-179-12
605,sequence_20054,49.0,sequence_20062,57.9,1.0,0-1-0-0-179-12
125,sequence_53082,55.0,sequence_19429,50.9,1.0,0-0-1-1-109-16
385,sequence_19402,43.0,sequence_19429,50.9,1.0,0-0-1-1-109-16
645,sequence_20054,49.0,sequence_19429,50.9,1.0,0-0-1-1-109-16
171,sequence_53082,55.0,sequence_19524,46.4,1.0,0-1-0-0-194-2
431,sequence_19402,43.0,sequence_19524,46.4,1.0,0-1-0-0-194-2
691,sequence_20054,49.0,sequence_19524,46.4,1.0,0-1-0-0-194-2
208,sequence_53082,55.0,sequence_19459,59.2,1.0,0-0-1-1-40-29
468,sequence_19402,43.0,sequence_19459,59.2,1.0,0-0-1-1-40-29
728,sequence_20054,49.0,sequence_19459,59.2,1.0,0-0-1-1-40-29
227,sequence_53082,55.0,sequence_19478,60.1,1.0,0-1-0-0-156-27
487,sequence_19402,43.0,sequence_19478,60.1,1.0,0-1-0-0-156-27
747,sequence_20054,49.0,sequence_19478,60.1,1.0,0-1-0-0-156-27
131,sequence_53082,55.0,sequence_19467,64.4,1.0,0-1-0-0-1-27
391,sequence_19402,43.0,sequence_19467,64.4,1.0,0-1-0-0-1-27
651,sequence_20054,49.0,sequence_19467,64.4,1.0,0-1-0-0-1-27
100,sequence_53082,55.0,sequence_20057,51.9,1.0,0-1-0-0-222-17
360,sequence_19402,43.0,sequence_20057,51.9,1.0,0-1-0-0-222-17
620,sequence_20054,49.0,sequence_20057,51.9,1.0,0-1-0-0-222-17
59,sequence_53082,55.0,sequence_19432,51.0,1.0,0-1-0-0-60-14
319,sequence_19402,43.0,sequence_19432,51.0,1.0,0-1-0-0-60-14
579,sequence_20054,49.0,sequence_19432,51.0,1.0,0-1-0-0-60-14
16,sequence_53082,55.0,sequence_53062,49.1,1.0,0-0-1-1-148-18
276,sequence_19402,43.0,sequence_53062,49.1,1.0,0-0-1-1-148-18
536,sequence_20054,49.0,sequence_53062,49.1,1.0,0-0-1-1-148-18
220,sequence_53082,55.0,sequence_19353,64.3,1.0,0-1-0-0-11-27
480,sequence_19402,43.0,sequence_19353,64.3,1.0,0-1-0-0-11-27
740,sequence_20054,49.0,sequence_19353,64.3,1.0,0-1-0-0-11-27
89,sequence_53082,55.0,sequence_19422,46.6,1.0,0-1-0-0-191-21
349,sequence_19402,43.0,sequence_19422,46.6,1.0,0-1-0-0-191-21
609,sequence_20054,49.0,sequence_19422,46.6,1.0,0-1-0-0-191-21
82,sequence_53082,55.0,sequence_19378,52.4,1.0,0-1-0-0-85-1
342,sequence_19402,43.0,sequence_19378,52.4,1.0,0-1-0-0-85-1
602,sequence_20054,49.0,sequence_19378,52.4,1.0,0-1-0-0-85-1
189,sequence_53082,55.0,sequence_19452,44.2,1.0,0-1-0-0-91-25
449,sequence_19402,43.0,sequence_19452,44.2,1.0,0-1-0-0-91-25
709,sequence_20054,49.0,sequence_19452,44.2,1.0,0-1-0-0-91-25
19,sequence_53082,55.0,sequence_19417,47.9,1.0,0-1-0-0-200-2
279,sequence_19402,43.0,sequence_19417,47.9,1.0,0-1-0-0-200-2
539,sequence_20054,49.0,sequence_19417,47.9,1.0,0-1-0-0-200-2
48,sequence_53082,55.0,sequence_19497,54.9,1.0,0-1-0-0-87-31
308,sequence_19402,43.0,sequence_19497,54.9,1.0,0-1-0-0-87-31
568,sequence_20054,49.0,sequence_19497,54.9,1.0,0-1-0-0-87-31
93,sequence_53082,55.0,sequence_19488,51.3,1.0,0-1-0-0-74-10
353,sequence_19402,43.0,sequence_19488,51.3,1.0,0-1-0-0-74-10
613,sequence_20054,49.0,sequence_19488,51.3,1.0,0-1-0-0-74-10
258,sequence_53082,55.0,sequence_19380,48.1,1.0,0-0-1-1-256-34
518,sequence_19402,43.0,sequence_19380,48.1,1.0,0-0-1-1-256-34
778,sequence_20054,49.0,sequence_19380,48.1,1.0,0-0-1-1-256-34
2,sequence_53082,55.0,sequence_20048,39.8,1.0,0-1-0-0-254-23
262,sequence_19402,43.0,sequence_20048,39.8,1.0,0-1-0-0-254-23
522,sequence_20054,49.0,sequence_20048,39.8,1.0,0-1-0-0-254-23
0,sequence_53082,55.0,sequence_19402,43.0,1.0,0-1-0-0-244-5
521,sequence_20054,49.0,sequence_19402,43.0,1.0,0-1-0-0-244-5
