,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,1.0,0-0-1-1-33
253,sequence_53082,55.0,sequence_53099,53.0,1.0,0-0-1-1-33
117,sequence_53082,55.0,sequence_19521,53.0,1.0,0-0-1-1-33
256,sequence_53082,55.0,sequence_19379,50.3,1.0,0-0-1-1-33
259,sequence_53082,55.0,sequence_19401,47.4,1.0,0-0-1-1-33
254,sequence_53082,55.0,sequence_53056,52.0,1.0,0-0-1-1-33
515,sequence_19402,43.0,sequence_19347,58.9,1.0,0-0-1-1-33
513,sequence_19402,43.0,sequence_53099,53.0,1.0,0-0-1-1-33
377,sequence_19402,43.0,sequence_19521,53.0,1.0,0-0-1-1-33
516,sequence_19402,43.0,sequence_19379,50.3,1.0,0-0-1-1-33
519,sequence_19402,43.0,sequence_19401,47.4,1.0,0-0-1-1-33
514,sequence_19402,43.0,sequence_53056,52.0,1.0,0-0-1-1-33
775,sequence_20054,49.0,sequence_19347,58.9,1.0,0-0-1-1-33
773,sequence_20054,49.0,sequence_53099,53.0,1.0,0-0-1-1-33
637,sequence_20054,49.0,sequence_19521,53.0,1.0,0-0-1-1-33
776,sequence_20054,49.0,sequence_19379,50.3,1.0,0-0-1-1-33
779,sequence_20054,49.0,sequence_19401,47.4,1.0,0-0-1-1-33
774,sequence_20054,49.0,sequence_53056,52.0,1.0,0-0-1-1-33
95,sequence_53082,55.0,sequence_19511,62.4,1.0,0-0-1-1-29
228,sequence_53082,55.0,sequence_19351,60.9,1.0,0-0-1-1-29
208,sequence_53082,55.0,sequence_19459,59.2,1.0,0-0-1-1-29
66,sequence_53082,55.0,sequence_20056,56.9,1.0,0-0-1-1-29
221,sequence_53082,55.0,sequence_19461,61.2,1.0,0-0-1-1-29
213,sequence_53082,55.0,sequence_19463,62.7,1.0,0-0-1-1-29
143,sequence_53082,55.0,sequence_53061,50.6,1.0,0-0-1-1-29
216,sequence_53082,55.0,sequence_19350,60.1,1.0,0-0-1-1-29
141,sequence_53082,55.0,sequence_19512,54.4,1.0,0-0-1-1-29
355,sequence_19402,43.0,sequence_19511,62.4,1.0,0-0-1-1-29
488,sequence_19402,43.0,sequence_19351,60.9,1.0,0-0-1-1-29
468,sequence_19402,43.0,sequence_19459,59.2,1.0,0-0-1-1-29
326,sequence_19402,43.0,sequence_20056,56.9,1.0,0-0-1-1-29
481,sequence_19402,43.0,sequence_19461,61.2,1.0,0-0-1-1-29
473,sequence_19402,43.0,sequence_19463,62.7,1.0,0-0-1-1-29
403,sequence_19402,43.0,sequence_53061,50.6,1.0,0-0-1-1-29
476,sequence_19402,43.0,sequence_19350,60.1,1.0,0-0-1-1-29
401,sequence_19402,43.0,sequence_19512,54.4,1.0,0-0-1-1-29
615,sequence_20054,49.0,sequence_19511,62.4,1.0,0-0-1-1-29
748,sequence_20054,49.0,sequence_19351,60.9,1.0,0-0-1-1-29
728,sequence_20054,49.0,sequence_19459,59.2,1.0,0-0-1-1-29
586,sequence_20054,49.0,sequence_20056,56.9,1.0,0-0-1-1-29
741,sequence_20054,49.0,sequence_19461,61.2,1.0,0-0-1-1-29
733,sequence_20054,49.0,sequence_19463,62.7,1.0,0-0-1-1-29
663,sequence_20054,49.0,sequence_53061,50.6,1.0,0-0-1-1-29
736,sequence_20054,49.0,sequence_19350,60.1,1.0,0-0-1-1-29
661,sequence_20054,49.0,sequence_19512,54.4,1.0,0-0-1-1-29
112,sequence_53082,55.0,sequence_19445,45.5,1.0,0-0-1-1-16
125,sequence_53082,55.0,sequence_19429,50.9,1.0,0-0-1-1-16
41,sequence_53082,55.0,sequence_19504,50.6,1.0,0-0-1-1-16
372,sequence_19402,43.0,sequence_19445,45.5,1.0,0-0-1-1-16
385,sequence_19402,43.0,sequence_19429,50.9,1.0,0-0-1-1-16
301,sequence_19402,43.0,sequence_19504,50.6,1.0,0-0-1-1-16
632,sequence_20054,49.0,sequence_19445,45.5,1.0,0-0-1-1-16
