,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
4,sequence_47787,5.0,sequence_47777,11.0,14751.402300000003,1-1-0-0-68-5
83,sequence_47787,5.0,sequence_47708,111.0,19953.3501,1-1-0-0-31-10
58,sequence_47787,5.0,sequence_47743,63.0,22138.0283,0-1-0-0-5-14
130,sequence_47787,5.0,sequence_47674,38.0,21113.2741,1-1-0-0-28-10
57,sequence_47787,5.0,sequence_47741,102.0,22489.125499999995,1-1-0-0-4-14
40,sequence_47787,5.0,sequence_47724,48.0,18414.1077,1-1-0-0-46-4
36,sequence_47787,5.0,sequence_47683,75.0,17771.7518,1-1-0-0-39-4
60,sequence_47787,5.0,sequence_47745,83.0,21102.7921,0-1-0-0-8-14
49,sequence_47787,5.0,sequence_47727,45.0,43177.756,0-0-1-1-145-6
5,sequence_47787,5.0,sequence_47779,11.0,14790.2412,1-1-0-0-69-5
133,sequence_47787,5.0,sequence_47739,35.0,22852.3488,1-1-0-0-1-14
115,sequence_47787,5.0,sequence_47732,30.0,43403.0267,0-0-1-1-148-6
47,sequence_47787,5.0,sequence_47666,69.0,33401.9546,0-0-1-1-70-13
107,sequence_47787,5.0,sequence_47661,52.0,34008.0448,0-0-1-1-78-13
70,sequence_47787,5.0,sequence_47738,55.0,22488.1046,1-1-0-0-3-14
101,sequence_47787,5.0,sequence_47714,51.0,20039.6257,1-1-0-0-27-4
145,sequence_47787,5.0,sequence_47729,34.0,16822.5928,1-1-0-0-118-15
59,sequence_47787,5.0,sequence_47752,67.0,18375.9244,1-1-0-0-49-8
72,sequence_47787,5.0,sequence_47702,69.0,20496.768,1-1-0-0-36-10
55,sequence_47787,5.0,sequence_47798,23.0,27737.5916,0-0-1-1-121-3
144,sequence_47787,5.0,sequence_47788,5.0,6372.149199999998,0-1-0-0-122-0
41,sequence_47787,5.0,sequence_47806,73.0,17253.1067,1-1-0-0-44-5
71,sequence_47787,5.0,sequence_47769,25.0,17919.6541,1-1-0-0-33-5
19,sequence_47787,5.0,sequence_47785,25.0,13257.457700000004,0-1-0-0-94-0
131,sequence_47787,5.0,sequence_47676,56.0,20437.7782,1-1-0-0-15-10
148,sequence_47787,5.0,sequence_47810,5.57,5331.222199999998,1-1-0-0-104-0
127,sequence_47787,5.0,sequence_47719,66.0,20520.6703,0-0-0-0-48-8
147,sequence_47787,5.0,sequence_47737,27.0,25577.1288,1-1-0-0-142-16
137,sequence_47787,5.0,sequence_47805,22.0,15841.77,1-1-0-0-133-15
7,sequence_47787,5.0,sequence_47786,18.0,16418.7179,1-1-0-0-111-15
81,sequence_47787,5.0,sequence_47688,90.0,29575.475700000003,0-0-1-1-114-12
128,sequence_47787,5.0,sequence_47723,69.0,18843.6086,1-1-0-0-32-10
24,sequence_47787,5.0,sequence_47796,20.0,27616.106800000005,0-0-1-1-127-3
23,sequence_47787,5.0,sequence_47783,24.5,41149.6029,0-0-1-1-149-6
21,sequence_47787,5.0,sequence_47663,36.0,32330.980600000003,0-0-1-1-86-7
102,sequence_47787,5.0,sequence_47725,57.0,16716.851799999997,1-1-0-0-76-4
94,sequence_47787,5.0,sequence_47764,118.0,22008.7555,1-1-0-0-12-11
112,sequence_47787,5.0,sequence_47662,28.0,46046.5763,0-0-1-1-131-6
120,sequence_47787,5.0,sequence_47740,158.0,26721.2636,1-1-0-0-42-14
75,sequence_47787,5.0,sequence_47694,51.0,33233.706699999995,0-0-0-0-151-9
113,sequence_47787,5.0,sequence_47731,32.0,33808.1041,0-0-1-1-139-6
110,sequence_47787,5.0,sequence_47734,110.0,43873.5089,0-0-1-1-141-6
143,sequence_47787,5.0,sequence_47791,4.0,4932.8323,0-1-0-0-106-0
136,sequence_47787,5.0,sequence_47801,4.0,5000.5447,1-1-0-0-119-0
28,sequence_47787,5.0,sequence_47768,17.0,17499.3209,1-1-0-0-38-5
116,sequence_47787,5.0,sequence_47755,100.0,19362.2295,0-1-0-0-34-14
37,sequence_47787,5.0,sequence_47697,55.5,11672.5063,0-1-0-0-102-2
114,sequence_47787,5.0,sequence_47733,25.0,29188.770200000003,0-0-1-1-120-12
134,sequence_47787,5.0,sequence_47735,55.0,26724.6253,1-1-0-0-61-10
111,sequence_47787,5.0,sequence_47811,24.0,42389.2879,0-0-1-1-144-6
54,sequence_47787,5.0,sequence_47797,27.0,41554.93239999999,0-0-1-1-150-6
68,sequence_47787,5.0,sequence_47770,25.0,15519.5753,1-1-0-0-81-8
35,sequence_47787,5.0,sequence_47689,52.0,29158.4153,0-0-1-1-124-12
90,sequence_47787,5.0,sequence_47765,118.0,22790.994199999997,1-1-0-0-11-11
26,sequence_47787,5.0,sequence_47760,26.0,22459.0084,1-1-0-0-113-16
2,sequence_47787,5.0,sequence_47790,9.0,14204.364399999997,0-1-0-0-130-0
141,sequence_47787,5.0,sequence_47808,4.0,19586.1503,1-1-0-0-138-16
105,sequence_47787,5.0,sequence_47670,97.0,34941.4106,0-0-1-1-90-13
126,sequence_47787,5.0,sequence_47716,84.0,22459.0907,1-0-0-0-52-8
85,sequence_47787,5.0,sequence_47677,103.0,20081.8797,1-1-0-0-17-10
99,sequence_47787,5.0,sequence_47690,63.0,29163.1723,0-0-1-1-123-12
34,sequence_47787,5.0,sequence_47700,65.0,19593.9359,1-1-0-0-22-10
46,sequence_47787,5.0,sequence_47664,32.0,33115.0738,0-0-1-1-101-7
104,sequence_47787,5.0,sequence_47668,48.0,39684.5776,0-0-1-1-116-13
89,sequence_47787,5.0,sequence_47762,127.0,23609.0027,1-1-0-0-9-11
82,sequence_47787,5.0,sequence_47704,98.0,19540.350400000003,1-1-0-0-21-10
69,sequence_47787,5.0,sequence_47713,51.0,24346.6456,1-1-0-0-0-14
27,sequence_47787,5.0,sequence_47773,19.0,11395.839999999993,0-1-0-0-88-0
129,sequence_47787,5.0,sequence_47722,75.0,19455.5797,1-1-0-0-13-10
45,sequence_47787,5.0,sequence_47799,24.0,16150.7955,1-1-0-0-77-5
53,sequence_47787,5.0,sequence_47758,22.0,30153.586000000007,0-0-1-1-89-7
93,sequence_47787,5.0,sequence_47761,120.0,23336.1171,1-1-0-0-10-11
106,sequence_47787,5.0,sequence_47665,50.0,34214.9466,0-0-1-1-84-13
63,sequence_47787,5.0,sequence_47749,81.0,20011.0021,1-1-0-0-26-8
140,sequence_47787,5.0,sequence_47728,12.0,10931.5592,0-1-0-0-93-2
43,sequence_47787,5.0,sequence_47804,23.0,13316.5341,1-1-0-0-87-5
98,sequence_47787,5.0,sequence_47693,64.0,18062.0231,1-1-0-0-53-4
17,sequence_47787,5.0,sequence_47778,26.0,15510.3932,1-1-0-0-64-5
48,sequence_47787,5.0,sequence_47671,36.0,36533.5623,0-0-1-1-96-13
96,sequence_47787,5.0,sequence_47699,62.0,16212.6211,1-1-0-0-71-4
13,sequence_47787,5.0,sequence_47679,44.0,17833.1382,1-1-0-0-40-4
52,sequence_47787,5.0,sequence_47730,35.0,28812.3035,0-0-1-1-109-12
76,sequence_47787,5.0,sequence_47691,40.0,17501.486100000002,0-1-0-0-83-4
139,sequence_47787,5.0,sequence_47794,18.0,17102.7434,1-1-0-0-140-15
67,sequence_47787,5.0,sequence_47774,21.0,15555.882700000002,1-1-0-0-55-5
97,sequence_47787,5.0,sequence_47687,92.0,19942.8667,1-0-1-1-103-12
51,sequence_47787,5.0,sequence_47775,23.0,41465.9255,0-0-1-1-146-6
20,sequence_47787,5.0,sequence_47803,12.0,5959.3088000000025,1-1-0-0-117-0
1,sequence_47787,5.0,sequence_47789,10.0,3792.2132999999967,0-1-0-0-108-0
10,sequence_47787,5.0,sequence_47795,7.0,28598.0707,1-1-0-0-143-1
