id,label
sequence_47777,0
sequence_47708,1
sequence_47743,1
sequence_47674,1
sequence_47741,2
sequence_47724,1
sequence_47683,2
sequence_47745,1
sequence_47727,2
sequence_47779,1
sequence_47739,1
sequence_47732,2
sequence_47666,2
sequence_47661,2
sequence_47738,1
sequence_47714,1
sequence_47729,0
sequence_47752,2
sequence_47702,1
sequence_47798,2
sequence_47788,2
sequence_47806,1
sequence_47769,1
sequence_47785,0
sequence_47676,1
sequence_47810,1
sequence_47719,1
sequence_47737,0
sequence_47805,0
sequence_47786,1
sequence_47688,2
sequence_47723,1
sequence_47796,2
sequence_47783,2
sequence_47663,2
sequence_47725,1
sequence_47764,1
sequence_47662,2
sequence_47740,1
sequence_47694,0
sequence_47731,2
sequence_47734,2
sequence_47791,0
sequence_47801,1
sequence_47768,1
sequence_47755,2
sequence_47697,1
sequence_47733,2
sequence_47735,1
sequence_47811,2
sequence_47797,2
sequence_47770,2
sequence_47689,2
sequence_47765,1
sequence_47760,1
sequence_47790,2
sequence_47808,0
sequence_47670,2
sequence_47716,1
sequence_47677,1
sequence_47690,2
sequence_47700,1
sequence_47664,2
sequence_47668,2
sequence_47762,1
sequence_47704,1
sequence_47713,1
sequence_47773,0
sequence_47722,0
sequence_47799,1
sequence_47758,2
sequence_47761,1
sequence_47665,2
sequence_47749,1
sequence_47728,1
sequence_47804,1
sequence_47693,1
sequence_47778,0
sequence_47671,2
sequence_47699,1
sequence_47679,2
sequence_47730,2
sequence_47691,1
sequence_47794,0
sequence_47774,1
sequence_47687,1
sequence_47775,2
sequence_47803,1
sequence_47789,1
sequence_47795,0
sequence_47720,2
sequence_47709,2
sequence_47742,2
sequence_47751,0
sequence_47754,1
sequence_47772,1
sequence_47726,2
sequence_47748,2
sequence_47707,1
sequence_47812,1
sequence_47782,1
sequence_47747,1
sequence_47692,1
sequence_47681,2
sequence_47767,1
sequence_47718,2
sequence_47809,0
sequence_47763,1
sequence_47780,1
sequence_47807,0
sequence_47756,2
sequence_47744,1
sequence_47721,0
sequence_47771,0
sequence_47750,0
sequence_47787,1
sequence_47793,0
sequence_47746,1
sequence_47757,2
sequence_47802,2
sequence_47667,2
sequence_47675,1
sequence_47736,0
sequence_47684,1
sequence_47669,2
sequence_47672,2
sequence_47759,1
sequence_47712,1
sequence_47703,1
sequence_47753,0
sequence_47678,0
sequence_47680,2
sequence_47698,1
sequence_47711,1
sequence_47784,2
sequence_47685,2
sequence_47710,0
sequence_47673,1
sequence_47717,1
sequence_47715,2
sequence_47792,0
sequence_47696,2
sequence_47706,1
sequence_47766,1
sequence_47705,2
sequence_47701,1
sequence_47682,2
sequence_47800,1
sequence_47781,1
sequence_47695,1
sequence_47776,1
sequence_47686,1
