,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_47787,12,11,12,12,12,12,12,11,11,11
1,sequence_47684,0,0,0,0,0,0,0,0,0,0
2,sequence_47789,12,11,12,12,12,12,12,11,11,11
3,sequence_47790,12,11,12,12,12,12,12,11,11,11
4,sequence_47781,1,1,1,1,1,1,1,1,1,1
5,sequence_47777,1,1,1,1,1,1,1,1,1,1
6,sequence_47779,1,1,1,1,1,1,1,1,1,1
7,sequence_47784,2,2,2,2,2,2,2,7,7,7
8,sequence_47786,11,10,11,11,11,11,11,10,10,10
9,sequence_47782,12,11,12,12,12,12,12,11,11,11
10,sequence_47772,12,11,12,12,12,12,12,11,11,11
11,sequence_47795,12,11,12,12,12,12,12,11,11,11
12,sequence_47776,12,11,12,12,12,12,12,11,11,11
13,sequence_47685,0,0,0,0,0,0,0,0,0,0
14,sequence_47679,4,4,4,4,4,4,4,3,3,3
15,sequence_47695,0,0,0,0,0,0,0,0,0,0
16,sequence_47710,0,0,0,0,0,0,0,0,0,0
17,sequence_47686,0,0,0,0,0,0,0,0,0,0
18,sequence_47778,1,1,1,1,1,1,1,1,1,1
19,sequence_47780,1,1,1,1,1,1,1,1,1,1
20,sequence_47785,1,1,1,1,1,1,1,1,1,1
21,sequence_47803,12,11,12,12,12,12,12,11,11,11
22,sequence_47663,2,2,2,2,2,2,2,7,7,7
23,sequence_47757,2,2,2,2,2,2,2,7,7,7
24,sequence_47783,8,7,8,8,8,8,8,8,8,8
25,sequence_47796,2,2,2,2,2,2,2,7,7,7
26,sequence_47750,3,3,3,3,3,3,3,2,2,2
27,sequence_47760,13,12,13,13,13,13,13,12,12,12
28,sequence_47773,3,3,3,3,3,3,3,2,2,2
29,sequence_47768,6,1,6,6,6,6,6,5,5,5
30,sequence_47771,12,11,12,12,12,12,12,11,11,11
31,sequence_47681,4,4,4,4,4,4,4,3,3,3
32,sequence_47696,0,0,0,0,0,0,0,0,0,0
33,sequence_47680,4,4,4,4,4,4,4,3,3,3
34,sequence_47673,4,4,4,4,4,4,4,3,3,3
35,sequence_47700,4,4,4,4,4,4,4,3,3,3
36,sequence_47689,2,2,2,2,2,2,2,7,7,7
37,sequence_47683,4,4,4,4,4,4,4,3,3,3
38,sequence_47697,0,0,0,0,0,0,0,0,0,0
39,sequence_47678,3,3,3,3,3,3,3,2,2,2
40,sequence_47682,4,4,4,4,4,4,4,3,3,3
41,sequence_47724,4,4,4,4,4,4,4,3,3,3
42,sequence_47806,6,1,6,6,6,6,6,5,5,5
43,sequence_47807,6,1,6,6,6,6,6,5,5,5
44,sequence_47804,1,1,1,1,1,1,1,1,1,1
45,sequence_47800,1,1,1,1,1,1,1,1,1,1
46,sequence_47799,1,1,1,1,1,1,1,1,1,1
47,sequence_47664,2,2,2,2,2,2,2,7,7,7
48,sequence_47666,2,2,2,2,2,2,2,7,7,7
49,sequence_47671,2,2,2,2,2,2,2,7,7,7
50,sequence_47727,8,7,8,8,8,8,8,8,8,8
51,sequence_47756,8,7,8,8,8,8,8,8,8,8
52,sequence_47775,8,7,8,8,8,8,8,8,8,8
53,sequence_47730,2,2,2,2,2,2,2,7,7,7
54,sequence_47758,2,2,2,2,2,2,2,7,7,7
55,sequence_47797,8,7,8,8,8,8,8,8,8,8
56,sequence_47798,2,2,2,2,2,2,2,7,7,7
57,sequence_47751,3,3,3,3,3,3,3,2,2,2
58,sequence_47741,9,8,9,9,9,9,9,9,9,9
59,sequence_47743,9,8,9,9,9,9,9,9,9,9
60,sequence_47752,9,8,9,9,9,9,9,9,9,9
61,sequence_47745,9,8,9,9,9,9,9,9,9,9
62,sequence_47747,2,2,2,2,2,2,2,7,7,7
63,sequence_47748,2,2,2,2,2,2,2,7,7,7
64,sequence_47749,9,8,9,9,9,9,9,9,9,9
65,sequence_47744,9,8,9,9,9,9,9,9,9,9
66,sequence_47721,3,3,3,3,3,3,3,2,2,2
67,sequence_47759,3,3,3,3,3,3,3,2,2,2
68,sequence_47774,6,1,6,6,6,6,6,5,5,5
69,sequence_47770,10,9,10,10,10,10,10,1,1,1
70,sequence_47713,9,8,9,9,9,9,9,9,9,9
71,sequence_47738,9,8,9,9,9,9,9,9,9,9
72,sequence_47769,6,1,6,6,6,6,6,5,5,5
73,sequence_47702,4,4,4,4,4,4,4,3,3,3
74,sequence_47672,4,4,4,4,4,4,4,3,3,3
75,sequence_47705,4,4,4,4,4,4,4,3,3,3
76,sequence_47694,0,0,0,0,0,0,0,0,0,0
77,sequence_47691,4,4,4,4,4,4,4,3,3,3
78,sequence_47701,5,5,5,5,5,5,5,4,4,4
79,sequence_47706,5,5,5,5,5,5,5,4,4,4
80,sequence_47675,4,4,4,4,4,4,4,3,3,3
