,id,target,labels
0,sequence_40826,539,2
1,sequence_40787,510,2
2,sequence_40789,510,27
3,sequence_40794,519,27
4,sequence_40806,525,23
5,sequence_40807,528,5
6,sequence_40809,528,23
7,sequence_40811,534,20
8,sequence_40813,528,2
9,sequence_40814,510,9
10,sequence_40845,495,9
11,sequence_40855,522,2
12,sequence_40857,522,2
13,sequence_40840,528,2
14,sequence_40841,528,2
15,sequence_40842,522,2
16,sequence_40844,519,7
17,sequence_40838,531,2
18,sequence_40816,531,18
19,sequence_40817,528,2
20,sequence_40818,522,18
21,sequence_40827,525,13
22,sequence_40828,519,13
23,sequence_40829,528,21
24,sequence_40831,525,21
25,sequence_40856,498,7
26,sequence_40815,498,1
27,sequence_40851,477,4
28,sequence_40847,486,1
29,sequence_40858,495,7
30,sequence_40852,474,1
31,sequence_40843,495,7
32,sequence_40846,483,4
33,sequence_40791,454,16
34,sequence_40793,456,16
35,sequence_40861,464,1
36,sequence_40812,464,8
37,sequence_40854,465,1
38,sequence_40853,463,12
39,sequence_40848,461,1
40,sequence_40849,464,1
41,sequence_40850,462,22
42,sequence_40792,517,15
43,sequence_40790,523,15
44,sequence_40860,535,0
45,sequence_40839,538,2
46,sequence_40835,535,17
47,sequence_40819,532,17
48,sequence_40824,523,2
49,sequence_40825,532,26
50,sequence_40797,558,11
51,sequence_40800,558,11
52,sequence_40803,549,10
53,sequence_40804,561,11
54,sequence_40805,564,11
55,sequence_40864,549,10
56,sequence_40808,543,5
57,sequence_40810,549,2
58,sequence_40862,546,0
59,sequence_40859,543,14
60,sequence_40836,543,2
61,sequence_40837,543,17
62,sequence_40820,543,6
63,sequence_40821,549,6
64,sequence_40822,549,2
65,sequence_40823,546,2
66,sequence_40834,546,24
67,sequence_40832,555,2
68,sequence_40833,549,25
69,sequence_40830,558,13
70,sequence_40798,579,3
71,sequence_40865,580,13
72,sequence_40863,566,6
73,sequence_40801,561,3
74,sequence_40802,560,0
75,sequence_40796,567,19
76,sequence_40795,562,6
77,sequence_40866,620,3
78,sequence_40799,597,3
79,sequence_40788,510,28
80,sequence_40867,622,3
