,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
51,sequence_40826,539,sequence_40803,549,1.0,0-0-0-0-5
54,sequence_40826,539,sequence_40864,549,1.0,0-0-0-0-5
70,sequence_40826,539,sequence_40865,580,1.0,0-0-0-0-5
71,sequence_40826,539,sequence_40863,566,1.0,0-0-0-0-5
48,sequence_40826,539,sequence_40825,532,1.0,0-0-0-0-0
17,sequence_40826,539,sequence_40816,531,1.0,0-0-0-0-0
66,sequence_40826,539,sequence_40832,555,1.0,0-0-0-0-0
13,sequence_40826,539,sequence_40841,528,1.0,0-0-0-0-0
73,sequence_40826,539,sequence_40802,560,1.0,0-0-0-0-0
62,sequence_40826,539,sequence_40821,549,1.0,0-0-0-0-0
47,sequence_40826,539,sequence_40824,523,1.0,0-0-0-0-0
49,sequence_40826,539,sequence_40797,558,1.0,0-0-0-0-0
14,sequence_40826,539,sequence_40842,522,1.0,0-0-0-0-0
6,sequence_40826,539,sequence_40811,534,1.0,0-0-0-0-0
64,sequence_40826,539,sequence_40823,546,1.0,0-0-0-0-0
15,sequence_40826,539,sequence_40844,519,1.0,0-0-0-0-0
45,sequence_40826,539,sequence_40835,535,1.0,0-0-0-0-0
53,sequence_40826,539,sequence_40805,564,1.0,0-0-0-0-0
41,sequence_40826,539,sequence_40792,517,1.0,0-0-0-0-0
44,sequence_40826,539,sequence_40839,538,1.0,0-0-0-0-0
11,sequence_40826,539,sequence_40857,522,1.0,0-0-0-0-0
52,sequence_40826,539,sequence_40804,561,1.0,0-0-0-0-0
19,sequence_40826,539,sequence_40818,522,1.0,0-0-0-0-0
43,sequence_40826,539,sequence_40860,535,1.0,0-0-0-0-0
12,sequence_40826,539,sequence_40840,528,1.0,0-0-0-0-0
60,sequence_40826,539,sequence_40837,543,1.0,0-0-0-0-0
2,sequence_40826,539,sequence_40794,519,1.0,0-0-0-0-0
46,sequence_40826,539,sequence_40819,532,1.0,0-0-0-0-0
67,sequence_40826,539,sequence_40833,549,1.0,0-0-0-0-0
63,sequence_40826,539,sequence_40822,549,1.0,0-0-0-0-0
61,sequence_40826,539,sequence_40820,543,1.0,0-0-0-0-0
1,sequence_40826,539,sequence_40789,510,1.0,0-0-0-0-0
57,sequence_40826,539,sequence_40862,546,1.0,0-0-0-0-0
7,sequence_40826,539,sequence_40813,528,1.0,0-0-0-0-0
65,sequence_40826,539,sequence_40834,546,1.0,0-0-0-0-0
56,sequence_40826,539,sequence_40810,549,1.0,0-0-0-0-0
16,sequence_40826,539,sequence_40838,531,1.0,0-0-0-0-0
75,sequence_40826,539,sequence_40795,562,1.0,0-0-0-0-0
59,sequence_40826,539,sequence_40836,543,1.0,0-0-0-0-0
18,sequence_40826,539,sequence_40817,528,1.0,0-0-0-0-0
50,sequence_40826,539,sequence_40800,558,1.0,0-0-0-0-0
42,sequence_40826,539,sequence_40790,523,1.0,0-0-0-0-0
10,sequence_40826,539,sequence_40855,522,1.0,0-0-0-0-0
0,sequence_40826,539,sequence_40787,510,1.0,0-0-0-0-0
8,sequence_40826,539,sequence_40814,510,1.0,0-1-1-1-3
34,sequence_40826,539,sequence_40861,464,1.0,0-1-1-1-3
36,sequence_40826,539,sequence_40854,465,1.0,0-1-1-1-3
37,sequence_40826,539,sequence_40853,463,1.0,0-1-1-1-3
40,sequence_40826,539,sequence_40850,462,1.0,0-1-1-1-3
9,sequence_40826,539,sequence_40845,495,1.0,0-1-1-1-3
29,sequence_40826,539,sequence_40852,474,1.0,0-1-1-1-3
25,sequence_40826,539,sequence_40815,498,1.0,0-1-1-1-3
38,sequence_40826,539,sequence_40848,461,1.0,0-1-1-1-3
32,sequence_40826,539,sequence_40791,454,1.0,0-1-1-1-3
33,sequence_40826,539,sequence_40793,456,1.0,0-1-1-1-3
39,sequence_40826,539,sequence_40849,464,1.0,0-1-1-1-3
27,sequence_40826,539,sequence_40847,486,1.0,0-1-1-1-3
69,sequence_40826,539,sequence_40798,579,1.0,0-0-0-0-8
79,sequence_40826,539,sequence_40867,622,1.0,0-0-0-0-8
20,sequence_40826,539,sequence_40827,525,1.0,0-0-0-0-8
76,sequence_40826,539,sequence_40866,620,1.0,0-0-0-0-8
77,sequence_40826,539,sequence_40799,597,1.0,0-0-0-0-8
68,sequence_40826,539,sequence_40830,558,1.0,0-0-0-0-8
78,sequence_40826,539,sequence_40788,510,1.0,0-0-0-0-8
74,sequence_40826,539,sequence_40796,567,1.0,0-0-0-0-8
21,sequence_40826,539,sequence_40828,519,1.0,0-0-0-0-8
72,sequence_40826,539,sequence_40801,561,1.0,0-0-0-0-8
4,sequence_40826,539,sequence_40807,528,1.0,0-0-0-0-6
3,sequence_40826,539,sequence_40806,525,1.0,0-0-0-0-6
55,sequence_40826,539,sequence_40808,543,1.0,0-0-0-0-6
5,sequence_40826,539,sequence_40809,528,1.0,0-0-0-0-6
22,sequence_40826,539,sequence_40829,528,1.0,0-0-0-0-1
30,sequence_40826,539,sequence_40843,495,1.0,0-0-0-0-1
28,sequence_40826,539,sequence_40858,495,1.0,0-0-0-0-1
24,sequence_40826,539,sequence_40856,498,1.0,0-0-0-0-1
23,sequence_40826,539,sequence_40831,525,1.0,0-0-0-0-1
31,sequence_40826,539,sequence_40846,483,1.0,0-1-1-1-2
26,sequence_40826,539,sequence_40851,477,1.0,0-1-1-1-2
35,sequence_40826,539,sequence_40812,464,1.0,0-1-1-1-4
58,sequence_40826,539,sequence_40859,543,1.0,0-0-0-0-7
