id,label,target,labels,profile
sequence_47777,1,11.0,3-0-0-2,1-3-0-0-2
sequence_47708,2,111.0,3-0-0-5,2-3-0-0-5
sequence_47743,2,63.0,3-0-0-5,2-3-0-0-5
sequence_47674,2,38.0,3-0-0-5,2-3-0-0-5
sequence_47741,0,102.0,3-0-0-5,0-3-0-0-5
sequence_47724,1,48.0,3-0-0-9,1-3-0-0-9
sequence_47683,0,75.0,3-0-0-1,0-3-0-0-1
sequence_47745,2,83.0,3-0-0-5,2-3-0-0-5
sequence_47727,0,45.0,2-3-3-4,0-2-3-3-4
sequence_47779,0,11.0,3-0-0-2,0-3-0-0-2
sequence_47739,2,35.0,3-0-0-5,2-3-0-0-5
sequence_47732,0,30.0,2-3-3-4,0-2-3-3-4
sequence_47666,2,69.0,0-1-1-6,2-0-1-1-6
sequence_47661,2,52.0,0-1-1-6,2-0-1-1-6
sequence_47738,2,55.0,3-0-0-5,2-3-0-0-5
sequence_47714,1,51.0,3-0-0-1,1-3-0-0-1
sequence_47729,1,34.0,1-2-2-10,1-1-2-2-10
sequence_47752,1,67.0,3-0-0-5,1-3-0-0-5
sequence_47702,2,69.0,3-0-0-5,2-3-0-0-5
sequence_47798,0,23.0,0-1-1-3,0-0-1-1-3
sequence_47788,2,5.0,1-2-2-11,2-1-2-2-11
sequence_47806,1,73.0,3-0-0-2,1-3-0-0-2
sequence_47769,1,25.0,3-0-0-2,1-3-0-0-2
sequence_47785,1,25.0,3-0-0-2,1-3-0-0-2
sequence_47676,2,56.0,3-0-0-5,2-3-0-0-5
sequence_47810,2,5.57,1-2-2-11,2-1-2-2-11
sequence_47719,1,66.0,0-1-1-6,1-0-1-1-6
sequence_47737,1,27.0,1-2-2-12,1-1-2-2-12
sequence_47805,1,22.0,1-2-2-10,1-1-2-2-10
sequence_47786,2,18.0,1-2-2-10,2-1-2-2-10
sequence_47688,0,90.0,0-1-1-3,0-0-1-1-3
sequence_47723,1,69.0,3-0-0-9,1-3-0-0-9
sequence_47796,0,20.0,0-1-1-3,0-0-1-1-3
sequence_47783,0,24.5,2-3-3-4,0-2-3-3-4
sequence_47663,2,36.0,0-1-1-3,2-0-1-1-3
sequence_47725,1,57.0,3-0-0-2,1-3-0-0-2
sequence_47764,2,118.0,3-0-0-5,2-3-0-0-5
sequence_47662,0,28.0,2-3-3-4,0-2-3-3-4
sequence_47740,2,158.0,3-0-0-5,2-3-0-0-5
sequence_47694,0,51.0,1-2-2-7,0-1-2-2-7
sequence_47731,2,32.0,2-3-3-4,2-2-3-3-4
sequence_47734,0,110.0,2-3-3-4,0-2-3-3-4
sequence_47791,0,4.0,1-2-2-11,0-1-2-2-11
sequence_47801,2,4.0,1-2-2-11,2-1-2-2-11
sequence_47768,1,17.0,3-0-0-2,1-3-0-0-2
sequence_47755,1,100.0,3-0-0-5,1-3-0-0-5
sequence_47697,2,55.5,1-2-2-0,2-1-2-2-0
sequence_47733,0,25.0,0-1-1-3,0-0-1-1-3
sequence_47735,2,55.0,3-0-0-9,2-3-0-0-9
sequence_47811,0,24.0,2-3-3-4,0-2-3-3-4
sequence_47797,0,27.0,2-3-3-4,0-2-3-3-4
sequence_47770,2,25.0,3-0-0-2,2-3-0-0-2
sequence_47689,0,52.0,0-1-1-3,0-0-1-1-3
sequence_47765,2,118.0,3-0-0-5,2-3-0-0-5
sequence_47760,1,26.0,1-2-2-12,1-1-2-2-12
sequence_47790,0,9.0,1-2-2-11,0-1-2-2-11
sequence_47808,1,4.0,1-2-2-12,1-1-2-2-12
sequence_47670,2,97.0,0-1-1-6,2-0-1-1-6
sequence_47716,0,84.0,0-1-1-6,0-0-1-1-6
sequence_47677,2,103.0,3-0-0-5,2-3-0-0-5
sequence_47690,0,63.0,0-1-1-3,0-0-1-1-3
sequence_47700,2,65.0,3-0-0-5,2-3-0-0-5
sequence_47664,0,32.0,0-1-1-3,0-0-1-1-3
sequence_47668,0,48.0,0-1-1-8,0-0-1-1-8
sequence_47762,2,127.0,3-0-0-5,2-3-0-0-5
sequence_47704,2,98.0,3-0-0-5,2-3-0-0-5
sequence_47713,2,51.0,3-0-0-5,2-3-0-0-5
sequence_47773,2,19.0,1-2-2-11,2-1-2-2-11
sequence_47722,1,75.0,3-0-0-5,1-3-0-0-5
sequence_47799,0,24.0,3-0-0-2,0-3-0-0-2
sequence_47758,0,22.0,0-1-1-3,0-0-1-1-3
sequence_47761,2,120.0,3-0-0-5,2-3-0-0-5
sequence_47665,2,50.0,0-1-1-6,2-0-1-1-6
sequence_47749,1,81.0,3-0-0-5,1-3-0-0-5
sequence_47728,2,12.0,1-2-2-0,2-1-2-2-0
sequence_47804,1,23.0,3-0-0-2,1-3-0-0-2
sequence_47693,0,64.0,3-0-0-1,0-3-0-0-1
sequence_47778,1,26.0,3-0-0-2,1-3-0-0-2
sequence_47671,2,36.0,0-1-1-8,2-0-1-1-8
sequence_47699,1,62.0,3-0-0-1,1-3-0-0-1
sequence_47679,0,44.0,3-0-0-1,0-3-0-0-1
sequence_47730,0,35.0,0-1-1-3,0-0-1-1-3
sequence_47691,2,40.0,3-0-0-1,2-3-0-0-1
sequence_47794,1,18.0,1-2-2-10,1-1-2-2-10
sequence_47774,1,21.0,3-0-0-2,1-3-0-0-2
sequence_47687,1,92.0,0-1-1-3,1-0-1-1-3
sequence_47775,0,23.0,2-3-3-4,0-2-3-3-4
sequence_47803,2,12.0,1-2-2-11,2-1-2-2-11
sequence_47789,2,10.0,1-2-2-11,2-1-2-2-11
sequence_47795,1,7.0,1-2-2-11,1-1-2-2-11
sequence_47720,2,80.0,0-1-1-6,2-0-1-1-6
sequence_47709,0,119.0,3-0-0-1,0-3-0-0-1
sequence_47742,2,108.0,3-0-0-5,2-3-0-0-5
sequence_47751,1,34.0,1-2-2-0,1-1-2-2-0
sequence_47754,0,70.0,0-1-1-6,0-0-1-1-6
sequence_47772,2,12.0,1-2-2-11,2-1-2-2-11
sequence_47726,0,120.0,2-3-3-4,0-2-3-3-4
sequence_47748,2,79.0,0-1-1-6,2-0-1-1-6
sequence_47707,2,79.0,3-0-0-5,2-3-0-0-5
sequence_47812,2,121.0,3-0-0-5,2-3-0-0-5
sequence_47782,2,17.0,0-1-1-3,2-0-1-1-3
sequence_47747,0,72.0,0-1-1-6,0-0-1-1-6
sequence_47692,2,87.5,3-0-0-1,2-3-0-0-1
sequence_47681,0,44.0,3-0-0-1,0-3-0-0-1
sequence_47767,1,105.0,3-0-0-9,1-3-0-0-9
sequence_47718,0,81.0,3-0-0-5,0-3-0-0-5
sequence_47809,1,10.0,1-2-2-10,1-1-2-2-10
