id,label
sequence_51160,0
sequence_51144,0
sequence_51142,1
sequence_51188,1
sequence_51191,1
sequence_51174,2
sequence_51005,0
sequence_32131,2
sequence_32142,1
sequence_51006,2
sequence_32178,1
sequence_50963,2
sequence_32171,1
sequence_32162,1
sequence_51194,1
sequence_51189,1
sequence_32129,2
sequence_32159,2
sequence_51131,1
sequence_50979,1
sequence_32149,1
sequence_50998,2
sequence_32173,2
sequence_32176,0
sequence_51003,0
sequence_51153,1
sequence_51164,0
sequence_51054,2
sequence_32113,2
sequence_51145,1
sequence_51009,0
sequence_50981,0
sequence_50997,1
sequence_32141,2
sequence_51008,0
sequence_51038,2
sequence_51049,0
sequence_51173,1
sequence_51168,1
sequence_51014,0
sequence_50966,0
sequence_51159,1
sequence_51199,0
sequence_51129,1
sequence_50976,0
sequence_51180,0
sequence_51019,2
sequence_32118,2
sequence_51157,1
sequence_51135,1
sequence_51044,1
sequence_50986,0
sequence_51165,2
sequence_50987,2
sequence_51167,0
sequence_32124,2
sequence_51197,1
sequence_50965,2
sequence_51035,0
sequence_50985,2
sequence_51170,0
sequence_51046,0
sequence_50962,0
sequence_51161,0
sequence_51048,2
sequence_51021,0
sequence_51002,0
sequence_51146,1
sequence_50984,0
sequence_32165,0
sequence_51017,0
sequence_51177,0
sequence_32156,2
sequence_32139,2
sequence_50993,1
sequence_51041,2
sequence_51012,2
sequence_50983,2
sequence_51127,0
sequence_32163,0
sequence_51013,2
sequence_32147,2
sequence_51037,2
sequence_51158,0
sequence_32172,0
sequence_51155,0
sequence_51148,1
sequence_32182,0
sequence_51154,2
sequence_51141,0
sequence_32164,0
sequence_50980,2
sequence_51181,0
sequence_51056,1
sequence_50995,2
sequence_32168,0
sequence_51183,0
sequence_50991,1
sequence_32177,0
sequence_51176,0
sequence_32123,2
sequence_51032,0
sequence_51126,2
sequence_32175,1
sequence_51004,2
sequence_32150,2
sequence_50967,0
sequence_32153,0
sequence_51042,1
sequence_32115,0
sequence_32136,2
sequence_32154,1
sequence_51187,1
sequence_32122,2
sequence_50992,1
sequence_32180,0
sequence_51011,0
sequence_32160,0
sequence_51169,0
sequence_50978,2
sequence_32117,2
sequence_51149,1
sequence_51031,0
sequence_32130,2
sequence_51057,2
sequence_50996,1
sequence_51133,2
sequence_51172,1
sequence_51195,1
sequence_50988,2
sequence_51193,1
sequence_51192,1
sequence_51150,1
sequence_32127,2
sequence_51036,0
sequence_51018,2
sequence_51033,0
sequence_32133,2
sequence_51015,0
sequence_32144,2
sequence_51028,0
sequence_51163,0
sequence_51190,1
sequence_51029,0
sequence_51020,2
sequence_51034,0
sequence_50990,0
sequence_51178,1
sequence_51130,1
sequence_51022,0
sequence_50977,0
sequence_51016,0
sequence_50999,2
sequence_51024,0
sequence_51185,0
sequence_51171,2
sequence_32134,2
sequence_51030,0
sequence_51051,0
sequence_50982,0
sequence_51151,1
sequence_51001,2
sequence_51200,1
sequence_51198,1
sequence_50964,2
sequence_32145,2
sequence_32138,2
sequence_51136,2
sequence_51027,0
sequence_51140,0
sequence_32126,2
sequence_32128,2
sequence_32170,0
sequence_51055,0
sequence_32112,2
sequence_50969,0
sequence_51128,2
sequence_50974,0
sequence_51010,0
sequence_50971,2
sequence_51182,1
sequence_51052,1
sequence_32166,2
sequence_51152,0
sequence_51196,2
sequence_51186,0
sequence_51137,1
sequence_51040,0
sequence_32125,2
sequence_51201,0
sequence_51139,2
sequence_51175,2
sequence_32155,1
sequence_32151,2
sequence_51050,2
sequence_32157,2
sequence_32137,0
sequence_51143,0
sequence_51043,2
sequence_51053,2
sequence_51138,1
sequence_32121,2
sequence_32119,2
sequence_32109,2
sequence_51134,0
sequence_51132,2
sequence_32161,0
sequence_32140,1
sequence_32148,2
sequence_51023,2
sequence_32152,0
sequence_32179,1
sequence_32116,2
sequence_50961,2
sequence_51025,0
sequence_32143,2
sequence_50973,2
sequence_32174,0
sequence_32158,1
sequence_32181,1
sequence_50989,2
sequence_51179,2
sequence_32169,1
sequence_51156,0
sequence_51000,2
sequence_51166,0
sequence_50970,0
sequence_51007,2
sequence_51147,2
sequence_51184,2
sequence_51202,1
sequence_32110,2
sequence_32114,2
sequence_32135,2
sequence_32146,2
sequence_32111,0
sequence_50968,0
sequence_50975,2
sequence_32120,2
sequence_32132,2
sequence_50972,0
sequence_51039,2
sequence_51045,2
sequence_51026,0
sequence_51162,1
sequence_50994,1
sequence_32167,1
sequence_51047,2
