,strategy,siluetas,calinski,davies
0,affinity-0.5,0.4433121067693751,214.53028009328037,0.9440902798169578
1,affinity-0.55,0.4433121067693751,214.53028009328037,0.9440902798169578
2,affinity-0.6000000000000001,0.4433121067693751,214.53028009328037,0.9440902798169578
3,affinity-0.6500000000000001,0.4433121067693751,214.53028009328037,0.9440902798169578
4,affinity-0.7000000000000002,0.4433121067693751,214.53028009328037,0.9440902798169578
5,affinity-0.7500000000000002,0.4433121067693751,214.53028009328037,0.9440902798169578
6,affinity-0.8000000000000003,0.4433121067693751,214.53028009328037,0.9440902798169578
7,affinity-0.8500000000000003,0.4433121067693751,214.53028009328037,0.9440902798169578
8,affinity-0.9000000000000004,0.4433121067693751,214.53028009328037,0.9440902798169578
9,affinity-0.9500000000000004,0.4433121067693751,214.53028009328037,0.9440902798169578
