,strategy,siluetas,calinski,davies
0,birch-2,0.4433121067693751,214.53028009328037,0.9440902798169578
1,birch-3,0.2913584027798802,152.05085414392104,1.4280629860462273
2,birch-4,0.3239978122628006,131.07997683921616,1.4073961580363603
3,birch-5,0.28072696843511696,118.93299786914268,1.4785776153759393
4,birch-6,0.27411573639160985,106.10561377812998,1.5595975293835185
5,birch-7,0.25794131345824867,94.17188496705992,1.6875403832377587
6,birch-8,0.2363519112996681,85.7588977027902,1.8076509093327564
7,birch-9,0.18791460777429825,78.35860580052619,1.9666921979072254
8,birch-10,0.19042727691106082,72.59027328724409,1.902851535326549
9,birch-11,0.19683211873717812,67.90201887709684,1.8625954326612038
10,birch-12,0.1940243141013295,64.2047907161979,1.7910541370353876
11,birch-13,0.1953249076709424,60.87928213244288,1.8542769040727705
12,birch-14,0.19375780481602203,58.13724992996694,1.8519324289331007
13,birch-15,0.19725822682550767,55.69875119054262,1.7985769568381849
14,birch-16,0.1992237823198146,53.66391838320336,1.7799183731765527
15,birch-17,0.20516984394705626,51.93232276415774,1.7578664322073643
16,birch-18,0.20784939968670482,50.36477824995435,1.7091676557488817
17,birch-19,0.2117335603203126,49.01132963667848,1.6762649058179977
18,birch-20,0.21579393341172814,47.57568951514287,1.6313950641477217
19,birch-21,0.2187734553441526,46.206364131388774,1.6066006522883054
20,birch-22,0.2052072553616089,44.94071934317642,1.599629414400893
21,birch-23,0.2083103154898573,43.72627362970505,1.57117682027742
22,birch-24,0.2079913987025252,42.542121867365665,1.5852674256838497
23,birch-25,0.2103486042228516,41.444775172077115,1.5680395362927946
24,birch-26,0.2113006519567367,40.42696383054342,1.5437616435923913
25,birch-27,0.209879242440034,39.4870083623897,1.5529905574941287
26,birch-28,0.21210735338203837,38.629137242237825,1.5596664371924744
27,birch-29,0.21162631155241637,37.774539874988896,1.5321925499195872
