,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_53082,0,0,0,0,0,0,0,0,0,0
1,sequence_19402,3,3,11,11,11,11,11,11,11,11
2,sequence_20054,6,6,5,5,5,5,5,5,5,5
3,sequence_20048,6,6,5,5,5,5,5,5,5,5
4,sequence_20036,6,6,5,5,5,5,5,5,5,5
5,sequence_19525,11,11,10,10,10,10,10,10,10,10
6,sequence_20061,10,10,9,9,9,9,9,9,9,9
7,sequence_19496,8,8,7,7,7,7,7,7,7,7
8,sequence_19477,25,25,25,25,25,25,25,25,25,26
9,sequence_19363,3,3,12,12,12,12,12,12,12,12
10,sequence_19500,18,18,18,18,18,18,18,18,18,18
11,sequence_19453,23,23,23,23,23,23,23,23,23,24
12,sequence_53075,1,1,1,1,1,1,1,1,1,1
13,sequence_19522,18,18,18,18,18,18,18,18,18,18
14,sequence_19523,11,11,10,10,10,10,10,10,10,10
15,sequence_53078,1,1,1,1,1,1,1,1,1,1
16,sequence_20069,13,13,13,13,13,13,13,13,13,13
17,sequence_53062,31,31,31,31,31,31,31,31,31,32
18,sequence_20060,10,10,9,9,9,9,9,9,9,9
19,sequence_53066,21,21,21,21,21,21,21,21,21,22
20,sequence_19417,19,19,19,19,19,19,19,19,19,19
21,sequence_19391,7,7,6,6,6,6,6,6,6,6
22,sequence_19447,5,5,4,4,4,4,4,4,4,4
23,sequence_53079,18,18,18,18,18,18,18,18,18,18
24,sequence_20042,2,2,2,2,2,2,2,2,2,2
25,sequence_19419,15,15,15,15,15,15,15,15,15,15
26,sequence_19425,22,22,22,22,22,22,22,22,22,23
27,sequence_19450,12,12,12,12,12,12,12,12,12,12
28,sequence_53085,30,30,30,30,30,30,30,30,30,31
29,sequence_19509,11,11,10,10,10,10,10,10,10,10
30,sequence_53059,21,21,21,21,21,21,21,21,21,22
31,sequence_19430,23,23,23,23,23,23,23,23,23,24
32,sequence_20052,6,6,5,5,5,5,5,5,5,5
33,sequence_19369,14,14,14,14,14,14,14,14,14,3
34,sequence_53064,21,21,21,21,21,21,21,21,21,22
35,sequence_20072,10,10,9,9,9,9,9,9,9,9
36,sequence_20038,3,3,13,13,13,13,13,13,13,13
37,sequence_20039,2,2,2,2,2,2,2,2,2,2
38,sequence_19506,18,18,18,18,18,18,18,18,18,18
39,sequence_20064,24,24,24,24,24,24,24,24,24,25
40,sequence_19530,18,18,18,18,18,18,18,18,18,18
41,sequence_19498,25,25,25,25,25,25,25,25,25,26
42,sequence_19504,14,14,14,14,14,14,14,14,14,14
43,sequence_19386,3,3,12,12,12,12,12,12,12,12
44,sequence_19519,17,17,17,17,17,17,17,17,17,17
45,sequence_19404,31,31,31,31,31,31,31,31,31,3
46,sequence_19446,9,9,8,8,8,8,8,8,8,8
47,sequence_20063,13,13,13,13,13,13,13,13,13,13
48,sequence_20043,4,4,3,3,3,3,3,3,3,21
49,sequence_19497,28,28,28,28,28,28,28,28,28,29
50,sequence_19490,18,18,18,18,18,18,18,18,18,18
51,sequence_19376,7,7,6,6,6,6,6,6,6,6
52,sequence_19406,5,5,4,4,4,4,4,4,4,4
53,sequence_19405,19,19,19,19,19,19,19,19,19,19
54,sequence_19382,19,19,19,19,19,19,19,19,19,19
55,sequence_20067,13,13,13,13,13,13,13,13,13,13
56,sequence_19409,7,7,6,6,6,6,6,6,6,6
57,sequence_19354,5,5,4,4,4,4,4,4,4,4
58,sequence_20040,6,6,5,5,5,5,5,5,5,5
59,sequence_19370,14,14,14,14,14,14,14,14,14,3
60,sequence_19432,11,11,10,10,10,10,10,10,10,10
61,sequence_19371,19,19,19,19,19,19,19,19,19,19
62,sequence_19434,15,15,15,15,15,15,15,15,15,15
63,sequence_19505,17,17,17,17,17,17,17,17,17,17
64,sequence_53070,7,7,6,6,6,6,6,6,6,6
65,sequence_19392,15,15,15,15,15,15,15,15,15,15
66,sequence_19357,16,16,16,16,16,16,16,16,16,16
67,sequence_20056,27,27,27,27,27,27,27,27,27,28
68,sequence_19526,20,20,20,20,20,20,20,20,20,20
69,sequence_20046,2,2,2,2,2,2,2,2,2,2
70,sequence_19443,9,9,8,8,8,8,8,8,8,8
71,sequence_19410,5,5,4,4,4,4,4,4,4,4
72,sequence_19390,7,7,6,6,6,6,6,6,6,6
73,sequence_19439,23,23,23,23,23,23,23,23,23,24
74,sequence_20071,20,20,20,20,20,20,20,20,20,20
75,sequence_19451,29,29,29,29,29,29,29,29,29,30
76,sequence_20041,8,8,7,7,7,7,7,7,7,7
77,sequence_19415,12,12,12,12,12,12,12,12,12,12
78,sequence_20035,2,2,2,2,2,2,2,2,2,2
79,sequence_20051,21,21,21,21,21,21,21,21,21,22
80,sequence_19397,8,8,7,7,7,7,7,7,7,7
81,sequence_19394,3,3,11,11,11,11,11,11,11,11
82,sequence_19374,7,7,6,6,6,6,6,6,6,6
83,sequence_19378,8,8,7,7,7,7,7,7,7,7
84,sequence_19441,9,9,8,8,8,8,8,8,8,8
85,sequence_19433,23,23,23,23,23,23,23,23,23,24
86,sequence_20062,10,10,9,9,9,9,9,9,9,9
87,sequence_19393,29,29,29,29,29,29,29,29,29,30
88,sequence_20065,6,6,5,5,5,5,5,5,5,5
89,sequence_19383,9,9,8,8,8,8,8,8,8,8
90,sequence_19422,18,18,18,18,18,18,18,18,18,18
91,sequence_19495,11,11,10,10,10,10,10,10,10,10
92,sequence_19431,15,15,15,15,15,15,15,15,15,15
93,sequence_20058,13,13,13,13,13,13,13,13,13,13
94,sequence_19488,7,7,6,6,6,6,6,6,6,6
95,sequence_19375,8,8,7,7,7,7,7,7,7,7
96,sequence_19511,27,27,27,27,27,27,27,27,27,28
97,sequence_53065,21,21,21,21,21,21,21,21,21,22
98,sequence_53074,1,1,1,1,1,1,1,1,1,1
99,sequence_20050,19,19,19,19,19,19,19,19,19,19
100,sequence_19515,17,17,17,17,17,17,17,17,17,17
101,sequence_20057,13,13,13,13,13,13,13,13,13,13
102,sequence_19438,16,16,16,16,16,16,16,16,16,16
103,sequence_19486,11,11,10,10,10,10,10,10,10,10
104,sequence_19389,18,18,18,18,18,18,18,18,18,18
105,sequence_19468,17,17,17,17,17,17,17,17,17,17
106,sequence_20068,10,10,9,9,9,9,9,9,9,9
107,sequence_19420,8,8,7,7,7,7,7,7,7,7
108,sequence_20076,10,10,9,9,9,9,9,9,9,9
109,sequence_20070,26,26,26,26,26,26,26,26,26,27
110,sequence_19399,8,8,11,11,11,11,11,11,11,11
111,sequence_19436,15,15,15,15,15,15,15,15,15,15
112,sequence_19492,15,15,15,15,15,15,15,15,15,15
113,sequence_19445,14,14,14,14,14,14,14,14,14,14
114,sequence_19403,31,31,31,31,31,31,31,31,31,32
115,sequence_19428,22,22,22,22,22,22,22,22,22,23
116,sequence_19377,8,8,11,11,11,11,11,11,11,11
117,sequence_19427,12,12,12,12,12,12,12,12,12,12
118,sequence_19521,24,24,24,24,24,24,24,24,24,25
119,sequence_20045,13,13,13,13,13,13,13,13,13,13
120,sequence_19412,12,12,12,12,12,12,12,12,12,12
121,sequence_19508,18,18,18,18,18,18,18,18,18,18
122,sequence_53080,1,1,1,1,1,1,1,1,1,1
123,sequence_20073,13,13,13,13,13,13,13,13,13,13
124,sequence_19442,9,9,8,8,8,8,8,8,8,8
125,sequence_53077,0,0,0,0,0,0,0,0,0,0
126,sequence_19429,14,14,14,14,14,14,14,14,14,14
127,sequence_19416,5,5,4,4,4,4,4,4,4,4
128,sequence_20055,6,6,5,5,5,5,5,5,5,5
129,sequence_19388,5,5,4,4,4,4,4,4,4,4
130,sequence_20049,2,2,2,2,2,2,2,2,2,2
131,sequence_20059,10,10,9,9,9,9,9,9,9,9
132,sequence_19467,25,25,25,25,25,25,25,25,25,26
133,sequence_19373,7,7,6,6,6,6,6,6,6,6
134,sequence_19396,8,8,7,7,7,7,7,7,7,7
135,sequence_19527,20,20,20,20,20,20,20,20,20,20
136,sequence_19435,15,15,15,15,15,15,15,15,15,15
137,sequence_53069,29,29,29,29,29,29,29,29,29,30
138,sequence_19418,18,18,18,18,18,18,18,18,18,18
139,sequence_20075,28,28,28,28,28,28,28,28,28,29
140,sequence_19423,16,16,16,16,16,16,16,16,16,16
141,sequence_19516,25,25,25,25,25,25,25,25,25,26
142,sequence_19512,27,27,27,27,27,27,27,27,27,28
143,sequence_19387,12,12,12,12,12,12,12,12,12,12
144,sequence_53061,27,27,27,27,27,27,27,27,27,28
145,sequence_19448,9,9,8,8,8,8,8,8,8,8
146,sequence_19469,17,17,17,17,17,17,17,17,17,17
147,sequence_19449,29,29,29,29,29,29,29,29,29,30
148,sequence_53063,9,9,8,8,8,8,8,8,8,8
149,sequence_19457,8,8,7,7,7,7,7,7,7,7
150,sequence_19466,28,28,28,28,28,28,28,28,28,29
151,sequence_19494,15,15,15,15,15,15,15,15,15,15
152,sequence_19454,11,11,10,10,10,10,10,10,10,10
153,sequence_19529,18,18,18,18,18,18,18,18,18,18
154,sequence_19426,16,16,16,16,16,16,16,16,16,16
155,sequence_19491,18,18,18,18,18,18,18,18,18,18
156,sequence_19421,15,15,15,15,15,15,15,15,15,15
157,sequence_19514,9,9,8,8,8,8,8,8,8,8
158,sequence_19368,12,12,12,12,12,12,12,12,12,12
159,sequence_19437,8,8,7,7,7,7,7,7,7,7
160,sequence_20044,12,12,12,12,12,12,12,12,12,12
161,sequence_19501,22,22,22,22,22,22,22,22,22,23
162,sequence_20074,13,13,13,13,13,13,13,13,13,13
163,sequence_19395,20,20,20,20,20,20,20,20,20,20
164,sequence_19510,18,18,18,18,18,18,18,18,18,18
165,sequence_19489,11,11,10,10,10,10,10,10,10,10
166,sequence_19440,19,19,19,19,19,19,19,19,19,19
167,sequence_19408,19,19,19,19,19,19,19,19,19,19
168,sequence_53076,27,27,27,27,27,27,27,27,27,28
169,sequence_19372,7,7,6,6,6,6,6,6,6,6
170,sequence_19507,20,20,20,20,20,20,20,20,20,20
171,sequence_20066,10,10,9,9,9,9,9,9,9,9
172,sequence_19524,11,11,10,10,10,10,10,10,10,10
173,sequence_19414,22,22,22,22,22,22,22,22,22,23
174,sequence_19485,11,11,10,10,10,10,10,10,10,10
175,sequence_19384,5,5,4,4,4,4,4,4,4,4
176,sequence_19493,18,18,18,18,18,18,18,18,18,18
