,id,target,labels
0,sequence_53082,55.0,89
1,sequence_19402,43.0,157
2,sequence_20054,49.0,237
3,sequence_20048,39.8,247
4,sequence_20036,52.9,115
5,sequence_19525,48.8,99
6,sequence_20061,45.0,142
7,sequence_19496,48.3,194
8,sequence_19477,61.5,67
9,sequence_19363,54.6,136
10,sequence_19500,51.2,95
11,sequence_19453,47.3,123
12,sequence_53075,51.6,125
13,sequence_19522,45.4,213
14,sequence_19523,50.8,94
15,sequence_53078,43.3,221
16,sequence_20069,53.4,227
17,sequence_53062,49.1,145
18,sequence_20060,52.6,132
19,sequence_53066,39.2,216
20,sequence_19417,47.9,163
21,sequence_19391,46.8,147
22,sequence_19447,51.0,15
23,sequence_53079,47.8,259
24,sequence_20042,49.4,257
25,sequence_19419,53.3,138
26,sequence_19425,56.9,87
27,sequence_19450,46.0,24
28,sequence_53085,51.2,107
29,sequence_19509,50.6,146
30,sequence_53059,47.1,169
31,sequence_19430,45.7,230
32,sequence_20052,42.9,176
33,sequence_19369,47.9,81
34,sequence_53064,48.4,114
35,sequence_20072,48.7,131
36,sequence_20038,49.1,225
37,sequence_20039,52.6,219
38,sequence_19506,49.3,228
39,sequence_20064,47.3,260
40,sequence_19530,45.6,226
41,sequence_19498,63.2,36
42,sequence_19504,50.6,160
43,sequence_19386,50.7,74
44,sequence_19519,50.3,63
45,sequence_19404,51.3,12
46,sequence_19446,39.5,229
47,sequence_20063,48.9,256
48,sequence_20043,46.6,79
49,sequence_19497,54.9,90
50,sequence_19490,52.9,254
51,sequence_19376,53.0,223
52,sequence_19406,53.8,1
53,sequence_19405,48.7,47
54,sequence_19382,52.0,25
55,sequence_20067,50.8,217
56,sequence_19409,51.1,45
57,sequence_19354,60.0,17
58,sequence_20040,47.2,218
59,sequence_19370,51.7,151
60,sequence_19432,51.0,174
61,sequence_19371,49.0,212
62,sequence_19434,48.0,238
63,sequence_19505,42.4,168
64,sequence_53070,45.7,252
65,sequence_19392,50.5,153
66,sequence_19357,58.5,26
67,sequence_20056,56.9,205
68,sequence_19526,49.3,191
69,sequence_20046,47.4,167
70,sequence_19443,48.0,165
71,sequence_19410,49.9,3
72,sequence_19390,46.3,158
73,sequence_19439,49.5,86
74,sequence_20071,44.9,208
75,sequence_19451,51.0,34
76,sequence_20041,48.5,222
77,sequence_19415,52.8,8
78,sequence_20035,52.5,195
79,sequence_20051,42.5,249
80,sequence_19397,49.6,82
81,sequence_19394,45.4,187
82,sequence_19374,50.7,203
83,sequence_19378,52.4,140
84,sequence_19441,49.0,143
85,sequence_19433,50.1,184
86,sequence_20062,57.9,192
87,sequence_19393,53.7,65
88,sequence_20065,46.5,242
89,sequence_19383,50.5,76
90,sequence_19422,46.6,198
91,sequence_19495,58.9,193
92,sequence_19431,50.5,186
93,sequence_20058,54.9,250
94,sequence_19488,51.3,231
95,sequence_19375,49.9,118
96,sequence_19511,62.4,31
97,sequence_53065,44.8,141
98,sequence_53074,48.3,88
99,sequence_20050,47.9,162
100,sequence_19515,50.4,91
101,sequence_20057,51.9,248
102,sequence_19438,56.1,19
103,sequence_19486,54.2,171
104,sequence_19389,44.0,190
105,sequence_19468,54.8,129
106,sequence_20068,50.6,124
107,sequence_19420,40.6,30
108,sequence_20076,55.7,111
109,sequence_20070,51.8,207
110,sequence_19399,47.5,201
111,sequence_19436,46.4,246
112,sequence_19492,58.5,211
113,sequence_19445,45.5,161
114,sequence_19403,50.9,71
115,sequence_19428,49.3,106
116,sequence_19377,50.3,232
117,sequence_19427,53.8,68
118,sequence_19521,53.0,159
119,sequence_20045,48.8,200
120,sequence_19412,55.3,5
121,sequence_19508,49.5,236
122,sequence_53080,50.4,53
123,sequence_20073,51.0,235
124,sequence_19442,47.4,110
125,sequence_53077,43.5,258
126,sequence_19429,50.9,209
127,sequence_19416,49.4,40
128,sequence_20055,46.3,243
129,sequence_19388,48.4,49
130,sequence_20049,43.9,206
131,sequence_20059,52.3,178
132,sequence_19467,64.4,59
133,sequence_19373,53.1,197
134,sequence_19396,43.1,35
135,sequence_19527,50.1,113
136,sequence_19435,51.4,245
