,id,target,labels
0,sequence_40826,539,0
1,sequence_40787,510,0
2,sequence_40789,510,6
3,sequence_40794,519,6
4,sequence_40806,525,0
5,sequence_40807,528,6
6,sequence_40809,528,0
7,sequence_40811,534,0
8,sequence_40813,528,0
9,sequence_40814,510,1
10,sequence_40845,495,1
11,sequence_40855,522,1
12,sequence_40857,522,1
13,sequence_40840,528,7
14,sequence_40841,528,0
15,sequence_40842,522,0
16,sequence_40844,519,0
17,sequence_40838,531,8
18,sequence_40816,531,7
19,sequence_40817,528,8
20,sequence_40818,522,8
21,sequence_40827,525,0
22,sequence_40828,519,2
23,sequence_40829,528,2
24,sequence_40831,525,0
25,sequence_40856,498,3
26,sequence_40815,498,1
27,sequence_40851,477,4
28,sequence_40847,486,3
29,sequence_40858,495,3
30,sequence_40852,474,4
31,sequence_40843,495,8
32,sequence_40846,483,3
33,sequence_40791,454,4
34,sequence_40793,456,4
35,sequence_40861,464,5
36,sequence_40812,464,4
37,sequence_40854,465,4
38,sequence_40853,463,3
39,sequence_40848,461,4
40,sequence_40849,464,4
41,sequence_40850,462,4
42,sequence_40792,517,0
43,sequence_40790,523,0
44,sequence_40860,535,6
45,sequence_40839,538,0
46,sequence_40835,535,8
47,sequence_40819,532,0
48,sequence_40824,523,0
49,sequence_40825,532,0
50,sequence_40797,558,0
51,sequence_40800,558,6
52,sequence_40803,549,0
53,sequence_40804,561,7
54,sequence_40805,564,6
55,sequence_40864,549,7
56,sequence_40808,543,0
57,sequence_40810,549,6
58,sequence_40862,546,0
59,sequence_40859,543,0
60,sequence_40836,543,8
61,sequence_40837,543,8
62,sequence_40820,543,0
63,sequence_40821,549,0
64,sequence_40822,549,0
65,sequence_40823,546,0
66,sequence_40834,546,0
67,sequence_40832,555,0
68,sequence_40833,549,0
69,sequence_40830,558,9
70,sequence_40798,579,9
71,sequence_40865,580,9
72,sequence_40863,566,7
73,sequence_40801,561,6
74,sequence_40802,560,6
75,sequence_40796,567,9
76,sequence_40795,562,0
77,sequence_40866,620,9
78,sequence_40799,597,9
79,sequence_40788,510,6
80,sequence_40867,622,8
