,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_53082,0,0,0,0,0,0,0,0,0,0
1,sequence_19402,13,13,3,13,13,13,13,12,12,13
2,sequence_20054,5,5,6,4,4,5,5,5,4,5
3,sequence_20048,5,5,6,4,4,5,5,5,4,5
4,sequence_20036,5,5,6,4,4,5,5,5,4,5
5,sequence_19525,12,12,14,12,12,12,12,11,11,12
6,sequence_20061,11,11,13,11,11,11,11,10,10,11
7,sequence_19496,9,9,11,9,9,9,9,8,8,9
8,sequence_19477,25,25,25,25,25,26,26,26,27,28
9,sequence_19363,13,13,3,13,13,13,13,12,12,13
10,sequence_19500,17,17,18,17,17,17,17,15,17,18
11,sequence_19453,22,22,23,23,23,23,23,23,23,24
12,sequence_53075,1,1,1,1,1,1,1,1,1,1
13,sequence_19522,17,17,18,17,17,17,17,15,17,18
14,sequence_19523,12,12,14,12,12,12,12,11,11,12
15,sequence_53078,1,1,1,1,1,1,1,1,1,1
16,sequence_20069,14,14,15,14,14,14,14,13,13,14
17,sequence_53062,30,30,31,31,31,31,31,31,31,32
18,sequence_20060,11,11,13,11,11,11,11,10,10,11
19,sequence_53066,20,20,21,21,21,21,21,21,21,22
20,sequence_19417,19,19,19,19,19,19,19,18,19,20
21,sequence_19391,8,8,10,8,8,8,8,7,7,8
22,sequence_19447,4,4,5,3,3,4,4,4,3,4
23,sequence_53079,17,17,18,17,17,17,17,15,17,18
24,sequence_20042,2,2,9,7,7,2,2,2,6,2
25,sequence_19419,15,15,16,15,15,15,15,20,14,15
26,sequence_19425,21,21,22,22,22,22,22,22,22,23
27,sequence_19450,28,28,29,29,29,29,29,29,16,17
28,sequence_53085,29,29,30,30,30,30,30,30,30,31
29,sequence_19509,12,12,14,12,12,12,12,11,11,12
30,sequence_53059,20,20,21,21,21,21,21,21,21,22
31,sequence_19430,22,22,23,23,23,23,23,23,23,24
32,sequence_20052,5,5,6,4,4,5,5,5,4,5
33,sequence_19369,6,6,7,5,5,6,6,6,5,6
34,sequence_53064,20,20,21,21,21,21,21,21,21,22
35,sequence_20072,18,18,2,18,18,18,18,17,18,19
36,sequence_20038,18,18,3,18,18,18,18,17,18,19
37,sequence_20039,2,2,9,7,7,2,2,2,6,2
38,sequence_19506,17,17,18,17,17,17,17,15,17,18
39,sequence_20064,23,23,24,24,24,24,24,24,24,25
40,sequence_19530,17,17,18,17,17,17,17,15,17,18
41,sequence_19498,25,25,25,25,25,26,26,26,27,28
42,sequence_19504,27,27,26,26,26,27,27,27,28,29
43,sequence_19386,13,13,3,13,13,13,13,12,12,13
44,sequence_19519,16,16,17,16,16,16,16,14,15,16
45,sequence_19404,6,6,7,5,5,6,6,6,5,6
46,sequence_19446,10,10,12,10,10,10,10,9,9,10
47,sequence_20063,14,14,15,14,14,14,14,13,13,14
48,sequence_20043,3,3,4,2,2,3,3,3,2,3
49,sequence_19497,24,24,27,27,27,25,25,25,25,26
50,sequence_19490,17,17,18,17,17,17,17,15,17,18
51,sequence_19376,8,8,10,8,8,8,8,7,7,8
52,sequence_19406,4,4,5,3,3,4,4,4,3,4
53,sequence_19405,19,19,19,19,19,19,19,18,19,20
54,sequence_19382,19,19,19,19,19,19,19,18,19,20
55,sequence_20067,14,14,15,14,14,14,14,13,13,14
56,sequence_19409,8,8,10,8,8,8,8,7,7,8
57,sequence_19354,4,4,5,3,3,4,4,4,3,4
58,sequence_20040,5,5,6,4,4,5,5,5,4,5
59,sequence_19370,6,6,7,5,5,6,6,6,5,6
