,id_seq1,target_seq1,id_seq2,target_seq2,distance,profile
255,sequence_53082,55.0,sequence_19347,58.9,78.52581055605003,0-1-0-0-17
258,sequence_53082,55.0,sequence_19380,48.1,108.76773445373249,0-1-0-0-17
190,sequence_53082,55.0,sequence_19407,49.2,90.16266464696088,0-1-0-0-17
256,sequence_53082,55.0,sequence_19379,50.3,85.59423288798374,0-1-0-0-17
55,sequence_53082,55.0,sequence_19409,51.1,97.5638612431772,0-1-0-0-17
184,sequence_53082,55.0,sequence_19365,53.0,91.37112365567516,0-1-0-0-17
172,sequence_53082,55.0,sequence_19414,54.7,101.17600303656334,0-1-0-0-17
515,sequence_19402,43.0,sequence_19347,58.9,115.92803260231511,0-1-0-0-17
518,sequence_19402,43.0,sequence_19380,48.1,107.16801948408646,0-1-0-0-17
450,sequence_19402,43.0,sequence_19407,49.2,117.48953929584444,0-1-0-0-17
516,sequence_19402,43.0,sequence_19379,50.3,116.52309254566208,0-1-0-0-17
315,sequence_19402,43.0,sequence_19409,51.1,107.89253655921006,0-1-0-0-17
444,sequence_19402,43.0,sequence_19365,53.0,114.28038385225656,0-1-0-0-17
432,sequence_19402,43.0,sequence_19414,54.7,107.70047306490513,0-1-0-0-17
775,sequence_20054,49.0,sequence_19347,58.9,125.59293046101246,0-1-0-0-17
778,sequence_20054,49.0,sequence_19380,48.1,119.75648249657756,0-1-0-0-17
710,sequence_20054,49.0,sequence_19407,49.2,126.05105551217528,0-1-0-0-17
776,sequence_20054,49.0,sequence_19379,50.3,129.22226824073238,0-1-0-0-17
575,sequence_20054,49.0,sequence_19409,51.1,124.77586906708164,0-1-0-0-17
704,sequence_20054,49.0,sequence_19365,53.0,126.13265479461762,0-1-0-0-17
692,sequence_20054,49.0,sequence_19414,54.7,127.76091249404897,0-1-0-0-17
95,sequence_53082,55.0,sequence_19511,62.4,114.83132466040236,0-1-0-0-15
21,sequence_53082,55.0,sequence_19447,51.0,118.80331458801972,0-1-0-0-15
208,sequence_53082,55.0,sequence_19459,59.2,114.04389653061624,0-1-0-0-15
227,sequence_53082,55.0,sequence_19478,60.1,108.40618862519376,0-1-0-0-15
131,sequence_53082,55.0,sequence_19467,64.4,111.5172390153996,0-1-0-0-15
195,sequence_53082,55.0,sequence_19424,50.9,119.0046089037173,0-1-0-0-15
101,sequence_53082,55.0,sequence_19438,56.1,123.02724522172726,0-1-0-0-15
