id,label,target,labels,profile
sequence_19347,1,58.9,1-1-1-0,1-1-1-1-0
sequence_19511,1,62.4,1-1-1-31,1-1-1-1-31
sequence_19445,1,45.5,1-1-1-18,1-1-1-1-18
sequence_19351,1,60.9,1-1-1-31,1-1-1-1-31
sequence_53065,0,44.8,0-0-0-14,0-0-0-0-14
sequence_19426,1,56.3,0-0-0-33,1-0-0-0-33
sequence_19517,0,61.6,0-0-0-30,0-0-0-0-30
sequence_19410,0,49.9,0-0-0-8,0-0-0-0-8
sequence_19447,0,51.0,0-0-0-19,0-0-0-0-19
sequence_20040,0,47.2,0-0-0-13,0-0-0-0-13
sequence_19526,0,49.3,0-0-0-7,0-0-0-0-7
sequence_19437,0,46.7,0-0-0-11,0-0-0-0-11
sequence_19529,0,48.8,0-0-0-23,0-0-0-0-23
sequence_19470,1,61.0,0-0-0-30,1-0-0-0-30
sequence_19472,0,59.9,0-0-0-30,0-0-0-0-30
sequence_19403,1,50.9,1-1-1-36,1-1-1-1-36
sequence_20062,0,57.9,0-0-0-12,0-0-0-0-12
sequence_19429,1,50.9,1-1-1-18,1-1-1-1-18
sequence_19524,0,46.4,0-0-0-2,0-0-0-0-2
sequence_19459,1,59.2,1-1-1-31,1-1-1-1-31
sequence_19478,0,60.1,0-0-0-32,0-0-0-0-32
sequence_19467,0,64.4,0-0-0-33,0-0-0-0-33
sequence_20057,0,51.9,0-0-0-20,0-0-0-0-20
sequence_19432,0,51.0,0-0-0-15,0-0-0-0-15
sequence_53062,1,49.1,1-1-1-36,1-1-1-1-36
sequence_19353,0,64.3,0-0-0-29,0-0-0-0-29
sequence_19422,0,46.6,0-0-0-23,0-0-0-0-23
sequence_19378,1,52.4,0-0-0-11,1-0-0-0-11
sequence_19452,0,44.2,0-0-0-27,0-0-0-0-27
sequence_19417,0,47.9,0-0-0-2,0-0-0-0-2
sequence_19497,0,54.9,0-0-0-21,0-0-0-0-21
sequence_19488,0,51.3,0-0-0-10,0-0-0-0-10
sequence_19380,1,48.1,1-1-1-36,1-1-1-1-36
sequence_20048,0,39.8,0-0-0-2,0-0-0-0-2
sequence_19402,0,43.0,0-0-0-17,0-0-0-0-17
sequence_20073,0,51.0,0-0-0-20,0-0-0-0-20
sequence_19424,0,50.9,0-0-0-19,0-0-0-0-19
sequence_20066,0,49.9,0-0-0-13,0-0-0-0-13
sequence_19446,0,39.5,0-0-0-23,0-0-0-0-23
sequence_53098,0,42.0,0-0-0-34,0-0-0-0-34
sequence_19523,0,50.8,0-0-0-15,0-0-0-0-15
sequence_53083,1,51.0,1-1-1-0,1-1-1-1-0
sequence_19389,0,44.0,0-0-0-2,0-0-0-0-2
sequence_19480,0,62.8,0-0-0-30,0-0-0-0-30
sequence_19489,1,49.1,0-0-0-15,1-0-0-0-15
sequence_20051,0,42.5,0-0-0-2,0-0-0-0-2
sequence_53088,0,48.0,0-0-0-34,0-0-0-0-34
sequence_19431,0,50.5,0-0-0-22,0-0-0-0-22
sequence_20053,0,54.7,0-0-0-12,0-0-0-0-12
sequence_19428,0,49.3,0-0-0-19,0-0-0-0-19
sequence_53079,0,47.8,0-0-0-23,0-0-0-0-23
sequence_19439,0,49.5,0-0-0-21,0-0-0-0-21
sequence_19490,0,52.9,0-0-0-23,0-0-0-0-23
sequence_19408,0,51.1,0-0-0-24,0-0-0-0-24
sequence_19416,0,49.4,0-0-0-11,0-0-0-0-11
sequence_19430,0,45.7,0-0-0-27,0-0-0-0-27
sequence_19398,0,46.2,0-0-0-23,0-0-0-0-23
sequence_19360,0,63.5,0-0-0-29,0-0-0-0-29
sequence_20054,0,49.0,0-0-0-13,0-0-0-0-13
sequence_19469,0,50.5,0-0-0-16,0-0-0-0-16
sequence_53099,1,53.0,1-1-1-35,1-1-1-1-35
sequence_19451,0,51.0,0-0-0-32,0-0-0-0-32
sequence_19506,0,49.3,0-0-0-23,0-0-0-0-23
sequence_19442,0,47.4,0-0-0-21,0-0-0-0-21
sequence_53084,1,39.0,1-1-1-0,1-1-1-1-0
sequence_19491,0,48.8,0-0-0-17,0-0-0-0-17
sequence_53069,0,50.9,0-0-0-29,0-0-0-0-29
sequence_20072,0,48.7,0-0-0-5,0-0-0-0-5
sequence_19433,0,50.1,0-0-0-15,0-0-0-0-15
sequence_19405,0,48.7,0-0-0-24,0-0-0-0-24
sequence_19392,0,50.5,0-0-0-7,0-0-0-0-7
sequence_19482,0,59.3,0-0-0-30,0-0-0-0-30
sequence_19421,0,53.0,0-0-0-7,0-0-0-0-7
sequence_19390,0,46.3,0-0-0-10,0-0-0-0-10
sequence_19453,0,47.3,0-0-0-27,0-0-0-0-27
sequence_20036,0,52.9,0-0-0-9,0-0-0-0-9
sequence_53067,0,40.9,0-0-0-3,0-0-0-0-3
sequence_19438,0,56.1,0-0-0-33,0-0-0-0-33
sequence_19525,0,48.8,0-0-0-15,0-0-0-0-15
sequence_53059,0,47.1,0-0-0-3,0-0-0-0-3
sequence_19498,0,63.2,0-0-0-32,0-0-0-0-32
sequence_19354,0,60.0,0-0-0-8,0-0-0-0-8
sequence_19457,0,43.6,0-0-0-22,0-0-0-0-22
sequence_19372,0,49.2,0-0-0-10,0-0-0-0-10
sequence_19407,0,49.2,0-0-0-26,0-0-0-0-26
sequence_19366,0,60.0,0-0-0-30,0-0-0-0-30
sequence_20037,0,57.8,0-0-0-29,0-0-0-0-29
sequence_19530,0,45.6,0-0-0-17,0-0-0-0-17
sequence_19456,0,48.0,0-0-0-22,0-0-0-0-22
sequence_20043,1,46.6,1-1-1-6,1-1-1-1-6
sequence_20047,0,49.9,0-0-0-12,0-0-0-0-12
sequence_19435,0,51.4,0-0-0-22,0-0-0-0-22
sequence_19386,0,50.7,0-0-0-1,0-0-0-0-1
sequence_19411,0,58.0,0-0-0-29,0-0-0-0-29
sequence_19364,0,57.1,0-0-0-29,0-0-0-0-29
sequence_19387,0,47.7,0-0-0-8,0-0-0-0-8
sequence_19465,0,62.9,0-0-0-33,0-0-0-0-33
sequence_19495,0,58.9,0-0-0-15,0-0-0-0-15
sequence_19521,1,53.0,1-1-1-4,1-1-1-1-4
sequence_20076,0,55.7,0-0-0-12,0-0-0-0-12
sequence_19492,0,58.5,0-0-0-22,0-0-0-0-22
sequence_19528,0,47.1,0-0-0-23,0-0-0-0-23
sequence_19476,0,62.2,0-0-0-32,0-0-0-0-32
sequence_19393,0,53.7,0-0-0-7,0-0-0-0-7
sequence_19464,0,62.2,0-0-0-30,0-0-0-0-30
sequence_19505,0,42.4,0-0-0-2,0-0-0-0-2
sequence_19448,0,46.3,0-0-0-16,0-0-0-0-16
sequence_19471,1,60.0,0-0-0-33,1-0-0-0-33
sequence_20064,1,47.3,1-1-1-25,1-1-1-1-25
sequence_19379,1,50.3,1-1-1-35,1-1-1-1-35
sequence_19377,0,50.3,0-0-0-17,0-0-0-0-17
sequence_19348,1,46.7,1-1-1-36,1-1-1-1-36
sequence_20056,1,56.9,1-1-1-31,1-1-1-1-31
sequence_53080,0,50.4,0-0-0-32,0-0-0-0-32
sequence_19369,1,47.9,1-1-1-4,1-1-1-1-4
sequence_19420,0,40.6,0-0-0-11,0-0-0-0-11
sequence_19395,0,49.7,0-0-0-17,0-0-0-0-17
sequence_19502,0,59.9,0-0-0-30,0-0-0-0-30
sequence_19409,0,51.1,0-0-0-21,0-0-0-0-21
sequence_19501,1,57.2,0-0-0-26,1-0-0-0-26
sequence_20041,0,48.5,0-0-0-11,0-0-0-0-11
sequence_20065,0,46.5,0-0-0-13,0-0-0-0-13
sequence_19412,0,55.3,0-0-0-8,0-0-0-0-8
sequence_19477,0,61.5,0-0-0-19,0-0-0-0-19
sequence_53064,0,48.4,0-0-0-14,0-0-0-0-14
sequence_19396,0,43.1,0-0-0-11,0-0-0-0-11
sequence_53073,0,53.8,0-0-0-33,0-0-0-0-33
sequence_19507,0,46.0,0-0-0-7,0-0-0-0-7
sequence_19461,1,61.2,1-1-1-31,1-1-1-1-31
sequence_53076,1,46.3,1-1-1-31,1-1-1-1-31
sequence_20052,0,42.9,0-0-0-3,0-0-0-0-3
sequence_20042,0,49.4,0-0-0-7,0-0-0-0-7
sequence_19440,0,48.5,0-0-0-24,0-0-0-0-24
sequence_19399,0,47.5,0-0-0-17,0-0-0-0-17
sequence_20063,0,48.9,0-0-0-20,0-0-0-0-20
sequence_20058,0,54.9,0-0-0-20,0-0-0-0-20
sequence_19463,1,62.7,1-1-1-31,1-1-1-1-31
sequence_20059,0,52.3,0-0-0-5,0-0-0-0-5
sequence_53074,0,48.3,0-0-0-33,0-0-0-0-33
sequence_53085,0,51.2,0-0-0-21,0-0-0-0-21
