,id,target,labels
0,sequence_53082,55.0,0
1,sequence_19402,43.0,16
2,sequence_20054,49.0,7
3,sequence_20048,39.8,3
4,sequence_20036,52.9,7
5,sequence_19525,48.8,14
6,sequence_20061,45.0,27
7,sequence_19496,48.3,12
8,sequence_19477,61.5,4
9,sequence_19363,54.6,1
10,sequence_19500,51.2,15
11,sequence_19453,47.3,22
12,sequence_53075,51.6,2
13,sequence_19522,45.4,19
14,sequence_19523,50.8,14
15,sequence_53078,43.3,2
16,sequence_20069,53.4,17
17,sequence_53062,49.1,30
18,sequence_20060,52.6,27
19,sequence_53066,39.2,20
20,sequence_19417,47.9,3
21,sequence_19391,46.8,11
22,sequence_19447,51.0,6
23,sequence_53079,47.8,19
24,sequence_20042,49.4,10
25,sequence_19419,53.3,18
26,sequence_19425,56.9,21
27,sequence_19450,46.0,6
28,sequence_53085,51.2,25
29,sequence_19509,50.6,14
30,sequence_53059,47.1,2
31,sequence_19430,45.7,22
32,sequence_20052,42.9,7
33,sequence_19369,47.9,8
34,sequence_53064,48.4,20
35,sequence_20072,48.7,4
36,sequence_20038,49.1,1
37,sequence_20039,52.6,10
38,sequence_19506,49.3,19
39,sequence_20064,47.3,23
40,sequence_19530,45.6,16
41,sequence_19498,63.2,28
42,sequence_19504,50.6,8
43,sequence_19386,50.7,1
44,sequence_19519,50.3,15
45,sequence_19404,51.3,8
46,sequence_19446,39.5,13
47,sequence_20063,48.9,17
48,sequence_20043,46.6,5
49,sequence_19497,54.9,25
50,sequence_19490,52.9,19
51,sequence_19376,53.0,11
52,sequence_19406,53.8,6
53,sequence_19405,48.7,26
54,sequence_19382,52.0,15
55,sequence_20067,50.8,17
56,sequence_19409,51.1,11
57,sequence_19354,60.0,6
58,sequence_20040,47.2,7
59,sequence_19370,51.7,8
60,sequence_19432,51.0,14
61,sequence_19371,49.0,3
62,sequence_19434,48.0,18
63,sequence_19505,42.4,3
64,sequence_53070,45.7,11
65,sequence_19392,50.5,18
66,sequence_19357,58.5,26
67,sequence_20056,56.9,24
68,sequence_19526,49.3,9
69,sequence_20046,47.4,10
70,sequence_19443,48.0,13
71,sequence_19410,49.9,6
72,sequence_19390,46.3,11
73,sequence_19439,49.5,22
74,sequence_20071,44.9,4
75,sequence_19451,51.0,28
76,sequence_20041,48.5,12
77,sequence_19415,52.8,12
78,sequence_20035,52.5,10
79,sequence_20051,42.5,20
80,sequence_19397,49.6,12
81,sequence_19394,45.4,16
82,sequence_19374,50.7,11
83,sequence_19378,52.4,12
84,sequence_19441,49.0,13
85,sequence_19433,50.1,11
86,sequence_20062,57.9,2
87,sequence_19393,53.7,28
88,sequence_20065,46.5,7
89,sequence_19383,50.5,13
90,sequence_19422,46.6,19
91,sequence_19495,58.9,14
92,sequence_19431,50.5,18
93,sequence_20058,54.9,17
94,sequence_19488,51.3,9
95,sequence_19375,49.9,12
96,sequence_19511,62.4,24
97,sequence_53065,44.8,20
98,sequence_53074,48.3,2
99,sequence_20050,47.9,17
100,sequence_19515,50.4,1
101,sequence_20057,51.9,17
102,sequence_19438,56.1,26
103,sequence_19486,54.2,14
104,sequence_19389,44.0,3
105,sequence_19468,54.8,15
106,sequence_20068,50.6,7
107,sequence_19420,40.6,12
108,sequence_20076,55.7,4
109,sequence_20070,51.8,10
110,sequence_19399,47.5,16
111,sequence_19436,46.4,18
112,sequence_19492,58.5,18
113,sequence_19445,45.5,8
114,sequence_19403,50.9,30
115,sequence_19428,49.3,21
116,sequence_19377,50.3,16
117,sequence_19427,53.8,6
118,sequence_19521,53.0,31
119,sequence_20045,48.8,17
120,sequence_19412,55.3,6
121,sequence_19508,49.5,19
122,sequence_53080,50.4,2
123,sequence_20073,51.0,17
124,sequence_19442,47.4,13
125,sequence_53077,43.5,0
126,sequence_19429,50.9,8
127,sequence_19416,49.4,6
128,sequence_20055,46.3,7
129,sequence_19388,48.4,6
130,sequence_20049,43.9,10
131,sequence_20059,52.3,4
132,sequence_19467,64.4,26
133,sequence_19373,53.1,11
134,sequence_19396,43.1,12
135,sequence_19527,50.1,9
136,sequence_19435,51.4,18
137,sequence_53069,50.9,2
138,sequence_19418,47.2,3
139,sequence_20075,54.9,25
140,sequence_19423,61.2,26
141,sequence_19516,51.9,27
142,sequence_19512,54.4,24
143,sequence_19387,47.7,27
144,sequence_53061,50.6,5
145,sequence_19448,46.3,13
146,sequence_19469,50.5,15
147,sequence_19449,54.3,28
148,sequence_53063,44.0,13
149,sequence_19457,43.6,18
150,sequence_19466,56.9,25
151,sequence_19494,60.0,18
152,sequence_19454,43.1,14
153,sequence_19529,48.8,19
154,sequence_19426,56.3,26
155,sequence_19491,48.8,16
156,sequence_19421,53.0,18
157,sequence_19514,53.0,15
158,sequence_19368,56.2,12
159,sequence_19437,46.7,12
160,sequence_20044,48.4,4
161,sequence_19501,57.2,21
162,sequence_20074,47.1,17
163,sequence_19395,49.7,9
164,sequence_19510,47.8,19
165,sequence_19489,49.1,14
166,sequence_19440,48.5,13
167,sequence_19408,51.1,3
168,sequence_53076,46.3,24
169,sequence_19372,49.2,9
170,sequence_19507,46.0,9
171,sequence_20066,49.9,7
172,sequence_19524,46.4,3
173,sequence_19414,54.7,21
174,sequence_19485,58.0,14
175,sequence_19384,50.8,6
176,sequence_19493,50.4,19
177,sequence_19484,52.0,24
178,sequence_53073,53.8,2
179,sequence_20034,52.0,5
180,sequence_19456,48.0,18
181,sequence_53067,40.9,20
182,sequence_19502,59.9,10
183,sequence_20053,54.7,28
184,sequence_19355,58.8,3
185,sequence_19365,53.0,21
186,sequence_20047,49.9,10
187,sequence_19528,47.1,19
188,sequence_19455,44.5,22
189,sequence_19479,60.8,27
