,id,target,labels
0,sequence_53082,55.0,244
1,sequence_19402,43.0,79
2,sequence_20054,49.0,185
3,sequence_20048,39.8,195
4,sequence_20036,52.9,199
5,sequence_19525,48.8,125
6,sequence_20061,45.0,221
7,sequence_19496,48.3,181
8,sequence_19477,61.5,159
9,sequence_19363,54.6,90
10,sequence_19500,51.2,135
11,sequence_19453,47.3,8
12,sequence_53075,51.6,253
13,sequence_19522,45.4,122
14,sequence_19523,50.8,123
15,sequence_53078,43.3,256
16,sequence_20069,53.4,213
17,sequence_53062,49.1,231
18,sequence_20060,52.6,220
19,sequence_53066,39.2,235
20,sequence_19417,47.9,51
21,sequence_19391,46.8,67
22,sequence_19447,51.0,2
23,sequence_53079,47.8,257
24,sequence_20042,49.4,205
25,sequence_19419,53.3,53
26,sequence_19425,56.9,24
27,sequence_19450,46.0,4
28,sequence_53085,51.2,247
29,sequence_19509,50.6,143
30,sequence_53059,47.1,239
31,sequence_19430,45.7,29
32,sequence_20052,42.9,189
33,sequence_19369,47.9,101
34,sequence_53064,48.4,233
35,sequence_20072,48.7,211
36,sequence_20038,49.1,200
37,sequence_20039,52.6,202
38,sequence_19506,49.3,141
39,sequence_20064,47.3,224
40,sequence_19530,45.6,129
41,sequence_19498,63.2,133
42,sequence_19504,50.6,138
43,sequence_19386,50.7,63
44,sequence_19519,50.3,119
45,sequence_19404,51.3,38
46,sequence_19446,39.5,21
47,sequence_20063,48.9,223
48,sequence_20043,46.6,190
49,sequence_19497,54.9,131
50,sequence_19490,52.9,178
51,sequence_19376,53.0,110
52,sequence_19406,53.8,39
53,sequence_19405,48.7,40
54,sequence_19382,52.0,60
55,sequence_20067,50.8,208
56,sequence_19409,51.1,44
57,sequence_19354,60.0,84
58,sequence_20040,47.2,203
59,sequence_19370,51.7,102
60,sequence_19432,51.0,31
61,sequence_19371,49.0,104
62,sequence_19434,48.0,33
63,sequence_19505,42.4,139
64,sequence_53070,45.7,228
65,sequence_19392,50.5,71
66,sequence_19357,58.5,89
67,sequence_20056,56.9,216
68,sequence_19526,49.3,126
69,sequence_20046,47.4,192
70,sequence_19443,48.0,19
71,sequence_19410,49.9,42
72,sequence_19390,46.3,68
73,sequence_19439,49.5,14
74,sequence_20071,44.9,210
75,sequence_19451,51.0,6
76,sequence_20041,48.5,204
77,sequence_19415,52.8,47
78,sequence_20035,52.5,198
79,sequence_20051,42.5,188
80,sequence_19397,49.6,76
81,sequence_19394,45.4,70
82,sequence_19374,50.7,107
83,sequence_19378,52.4,109
84,sequence_19441,49.0,17
85,sequence_19433,50.1,32
86,sequence_20062,57.9,222
87,sequence_19393,53.7,72
88,sequence_20065,46.5,225
89,sequence_19383,50.5,62
90,sequence_19422,46.6,56
91,sequence_19495,58.9,183
92,sequence_19431,50.5,30
93,sequence_20058,54.9,219
94,sequence_19488,51.3,173
95,sequence_19375,49.9,105
96,sequence_19511,62.4,112
97,sequence_53065,44.8,234
98,sequence_53074,48.3,252
99,sequence_20050,47.9,187
100,sequence_19515,50.4,113
101,sequence_20057,51.9,217
102,sequence_19438,56.1,13
103,sequence_19486,54.2,175
104,sequence_19389,44.0,69
105,sequence_19468,54.8,156
106,sequence_20068,50.6,209
107,sequence_19420,40.6,54
108,sequence_20076,55.7,207
109,sequence_20070,51.8,212
110,sequence_19399,47.5,75
111,sequence_19436,46.4,34
112,sequence_19492,58.5,179
113,sequence_19445,45.5,20
114,sequence_19403,50.9,37
115,sequence_19428,49.3,27
116,sequence_19377,50.3,108
117,sequence_19427,53.8,26
118,sequence_19521,53.0,121
119,sequence_20045,48.8,193
120,sequence_19412,55.3,45
121,sequence_19508,49.5,142
122,sequence_53080,50.4,250
123,sequence_20073,51.0,214
124,sequence_19442,47.4,16
125,sequence_53077,43.5,255
126,sequence_19429,50.9,28
127,sequence_19416,49.4,50
128,sequence_20055,46.3,186
129,sequence_19388,48.4,66
130,sequence_20049,43.9,196
131,sequence_20059,52.3,218
132,sequence_19467,64.4,154
133,sequence_19373,53.1,106
134,sequence_19396,43.1,74
135,sequence_19527,50.1,127
136,sequence_19435,51.4,36
137,sequence_53069,50.9,229
138,sequence_19418,47.2,52
139,sequence_20075,54.9,206
140,sequence_19423,61.2,23
141,sequence_19516,51.9,116
142,sequence_19512,54.4,111
143,sequence_19387,47.7,65
144,sequence_53061,50.6,230
145,sequence_19448,46.3,3
146,sequence_19469,50.5,155
147,sequence_19449,54.3,5
148,sequence_53063,44.0,232
149,sequence_19457,43.6,12
150,sequence_19466,56.9,153
151,sequence_19494,60.0,182
152,sequence_19454,43.1,9
153,sequence_19529,48.8,130
154,sequence_19426,56.3,25
155,sequence_19491,48.8,177
156,sequence_19421,53.0,55
157,sequence_19514,53.0,115
158,sequence_19368,56.2,98
159,sequence_19437,46.7,35
160,sequence_20044,48.4,191
161,sequence_19501,57.2,134
162,sequence_20074,47.1,215
163,sequence_19395,49.7,73
164,sequence_19510,47.8,144
165,sequence_19489,49.1,174
166,sequence_19440,48.5,15
167,sequence_19408,51.1,43
168,sequence_53076,46.3,254
169,sequence_19372,49.2,103
170,sequence_19507,46.0,140
171,sequence_20066,49.9,226
172,sequence_19524,46.4,124
173,sequence_19414,54.7,49
174,sequence_19485,58.0,172
175,sequence_19384,50.8,61
176,sequence_19493,50.4,180
177,sequence_19484,52.0,171
178,sequence_53073,53.8,251
179,sequence_20034,52.0,197
180,sequence_19456,48.0,11
181,sequence_53067,40.9,236
182,sequence_19502,59.9,136
183,sequence_20053,54.7,184
184,sequence_19355,58.8,88
185,sequence_19365,53.0,97
186,sequence_20047,49.9,194
187,sequence_19528,47.1,128
188,sequence_19455,44.5,10
189,sequence_19479,60.8,165
190,sequence_19452,44.2,7
191,sequence_19407,49.2,41
192,sequence_19444,50.7,18
193,sequence_19499,53.3,132
194,sequence_19487,55.9,176
195,sequence_19398,46.2,77
196,sequence_19424,50.9,22
197,sequence_20037,57.8,201
198,sequence_53058,51.2,238
199,sequence_19458,62.9,145
200,sequence_19470,61.0,157
201,sequence_19364,57.1,96
202,sequence_19366,60.0,99
203,sequence_19361,55.6,94
204,sequence_19358,59.1,92
205,sequence_19360,63.5,93
206,sequence_19474,64.4,162
207,sequence_53060,47.9,240
208,sequence_19473,60.6,160
209,sequence_19459,59.2,146
210,sequence_19481,63.1,168
211,sequence_19465,62.9,152
212,sequence_19476,62.2,164
213,sequence_19480,62.8,167
214,sequence_19463,62.7,150
215,sequence_19464,62.2,151
216,sequence_19359,59.3,91
217,sequence_19350,60.1,82
218,sequence_19367,61.0,100
219,sequence_19471,60.0,158
220,sequence_19475,59.1,163
221,sequence_19353,64.3,86
222,sequence_19461,61.2,148
223,sequence_19483,60.6,170
224,sequence_19472,59.9,161
225,sequence_19462,63.2,149
226,sequence_19362,61.0,95
227,sequence_19349,58.9,81
228,sequence_19478,60.1,166
229,sequence_19351,60.9,83
230,sequence_19460,61.0,147
231,sequence_19352,58.5,85
232,sequence_19482,59.3,169
233,sequence_19518,61.6,118
234,sequence_19356,59.0,87
235,sequence_19503,60.0,137
236,sequence_19517,61.6,117
237,sequence_19520,58.7,120
238,sequence_19385,58.2,64
239,sequence_19411,58.0,46
240,sequence_19513,61.0,114
241,sequence_19413,58.7,48
242,sequence_53083,51.0,245
243,sequence_53088,48.0,249
244,sequence_19381,50.0,59
245,sequence_53081,53.0,243
246,sequence_53086,40.0,248
247,sequence_53087,52.0,242
248,sequence_19400,43.0,80
249,sequence_53068,36.0,237
250,sequence_53072,47.0,241
251,sequence_53098,42.0,258
252,sequence_53052,55.0,227
253,sequence_53084,39.0,246
254,sequence_53099,53.0,260
255,sequence_53056,52.0,259
256,sequence_19347,58.9,1
257,sequence_19379,50.3,58
258,sequence_19348,46.7,0
259,sequence_19380,48.1,57
260,sequence_19401,47.4,78
