,id,target,labels
0,sequence_40826,539,34
1,sequence_40787,510,68
2,sequence_40789,510,48
3,sequence_40794,519,36
4,sequence_40806,525,44
5,sequence_40807,528,62
6,sequence_40809,528,42
7,sequence_40811,534,25
8,sequence_40813,528,51
9,sequence_40814,510,70
10,sequence_40845,495,76
11,sequence_40855,522,31
12,sequence_40857,522,41
13,sequence_40840,528,55
14,sequence_40841,528,37
15,sequence_40842,522,35
16,sequence_40844,519,9
17,sequence_40838,531,40
18,sequence_40816,531,59
19,sequence_40817,528,38
20,sequence_40818,522,69
21,sequence_40827,525,53
22,sequence_40828,519,49
23,sequence_40829,528,19
24,sequence_40831,525,17
25,sequence_40856,498,0
26,sequence_40815,498,14
27,sequence_40851,477,58
28,sequence_40847,486,23
29,sequence_40858,495,3
30,sequence_40852,474,20
31,sequence_40843,495,1
32,sequence_40846,483,60
33,sequence_40791,454,72
34,sequence_40793,456,63
35,sequence_40861,464,5
36,sequence_40812,464,4
37,sequence_40854,465,18
38,sequence_40853,463,6
39,sequence_40848,461,13
40,sequence_40849,464,15
41,sequence_40850,462,28
42,sequence_40792,517,74
43,sequence_40790,523,78
44,sequence_40860,535,11
45,sequence_40839,538,32
46,sequence_40835,535,12
47,sequence_40819,532,26
48,sequence_40824,523,29
49,sequence_40825,532,43
50,sequence_40797,558,57
51,sequence_40800,558,54
52,sequence_40803,549,22
53,sequence_40804,561,66
54,sequence_40805,564,50
55,sequence_40864,549,27
56,sequence_40808,543,61
57,sequence_40810,549,30
58,sequence_40862,546,2
59,sequence_40859,543,7
60,sequence_40836,543,24
61,sequence_40837,543,10
62,sequence_40820,543,77
63,sequence_40821,549,73
64,sequence_40822,549,47
65,sequence_40823,546,45
66,sequence_40834,546,16
67,sequence_40832,555,33
68,sequence_40833,549,21
69,sequence_40830,558,46
70,sequence_40798,579,67
71,sequence_40865,580,39
72,sequence_40863,566,71
73,sequence_40801,561,65
74,sequence_40802,560,8
75,sequence_40796,567,80
76,sequence_40795,562,79
77,sequence_40866,620,64
78,sequence_40799,597,56
79,sequence_40788,510,75
80,sequence_40867,622,52
