,strategy,siluetas,calinski,davies
0,birch-2,0.4828544936725314,59.91875406191178,0.9228983727863119
1,birch-3,0.4500485544533936,43.42987310411336,0.8106179269565873
2,birch-4,0.47522568263360915,37.320579426454536,0.7452694998723963
3,birch-5,0.46442393546726335,34.90107402424311,0.7352725443279181
4,birch-6,0.4799101437780736,35.35355823447788,0.6880149904262224
5,birch-7,0.5060500487030779,36.66833538767694,0.6428840507665348
6,birch-8,0.5288751965370477,37.98764749367017,0.7170524457122645
7,birch-9,0.384608447193204,40.36366796073576,0.7816804930599722
8,birch-10,0.4115351294989529,41.14839923051721,0.741288150417234
9,birch-11,0.43572183732479824,42.52553937470662,0.6024069934810441
10,birch-12,0.4465700550045505,44.668958588617116,0.5580687480586465
11,birch-13,0.46622759334845393,45.377475674223184,0.5468968192663117
12,birch-14,0.47792243321614997,45.3589369354976,0.5263137493746045
13,birch-15,0.47348147653377015,45.76220989027607,0.504550977672874
14,birch-16,0.4744589367843438,46.306401923144804,0.4972443250858825
15,birch-17,0.47621156600340925,47.44433144548291,0.467868184970006
16,birch-18,0.4733910047317893,47.88949506169827,0.43053279154192015
17,birch-19,0.439553379906967,48.81064713794723,0.44561591455225597
18,birch-20,0.43284227030251904,50.21497253170529,0.4607995652043539
19,birch-21,0.4287027539468621,51.95965697368643,0.4419373643189575
20,birch-22,0.4356471683448332,53.23410365923828,0.4284152611344176
21,birch-23,0.43671901007123687,54.65889042014754,0.4568967136228697
22,birch-24,0.42922062084965695,55.27723637384901,0.43665615173798233
23,birch-25,0.4164930670417135,55.96671427342987,0.4308677746617462
24,birch-26,0.41884492338560436,56.93376889610319,0.5000412967916574
25,birch-27,0.41316197924323494,57.62180115245235,0.4318913741761296
26,birch-28,0.43031409727914155,58.62965533835912,0.4239614019454713
27,birch-29,0.43499514567356146,59.8829144543812,0.41842025390737975
