,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_40826,1,1,1,1,1,1,1,1,1,1
1,sequence_40787,6,6,6,6,6,6,6,6,6,8
2,sequence_40789,1,1,1,1,1,1,1,1,1,1
3,sequence_40794,1,1,1,1,1,1,1,1,1,1
4,sequence_40806,1,1,1,1,1,1,1,1,1,1
5,sequence_40807,1,1,1,1,1,1,1,1,1,1
6,sequence_40809,1,1,1,1,1,1,1,1,1,1
7,sequence_40811,1,1,1,1,1,1,1,1,1,1
8,sequence_40813,1,1,1,1,1,1,1,1,1,1
9,sequence_40814,0,0,0,0,0,0,0,0,0,0
10,sequence_40845,0,0,0,0,0,0,0,0,0,0
11,sequence_40855,1,1,1,1,1,1,1,1,1,1
12,sequence_40857,1,1,1,1,1,1,1,1,1,1
13,sequence_40840,1,1,1,1,1,1,1,1,1,1
14,sequence_40841,1,1,1,1,1,1,1,1,1,1
15,sequence_40842,1,1,1,1,1,1,1,1,1,1
16,sequence_40844,3,4,4,4,4,3,3,3,4,4
17,sequence_40838,1,1,1,1,1,1,1,1,1,1
18,sequence_40816,1,1,1,1,1,1,1,1,1,1
19,sequence_40817,1,1,1,1,1,1,1,1,1,1
20,sequence_40818,1,1,1,1,1,1,1,1,1,1
21,sequence_40827,1,1,1,1,1,1,1,1,1,1
22,sequence_40828,1,1,1,1,1,1,1,1,1,1
23,sequence_40829,1,1,1,1,1,1,1,1,1,1
24,sequence_40831,1,1,1,1,1,1,1,1,1,1
25,sequence_40856,3,4,4,4,4,3,3,3,4,4
26,sequence_40815,2,3,3,3,3,2,2,2,3,3
27,sequence_40851,4,2,2,2,2,4,4,4,2,2
28,sequence_40847,2,3,3,3,3,2,2,2,3,3
29,sequence_40858,3,4,4,4,4,3,3,3,4,4
30,sequence_40852,2,3,3,3,3,2,2,2,3,3
31,sequence_40843,3,4,4,4,4,3,3,3,4,4
32,sequence_40846,4,2,2,2,2,4,4,4,2,5
33,sequence_40791,5,5,5,5,5,5,5,5,5,6
34,sequence_40793,5,5,5,5,5,5,5,5,5,7
35,sequence_40861,2,3,3,3,3,2,2,2,3,3
36,sequence_40812,2,3,3,3,3,2,2,2,3,3
37,sequence_40854,2,3,3,3,3,2,2,2,3,3
38,sequence_40853,2,3,3,3,3,2,2,2,3,3
39,sequence_40848,2,3,3,3,3,2,2,2,3,3
40,sequence_40849,2,3,3,3,3,2,2,2,3,3
41,sequence_40850,2,3,3,3,3,2,2,2,3,3
42,sequence_40792,6,6,6,6,6,6,6,6,6,8
43,sequence_40790,6,6,6,6,6,6,6,6,6,8
44,sequence_40860,8,8,7,8,8,8,7,7,8,9
45,sequence_40839,1,1,1,1,1,1,1,1,1,1
46,sequence_40835,7,7,8,7,7,7,8,8,7,1
47,sequence_40819,1,1,1,1,1,1,1,1,1,1
48,sequence_40824,1,1,1,1,1,1,1,1,1,1
49,sequence_40825,1,1,1,1,1,1,1,1,1,1
50,sequence_40797,10,10,10,10,10,10,10,10,10,11
51,sequence_40800,10,10,10,10,10,10,10,10,10,11
52,sequence_40803,1,1,1,1,1,1,1,1,1,1
53,sequence_40804,10,10,10,10,10,10,10,10,10,11
54,sequence_40805,10,10,10,10,10,10,10,10,10,11
55,sequence_40864,1,1,1,1,1,1,1,1,1,1
56,sequence_40808,1,1,1,1,1,1,1,1,1,1
57,sequence_40810,1,1,1,1,1,1,1,1,1,1
58,sequence_40862,8,8,7,8,8,8,7,7,8,9
59,sequence_40859,1,1,1,1,1,1,1,1,1,1
60,sequence_40836,1,1,1,1,1,1,1,1,1,1
61,sequence_40837,7,7,8,7,7,7,8,8,7,1
62,sequence_40820,9,9,9,9,9,9,9,9,9,10
63,sequence_40821,9,9,9,9,9,9,9,9,9,10
64,sequence_40822,1,1,1,1,1,1,1,1,1,1
65,sequence_40823,1,1,1,1,1,1,1,1,1,1
66,sequence_40834,1,1,1,1,1,1,1,1,1,1
67,sequence_40832,1,1,1,1,1,1,1,1,1,1
68,sequence_40833,1,1,1,1,1,1,1,1,1,1
69,sequence_40830,1,1,1,1,1,1,1,1,1,1
70,sequence_40798,10,10,10,10,10,10,10,10,10,11
71,sequence_40865,1,1,1,1,1,1,1,1,1,1
72,sequence_40863,9,9,9,9,9,9,9,9,9,10
73,sequence_40801,10,10,10,10,10,10,10,10,10,11
74,sequence_40802,8,8,7,8,8,8,7,7,8,9
75,sequence_40796,9,9,9,9,9,9,9,9,9,10
76,sequence_40795,9,9,9,9,9,9,9,9,9,10
77,sequence_40866,10,10,10,10,10,10,10,10,10,11
78,sequence_40799,10,10,10,10,10,10,10,10,10,11
79,sequence_40788,10,10,10,10,10,10,10,10,10,11
80,sequence_40867,10,10,10,10,10,10,10,10,10,11
