,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_51016,0,0,0,0,0,0,0,0,0,0
1,sequence_51170,7,8,8,8,8,8,8,8,8,8
2,sequence_32130,1,1,1,1,1,1,1,1,1,1
3,sequence_51136,17,18,18,18,18,18,18,18,18,18
4,sequence_51191,2,2,2,2,2,2,2,2,2,2
5,sequence_51140,7,8,8,8,8,8,8,8,8,8
6,sequence_51149,3,3,3,3,3,3,3,3,3,3
7,sequence_51181,7,8,8,8,8,8,8,8,8,8
8,sequence_51159,7,8,8,8,8,8,8,8,8,8
9,sequence_51175,7,8,8,8,8,8,8,8,8,8
10,sequence_51174,7,8,8,8,8,8,8,8,8,8
11,sequence_51169,7,8,8,8,8,8,8,8,8,8
12,sequence_51199,7,8,8,8,8,8,8,8,8,8
13,sequence_51144,3,3,3,3,3,3,3,3,3,3
14,sequence_51183,7,8,8,8,8,8,8,8,8,8
15,sequence_51157,7,8,8,8,8,8,8,8,8,8
16,sequence_51163,7,8,8,8,8,8,8,8,8,8
17,sequence_51173,7,8,8,8,8,8,8,8,8,8
18,sequence_51168,7,8,8,8,8,8,8,8,8,8
19,sequence_51171,7,8,8,8,8,8,8,8,8,8
20,sequence_51182,8,9,9,9,9,9,9,9,9,9
21,sequence_51131,17,18,18,18,18,18,18,18,18,18
22,sequence_51138,16,16,16,16,16,16,16,16,16,16
23,sequence_51196,2,2,2,2,2,2,2,2,2,2
24,sequence_51202,2,2,2,2,2,2,2,2,2,2
25,sequence_51192,2,2,2,2,2,2,2,2,2,2
26,sequence_51147,3,3,3,3,3,3,3,3,3,3
27,sequence_51151,3,3,3,3,3,3,3,3,3,3
28,sequence_51145,2,2,2,2,2,2,2,2,2,2
29,sequence_51187,2,2,2,2,2,2,2,2,2,2
30,sequence_51148,3,3,3,3,3,3,3,3,3,3
31,sequence_51141,8,9,9,9,9,9,9,9,9,9
32,sequence_51137,3,3,3,3,3,3,3,3,3,3
33,sequence_32151,1,1,1,1,1,1,1,1,1,1
34,sequence_32148,1,1,1,1,1,1,1,1,1,1
35,sequence_32117,1,1,1,1,1,1,1,1,1,1
36,sequence_32141,1,1,1,1,1,1,1,1,1,1
37,sequence_32124,1,1,1,1,1,1,1,1,1,1
38,sequence_32126,1,1,1,1,1,1,1,1,1,1
39,sequence_32127,1,1,1,1,1,1,1,1,1,1
40,sequence_32133,1,1,1,1,1,1,1,1,1,1
41,sequence_32131,1,1,1,1,1,1,1,1,1,1
42,sequence_32174,1,1,1,1,1,1,1,1,1,1
43,sequence_32114,1,1,1,1,1,1,1,1,1,1
44,sequence_32147,1,1,1,1,1,1,1,1,1,1
45,sequence_32119,1,1,1,1,1,1,1,1,1,1
46,sequence_32122,1,1,1,1,1,1,1,1,1,1
47,sequence_32125,1,1,1,1,1,1,1,1,1,1
48,sequence_32128,1,1,1,1,1,1,1,1,1,1
49,sequence_32129,1,1,1,1,1,1,1,1,1,1
50,sequence_32132,1,1,1,1,1,1,1,1,1,1
51,sequence_32167,5,5,5,5,5,5,5,5,5,5
52,sequence_50970,0,0,0,0,0,0,0,0,0,0
53,sequence_51045,4,4,4,4,4,4,4,4,4,4
54,sequence_51003,0,0,0,0,0,0,0,0,0,0
55,sequence_51032,0,0,0,0,0,0,0,0,0,0
56,sequence_51028,0,0,0,0,0,0,0,0,0,0
57,sequence_51025,0,0,0,0,0,0,0,0,0,0
58,sequence_51019,0,0,0,0,0,0,0,0,0,0
59,sequence_51017,0,0,0,0,0,0,0,0,0,0
60,sequence_51014,15,0,0,0,0,0,0,0,0,0
61,sequence_50984,0,0,0,0,0,0,0,0,0,0
62,sequence_51054,4,4,4,4,4,4,4,4,4,4
63,sequence_51002,0,0,0,0,0,0,0,0,0,0
64,sequence_51033,0,0,0,0,0,0,0,0,0,0
65,sequence_51027,0,0,0,0,0,0,0,0,0,0
66,sequence_51023,0,0,0,0,0,0,0,0,0,0
67,sequence_51012,0,0,0,0,0,0,0,0,0,0
68,sequence_51018,0,0,0,0,0,0,0,0,0,0
69,sequence_51015,0,0,0,0,0,0,0,0,0,0
70,sequence_50973,9,11,11,11,11,11,11,11,11,11
71,sequence_32112,5,5,5,5,5,5,5,5,5,5
72,sequence_50978,13,13,13,13,13,13,13,13,13,13
73,sequence_32162,5,5,5,5,5,5,5,5,5,5
74,sequence_50995,9,11,11,11,11,11,11,11,11,11
75,sequence_50972,12,7,7,7,7,7,7,7,7,7
76,sequence_32115,6,6,6,6,6,6,6,6,6,6
77,sequence_50979,4,4,4,4,4,4,4,4,4,4
78,sequence_32152,14,14,14,14,14,14,14,14,14,14
79,sequence_32113,6,6,6,6,6,6,6,6,6,6
80,sequence_32182,5,5,5,5,5,5,5,5,5,5
81,sequence_50987,10,7,7,7,7,7,7,7,7,7
82,sequence_51052,4,4,4,4,4,4,4,4,4,4
83,sequence_50988,10,7,7,7,7,7,7,7,7,7
84,sequence_32158,11,12,12,12,12,12,12,12,12,12
85,sequence_32180,1,1,1,1,1,1,1,1,1,1
86,sequence_51046,9,11,11,11,11,11,11,11,11,11
87,sequence_32181,5,5,5,5,5,5,5,5,5,5
88,sequence_32163,5,5,5,5,5,5,5,5,5,5
89,sequence_50980,4,4,4,4,4,4,4,4,4,4
90,sequence_50969,15,7,7,7,7,7,7,7,7,7
91,sequence_50996,4,4,4,4,4,4,4,4,4,4
92,sequence_50989,9,11,11,11,11,11,11,11,11,11
93,sequence_32150,6,6,6,6,6,6,6,6,6,6
94,sequence_51053,13,13,13,13,13,13,13,13,13,13
95,sequence_50966,0,0,0,0,0,0,0,0,0,0
96,sequence_32116,6,6,6,6,6,6,6,6,6,6
97,sequence_32159,1,1,1,1,1,1,1,1,1,1
98,sequence_32149,14,14,14,14,14,14,14,14,14,14
99,sequence_51133,17,18,18,18,18,18,18,18,18,18
100,sequence_51189,2,2,2,2,2,2,2,2,2,2
101,sequence_51167,7,8,8,8,8,8,8,8,8,8
102,sequence_51130,7,8,8,8,8,8,8,8,8,8
103,sequence_51186,3,3,3,3,3,3,3,3,3,3
104,sequence_51178,7,8,8,8,8,8,8,8,8,8
105,sequence_51158,7,8,8,8,8,8,8,8,8,8
106,sequence_51165,7,8,8,8,8,8,8,8,8,8
107,sequence_51176,7,8,8,8,8,8,8,8,8,8
108,sequence_51155,7,8,8,8,8,8,8,8,8,8
109,sequence_51162,7,8,8,8,8,8,8,8,8,8
110,sequence_51172,7,8,8,8,8,8,8,8,8,8
111,sequence_51195,8,9,9,9,9,9,9,9,9,9
112,sequence_51152,3,3,3,3,3,3,3,3,3,3
113,sequence_51177,7,8,8,8,8,8,8,8,8,8
114,sequence_51161,7,8,8,8,8,8,8,8,8,8
115,sequence_51166,7,8,8,8,8,8,8,8,8,8
116,sequence_51156,7,8,8,8,8,8,8,8,8,8
117,sequence_51180,7,8,8,8,8,8,8,8,8,8
118,sequence_51164,7,8,8,8,8,8,8,8,8,8
119,sequence_51194,8,9,9,9,9,9,9,9,9,9
120,sequence_51154,3,3,3,3,3,3,3,3,3,3
121,sequence_51188,2,2,2,2,2,2,2,2,2,2
122,sequence_51179,16,16,16,16,16,16,16,16,16,16
123,sequence_51127,17,18,18,18,18,18,18,18,18,18
124,sequence_51198,8,9,9,9,9,9,9,9,9,9
125,sequence_51160,7,8,8,8,8,8,8,8,8,8
126,sequence_51184,3,3,3,3,3,3,3,3,3,3
127,sequence_51129,7,8,8,8,8,8,8,8,8,8
