id,label,target,labels,profile
sequence_19347,1,58.9,0-0-0-27,1-0-0-0-27
sequence_19511,1,62.4,0-0-0-21,1-0-0-0-21
sequence_19445,1,45.5,2-1-1-2,1-2-1-1-2
sequence_19351,0,60.9,0-0-0-7,0-0-0-0-7
sequence_53065,0,44.8,1-2-2-1,0-1-2-2-1
sequence_19426,0,56.3,0-0-0-7,0-0-0-0-7
sequence_19517,1,61.6,0-0-0-23,1-0-0-0-23
sequence_19410,0,49.9,1-0-0-5,0-1-0-0-5
sequence_19447,0,51.0,1-0-0-5,0-1-0-0-5
sequence_20040,1,47.2,2-1-1-12,1-2-1-1-12
sequence_19526,1,49.3,2-1-1-19,1-2-1-1-19
sequence_19437,1,46.7,2-1-1-11,1-2-1-1-11
sequence_19529,1,48.8,2-1-1-17,1-2-1-1-17
sequence_19470,1,61.0,2-0-0-23,1-2-0-0-23
sequence_19472,1,59.9,0-0-0-25,1-0-0-0-25
sequence_19403,0,50.9,0-0-0-4,0-0-0-0-4
sequence_20062,1,57.9,0-0-0-10,1-0-0-0-10
sequence_19429,1,50.9,2-1-1-2,1-2-1-1-2
sequence_19524,1,46.4,2-1-1-12,1-2-1-1-12
sequence_19459,0,59.2,0-0-0-21,0-0-0-0-21
sequence_19478,1,60.1,0-0-0-10,1-0-0-0-10
sequence_19467,0,64.4,1-0-0-22,0-1-0-0-22
sequence_20057,1,51.9,0-0-0-10,1-0-0-0-10
sequence_19432,1,51.0,2-1-1-12,1-2-1-1-12
sequence_53062,0,49.1,1-2-2-1,0-1-2-2-1
sequence_19353,0,64.3,0-0-0-21,0-0-0-0-21
sequence_19422,1,46.6,0-1-1-17,1-0-1-1-17
sequence_19378,1,52.4,2-1-1-13,1-2-1-1-13
sequence_19452,1,44.2,2-1-1-8,1-2-1-1-8
sequence_19417,1,47.9,2-1-1-13,1-2-1-1-13
sequence_19497,1,54.9,2-0-0-23,1-2-0-0-23
sequence_19488,1,51.3,2-1-1-19,1-2-1-1-19
sequence_19380,0,48.1,1-0-0-4,0-1-0-0-4
sequence_20048,1,39.8,2-1-1-13,1-2-1-1-13
sequence_19402,1,43.0,2-1-1-13,1-2-1-1-13
sequence_20073,1,51.0,0-0-0-10,1-0-0-0-10
sequence_19424,0,50.9,1-0-0-5,0-1-0-0-5
sequence_20066,1,49.9,2-1-1-2,1-2-1-1-2
sequence_19446,0,39.5,2-1-1-17,0-2-1-1-17
sequence_53098,0,42.0,1-2-2-26,0-1-2-2-26
sequence_19523,0,50.8,2-1-1-12,0-2-1-1-12
sequence_53083,0,51.0,1-2-2-0,0-1-2-2-0
sequence_19389,0,44.0,2-1-1-17,0-2-1-1-17
sequence_19480,1,62.8,0-0-0-23,1-0-0-0-23
sequence_19489,0,49.1,2-1-1-11,0-2-1-1-11
sequence_20051,1,42.5,0-1-1-13,1-0-1-1-13
sequence_53088,0,48.0,1-2-2-26,0-1-2-2-26
sequence_19431,1,50.5,2-1-1-14,1-2-1-1-14
sequence_20053,1,54.7,0-0-0-10,1-0-0-0-10
sequence_19428,1,49.3,2-0-0-20,1-2-0-0-20
sequence_53079,0,47.8,1-2-2-26,0-1-2-2-26
sequence_19439,0,49.5,2-0-0-24,0-2-0-0-24
sequence_19490,1,52.9,2-1-1-17,1-2-1-1-17
sequence_19408,1,51.1,0-0-0-7,1-0-0-0-7
sequence_19416,0,49.4,2-1-1-11,0-2-1-1-11
sequence_19430,1,45.7,2-1-1-8,1-2-1-1-8
sequence_19398,1,46.2,0-1-1-17,1-0-1-1-17
sequence_19360,1,63.5,0-0-0-25,1-0-0-0-25
sequence_20054,1,49.0,2-1-1-12,1-2-1-1-12
sequence_19469,0,50.5,2-0-0-20,0-2-0-0-20
sequence_53099,0,53.0,1-2-2-0,0-1-2-2-0
sequence_19451,1,51.0,0-0-0-25,1-0-0-0-25
sequence_19506,1,49.3,0-1-1-2,1-0-1-1-2
sequence_19442,1,47.4,2-0-0-27,1-2-0-0-27
sequence_53084,0,39.0,1-2-2-0,0-1-2-2-0
sequence_19491,1,48.8,2-1-1-19,1-2-1-1-19
sequence_53069,0,50.9,1-2-2-15,0-1-2-2-15
sequence_20072,1,48.7,0-0-0-16,1-0-0-0-16
sequence_19433,0,50.1,2-1-1-11,0-2-1-1-11
sequence_19405,1,48.7,0-0-0-4,1-0-0-0-4
sequence_19392,1,50.5,2-1-1-6,1-2-1-1-6
sequence_19482,1,59.3,0-0-0-24,1-0-0-0-24
sequence_19421,1,53.0,2-1-1-6,1-2-1-1-6
sequence_19390,0,46.3,2-1-1-8,0-2-1-1-8
sequence_19453,1,47.3,2-1-1-19,1-2-1-1-19
sequence_20036,1,52.9,0-0-0-10,1-0-0-0-10
sequence_53067,0,40.9,1-2-2-3,0-1-2-2-3
sequence_19438,0,56.1,0-0-0-21,0-0-0-0-21
sequence_19525,1,48.8,2-1-1-12,1-2-1-1-12
sequence_53059,0,47.1,1-2-2-3,0-1-2-2-3
sequence_19498,1,63.2,0-0-0-25,1-0-0-0-25
sequence_19354,0,60.0,1-0-0-5,0-1-0-0-5
sequence_19457,1,43.6,0-1-1-2,1-0-1-1-2
sequence_19372,1,49.2,2-1-1-19,1-2-1-1-19
sequence_19407,0,49.2,0-0-0-27,0-0-0-0-27
sequence_19366,1,60.0,0-0-0-23,1-0-0-0-23
sequence_20037,1,57.8,0-0-0-25,1-0-0-0-25
sequence_19530,1,45.6,2-1-1-13,1-2-1-1-13
sequence_19456,1,48.0,2-1-1-6,1-2-1-1-6
sequence_20043,0,46.6,0-0-0-16,0-0-0-0-16
sequence_20047,1,49.9,0-0-0-10,1-0-0-0-10
sequence_19435,1,51.4,2-1-1-6,1-2-1-1-6
sequence_19386,0,50.7,0-0-0-4,0-0-0-0-4
sequence_19411,1,58.0,0-0-0-25,1-0-0-0-25
sequence_19364,1,57.1,0-0-0-25,1-0-0-0-25
sequence_19387,1,47.7,0-0-0-20,1-0-0-0-20
sequence_19465,1,62.9,0-0-0-21,1-0-0-0-21
sequence_19495,1,58.9,2-1-1-2,1-2-1-1-2
sequence_19521,1,53.0,2-1-1-19,1-2-1-1-19
