,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_47787,18,18,17,18,18,18,17,17,17,17
1,sequence_47684,0,0,0,0,0,0,0,0,0,0
2,sequence_47789,18,18,17,18,18,18,17,17,17,17
3,sequence_47790,18,18,17,18,18,18,17,17,17,17
4,sequence_47781,3,3,2,3,2,3,3,4,4,16
5,sequence_47777,3,3,2,3,2,3,3,4,4,17
6,sequence_47779,3,3,2,3,2,3,3,4,4,17
7,sequence_47784,7,7,6,7,6,6,7,8,8,5
8,sequence_47786,18,18,17,18,18,18,17,17,17,17
9,sequence_47782,7,7,6,7,6,6,7,8,8,5
10,sequence_47772,18,18,17,18,18,18,17,17,17,17
11,sequence_47795,18,18,17,18,18,18,17,17,17,17
12,sequence_47776,12,12,13,12,13,11,12,13,12,12
13,sequence_47685,0,0,0,0,0,0,0,0,0,0
14,sequence_47679,14,14,15,14,15,13,14,15,14,14
15,sequence_47695,0,0,0,0,0,0,0,0,0,0
16,sequence_47710,0,0,0,0,0,0,0,0,0,0
17,sequence_47686,0,0,0,0,0,0,0,0,0,0
18,sequence_47778,3,3,2,3,2,3,3,4,4,17
19,sequence_47780,3,3,2,3,2,3,3,4,4,17
20,sequence_47785,3,3,2,3,2,3,3,4,4,17
21,sequence_47803,18,18,17,18,18,18,17,17,17,17
22,sequence_47663,7,7,6,7,6,6,7,8,8,5
23,sequence_47757,7,7,6,7,6,6,7,8,8,5
24,sequence_47783,5,5,4,5,4,4,5,6,6,3
25,sequence_47796,7,7,6,7,6,6,7,8,8,5
26,sequence_47750,16,16,16,16,17,16,15,16,15,16
27,sequence_47760,1,1,1,1,1,1,1,1,1,1
28,sequence_47773,18,18,17,18,18,18,17,17,17,17
29,sequence_47768,16,16,16,16,17,16,15,16,15,16
30,sequence_47771,18,18,17,18,18,18,17,17,17,17
31,sequence_47681,14,14,15,14,15,13,14,15,14,14
32,sequence_47696,0,0,0,0,0,0,0,0,0,0
33,sequence_47680,2,9,10,2,10,2,2,2,2,9
34,sequence_47673,14,14,15,14,15,13,14,15,14,14
35,sequence_47700,11,11,12,11,12,10,11,12,11,11
36,sequence_47689,7,7,6,7,6,6,7,8,8,5
37,sequence_47683,10,10,11,10,11,9,10,11,10,10
38,sequence_47697,0,0,0,0,0,0,0,0,0,0
39,sequence_47678,0,0,0,0,0,0,0,0,0,0
40,sequence_47682,14,14,15,14,15,13,14,15,14,14
41,sequence_47724,14,14,15,14,15,13,14,15,14,14
42,sequence_47806,13,13,14,13,14,12,13,14,13,13
43,sequence_47807,9,2,9,9,9,8,9,3,3,8
44,sequence_47804,3,3,2,3,2,3,3,4,4,17
45,sequence_47800,3,3,2,3,2,3,3,4,4,16
46,sequence_47799,3,3,2,3,2,3,3,4,4,17
47,sequence_47664,7,7,6,7,6,6,7,8,8,5
48,sequence_47666,4,4,3,4,3,15,4,5,5,2
49,sequence_47671,7,7,6,7,6,6,7,8,8,5
50,sequence_47727,5,5,4,5,4,4,5,6,6,3
51,sequence_47756,5,5,4,5,4,4,5,6,6,3
52,sequence_47775,6,6,5,6,5,5,6,7,7,4
53,sequence_47730,7,7,6,7,6,6,7,8,8,5
