,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_40826,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
1,sequence_40787,0,0,0,0,0,6,7,1,5,8,8,8,10,13,7,9,7,8,7,11,10,8,9,6,17,8,9,11
2,sequence_40789,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
3,sequence_40794,0,0,0,0,0,6,7,1,5,8,8,8,10,13,7,9,7,8,7,11,10,8,9,6,17,8,9,11
4,sequence_40806,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
5,sequence_40807,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
6,sequence_40809,0,0,0,0,0,0,1,1,8,2,5,12,12,12,9,0,15,11,8,10,9,16,14,15,0,10,0,18
7,sequence_40811,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,17,1,21,16,22,21,22,27
8,sequence_40813,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
9,sequence_40814,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,4
10,sequence_40845,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
11,sequence_40855,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,17
12,sequence_40857,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,13,11,2,1,10,23,12,15,16,20,4
13,sequence_40840,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,8,2,11,2,1,1,1,0,1,1,1,19
14,sequence_40841,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
15,sequence_40842,0,0,0,0,0,0,1,1,8,2,6,2,9,0,14,16,11,15,14,17,16,11,17,23,14,19,13,20
16,sequence_40844,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,8,2,11,2,1,1,1,0,1,1,1,19
17,sequence_40838,0,0,0,0,0,0,1,1,8,2,2,2,9,0,2,11,1,12,11,2,21,17,6,21,24,26,23,24
18,sequence_40816,0,0,3,3,2,3,3,4,4,6,4,4,3,4,3,3,3,6,4,0,3,0,4,3,6,3,4,7
19,sequence_40817,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,23,25,1,19
20,sequence_40818,0,0,3,3,2,3,3,4,4,6,4,4,3,4,3,3,3,6,4,0,3,0,4,3,6,3,4,7
21,sequence_40827,0,0,0,4,0,5,5,8,2,3,1,9,0,6,5,4,5,3,15,12,8,7,8,8,13,12,5,10
22,sequence_40828,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
23,sequence_40829,1,1,1,4,4,5,5,8,2,3,1,9,0,6,5,4,5,3,15,12,8,7,8,8,13,12,5,10
24,sequence_40831,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,26,1
25,sequence_40856,1,1,1,1,1,1,0,2,1,7,11,5,13,7,13,1,14,7,5,19,0,4,2,7,8,24,24,8
26,sequence_40815,1,1,1,1,1,1,0,2,9,7,11,5,13,7,6,1,16,7,5,5,20,4,2,7,8,6,6,8
27,sequence_40851,1,1,1,4,4,5,5,8,2,3,1,9,0,6,5,4,5,3,15,12,8,7,8,8,13,12,5,10
28,sequence_40847,1,1,1,1,1,1,0,2,9,7,11,5,13,7,6,1,14,7,5,5,0,4,2,7,8,6,6,8
29,sequence_40858,1,1,1,1,1,1,0,2,9,7,11,5,13,7,6,1,16,7,18,5,20,19,22,14,16,6,6,25
30,sequence_40852,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,26,1
31,sequence_40843,1,1,1,1,1,1,0,2,9,7,11,5,13,7,6,1,14,7,5,5,0,4,2,7,8,6,6,8
32,sequence_40846,1,1,1,4,1,5,5,8,2,3,1,9,0,6,5,4,5,3,15,9,8,7,8,24,4,20,18,5
33,sequence_40791,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,26,1
34,sequence_40793,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,1,3,4,2,5,1,2,5,26,1
35,sequence_40861,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,17,1
36,sequence_40812,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,26,1
37,sequence_40854,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,18,1,2,22,25,26
38,sequence_40853,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,26,1
39,sequence_40848,1,1,1,1,4,1,0,6,1,1,3,1,1,1,1,5,2,1,6,6,4,2,5,1,2,5,2,28
40,sequence_40849,1,1,1,1,4,1,0,6,1,1,3,10,1,1,1,5,2,1,6,6,4,2,5,22,20,5,8,1
41,sequence_40850,1,1,1,1,4,1,0,6,1,1,3,10,1,1,1,5,2,1,6,6,4,14,5,22,20,0,8,1
42,sequence_40792,0,0,0,0,0,0,1,1,8,2,6,2,10,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
43,sequence_40790,0,0,0,0,0,0,1,1,8,2,6,2,9,0,2,11,9,2,11,2,1,1,1,0,1,1,1,19
