,strategy,siluetas,calinski,davies
0,meanshift-2,0.43924767732187436,60.488299446781944,0.816368818753614
1,meanshift-3,0.43924767732187436,60.488299446781944,0.816368818753614
2,meanshift-4,0.43924767732187436,60.488299446781944,0.816368818753614
3,meanshift-5,0.43924767732187436,60.488299446781944,0.816368818753614
4,meanshift-6,0.43924767732187436,60.488299446781944,0.816368818753614
5,meanshift-7,0.43924767732187436,60.488299446781944,0.816368818753614
6,meanshift-8,0.43924767732187436,60.488299446781944,0.816368818753614
7,meanshift-9,0.43924767732187436,60.488299446781944,0.816368818753614
8,meanshift-10,0.43924767732187436,60.488299446781944,0.816368818753614
9,meanshift-11,0.43924767732187436,60.488299446781944,0.816368818753614
10,meanshift-12,0.43924767732187436,60.488299446781944,0.816368818753614
11,meanshift-13,0.43924767732187436,60.488299446781944,0.816368818753614
12,meanshift-14,0.43924767732187436,60.488299446781944,0.816368818753614
13,meanshift-15,0.43924767732187436,60.488299446781944,0.816368818753614
14,meanshift-16,0.43924767732187436,60.488299446781944,0.816368818753614
15,meanshift-17,0.43924767732187436,60.488299446781944,0.816368818753614
16,meanshift-18,0.43924767732187436,60.488299446781944,0.816368818753614
17,meanshift-19,0.43924767732187436,60.488299446781944,0.816368818753614
18,meanshift-20,0.43924767732187436,60.488299446781944,0.816368818753614
19,meanshift-21,0.43924767732187436,60.488299446781944,0.816368818753614
20,meanshift-22,0.43924767732187436,60.488299446781944,0.816368818753614
21,meanshift-23,0.43924767732187436,60.488299446781944,0.816368818753614
22,meanshift-24,0.43924767732187436,60.488299446781944,0.816368818753614
23,meanshift-25,0.43924767732187436,60.488299446781944,0.816368818753614
24,meanshift-26,0.43924767732187436,60.488299446781944,0.816368818753614
25,meanshift-27,0.43924767732187436,60.488299446781944,0.816368818753614
26,meanshift-28,0.43924767732187436,60.488299446781944,0.816368818753614
27,meanshift-29,0.43924767732187436,60.488299446781944,0.816368818753614
