,id,target,labels
0,sequence_53082,55.0,0
1,sequence_19402,43.0,11
2,sequence_20054,49.0,4
3,sequence_20048,39.8,4
4,sequence_20036,52.9,4
5,sequence_19525,48.8,6
6,sequence_20061,45.0,10
7,sequence_19496,48.3,8
8,sequence_19477,61.5,23
9,sequence_19363,54.6,11
10,sequence_19500,51.2,20
11,sequence_19453,47.3,21
12,sequence_53075,51.6,1
13,sequence_19522,45.4,20
14,sequence_19523,50.8,26
15,sequence_53078,43.3,1
16,sequence_20069,53.4,12
17,sequence_53062,49.1,14
18,sequence_20060,52.6,10
19,sequence_53066,39.2,18
20,sequence_19417,47.9,16
21,sequence_19391,46.8,7
22,sequence_19447,51.0,3
23,sequence_53079,47.8,18
24,sequence_20042,49.4,2
25,sequence_19419,53.3,13
26,sequence_19425,56.9,19
27,sequence_19450,46.0,3
28,sequence_53085,51.2,29
29,sequence_19509,50.6,25
30,sequence_53059,47.1,1
31,sequence_19430,45.7,21
32,sequence_20052,42.9,4
33,sequence_19369,47.9,5
34,sequence_53064,48.4,18
35,sequence_20072,48.7,15
36,sequence_20038,49.1,15
37,sequence_20039,52.6,2
38,sequence_19506,49.3,20
39,sequence_20064,47.3,22
40,sequence_19530,45.6,11
41,sequence_19498,63.2,23
42,sequence_19504,50.6,24
43,sequence_19386,50.7,11
44,sequence_19519,50.3,20
45,sequence_19404,51.3,5
46,sequence_19446,39.5,9
47,sequence_20063,48.9,12
48,sequence_20043,46.6,14
49,sequence_19497,54.9,27
50,sequence_19490,52.9,20
51,sequence_19376,53.0,7
52,sequence_19406,53.8,3
53,sequence_19405,48.7,16
54,sequence_19382,52.0,16
55,sequence_20067,50.8,12
56,sequence_19409,51.1,7
57,sequence_19354,60.0,3
58,sequence_20040,47.2,4
59,sequence_19370,51.7,5
60,sequence_19432,51.0,6
61,sequence_19371,49.0,16
62,sequence_19434,48.0,13
63,sequence_19505,42.4,20
64,sequence_53070,45.7,7
65,sequence_19392,50.5,17
66,sequence_19357,58.5,6
67,sequence_20056,56.9,24
68,sequence_19526,49.3,17
69,sequence_20046,47.4,2
70,sequence_19443,48.0,9
71,sequence_19410,49.9,3
72,sequence_19390,46.3,7
73,sequence_19439,49.5,21
74,sequence_20071,44.9,17
75,sequence_19451,51.0,25
76,sequence_20041,48.5,15
77,sequence_19415,52.8,8
78,sequence_20035,52.5,2
79,sequence_20051,42.5,12
80,sequence_19397,49.6,8
81,sequence_19394,45.4,11
82,sequence_19374,50.7,7
83,sequence_19378,52.4,8
84,sequence_19441,49.0,9
85,sequence_19433,50.1,6
86,sequence_20062,57.9,10
87,sequence_19393,53.7,23
88,sequence_20065,46.5,4
89,sequence_19383,50.5,9
90,sequence_19422,46.6,11
91,sequence_19495,58.9,25
92,sequence_19431,50.5,13
93,sequence_20058,54.9,12
94,sequence_19488,51.3,17
95,sequence_19375,49.9,8
96,sequence_19511,62.4,24
97,sequence_53065,44.8,18
98,sequence_53074,48.3,1
99,sequence_20050,47.9,16
100,sequence_19515,50.4,3
101,sequence_20057,51.9,12
102,sequence_19438,56.1,26
103,sequence_19486,54.2,6
104,sequence_19389,44.0,9
105,sequence_19468,54.8,20
106,sequence_20068,50.6,10
107,sequence_19420,40.6,20
108,sequence_20076,55.7,10
109,sequence_20070,51.8,2
110,sequence_19399,47.5,11
111,sequence_19436,46.4,13
112,sequence_19492,58.5,27
113,sequence_19445,45.5,5
114,sequence_19403,50.9,24
115,sequence_19428,49.3,19
116,sequence_19377,50.3,11
117,sequence_19427,53.8,23
118,sequence_19521,53.0,30
