id,label,target,labels,profile
sequence_19347,0,58.9,6-0-1-31,0-6-0-1-31
sequence_19511,1,62.4,9-0-0-26,1-9-0-0-26
sequence_19445,1,45.5,7-0-9-6,1-7-0-9-6
sequence_19351,0,60.9,2-0-0-28,0-2-0-0-28
sequence_53065,0,44.8,17-0-4-22,0-17-0-4-22
sequence_19426,0,56.3,2-0-0-28,0-2-0-0-28
sequence_19517,0,61.6,15-0-1-27,0-15-0-1-27
sequence_19410,0,49.9,19-0-0-8,0-19-0-0-8
sequence_19447,1,51.0,19-0-0-3,1-19-0-0-3
sequence_20040,0,47.2,23-0-3-16,0-23-0-3-16
sequence_19526,1,49.3,3-0-8-7,1-3-0-8-7
sequence_19437,1,46.7,0-0-9-10,1-0-0-9-10
sequence_19529,1,48.8,12-0-5-19,1-12-0-5-19
sequence_19470,0,61.0,20-0-1-29,0-20-0-1-29
sequence_19472,1,59.9,1-0-7-5,1-1-0-7-5
sequence_19403,0,50.9,1-0-7-21,0-1-0-7-21
sequence_20062,0,57.9,14-0-3-11,0-14-0-3-11
sequence_19429,1,50.9,7-0-9-6,1-7-0-9-6
sequence_19524,1,46.4,4-0-5-5,1-4-0-5-5
sequence_19459,1,59.2,9-0-0-26,1-9-0-0-26
sequence_19478,0,60.1,2-0-0-28,0-2-0-0-28
sequence_19467,1,64.4,9-0-0-26,1-9-0-0-26
sequence_20057,0,51.9,26-0-2-15,0-26-0-2-15
sequence_19432,1,51.0,7-0-9-6,1-7-0-9-6
sequence_53062,0,49.1,17-0-2-21,0-17-0-2-21
sequence_19353,1,64.3,9-0-0-25,1-9-0-0-25
sequence_19422,1,46.6,21-0-5-19,1-21-0-5-19
sequence_19378,1,52.4,0-0-9-10,1-0-0-9-10
sequence_19452,1,44.2,16-0-8-23,1-16-0-8-23
sequence_19417,0,47.9,21-0-5-21,0-21-0-5-21
sequence_19497,0,54.9,20-0-1-29,0-20-0-1-29
sequence_19488,1,51.3,3-0-8-18,1-3-0-8-18
sequence_19380,0,48.1,18-0-7-32,0-18-0-7-32
sequence_20048,0,39.8,26-0-2-15,0-26-0-2-15
sequence_19402,0,43.0,11-0-7-14,0-11-0-7-14
sequence_20073,0,51.0,5-0-2-15,0-5-0-2-15
sequence_19424,1,50.9,9-0-0-3,1-9-0-0-3
sequence_20066,1,49.9,23-0-3-16,1-23-0-3-16
sequence_19446,0,39.5,21-0-5-19,0-21-0-5-19
sequence_53098,0,42.0,10-0-6-30,0-10-0-6-30
sequence_19523,1,50.8,13-0-9-23,1-13-0-9-23
sequence_53083,0,51.0,25-0-6-0,0-25-0-6-0
sequence_19389,0,44.0,21-0-5-14,0-21-0-5-14
sequence_19480,0,62.8,20-0-1-29,0-20-0-1-29
sequence_19489,1,49.1,7-0-9-6,1-7-0-9-6
sequence_20051,0,42.5,26-0-2-22,0-26-0-2-22
sequence_53088,0,48.0,10-0-6-30,0-10-0-6-30
sequence_19431,1,50.5,3-0-8-18,1-3-0-8-18
sequence_20053,1,54.7,22-0-3-11,1-22-0-3-11
sequence_19428,0,49.3,24-0-8-24,0-24-0-8-24
sequence_53079,1,47.8,13-0-5-19,1-13-0-5-19
sequence_19439,0,49.5,24-0-1-24,0-24-0-1-24
sequence_19490,1,52.9,13-0-5-19,1-13-0-5-19
sequence_19408,0,51.1,11-0-7-21,0-11-0-7-21
sequence_19416,1,49.4,0-0-9-10,1-0-0-9-10
sequence_19430,1,45.7,16-0-8-23,1-16-0-8-23
sequence_19398,0,46.2,21-0-5-14,0-21-0-5-14
sequence_19360,1,63.5,9-0-0-25,1-9-0-0-25
sequence_20054,1,49.0,23-0-3-16,1-23-0-3-16
sequence_19469,0,50.5,18-0-7-12,0-18-0-7-12
sequence_53099,0,53.0,25-0-6-31,0-25-0-6-31
sequence_19451,0,51.0,2-0-0-28,0-2-0-0-28
sequence_19506,1,49.3,4-0-5-5,1-4-0-5-5
sequence_19442,0,47.4,24-0-1-24,0-24-0-1-24
sequence_53084,0,39.0,10-0-6-0,0-10-0-6-0
sequence_19491,1,48.8,4-0-5-5,1-4-0-5-5
sequence_53069,0,50.9,8-0-4-2,0-8-0-4-2
sequence_20072,1,48.7,22-0-3-20,1-22-0-3-20
sequence_19433,1,50.1,7-0-9-6,1-7-0-9-6
sequence_19405,0,48.7,1-0-7-21,0-1-0-7-21
sequence_19392,1,50.5,3-0-8-18,1-3-0-8-18
sequence_19482,1,59.3,24-0-1-29,1-24-0-1-29
