,id,target,labels
0,sequence_53082,55.0,6
1,sequence_19402,43.0,7
2,sequence_20054,49.0,3
3,sequence_20048,39.8,2
4,sequence_20036,52.9,3
5,sequence_19525,48.8,9
6,sequence_20061,45.0,3
7,sequence_19496,48.3,9
8,sequence_19477,61.5,0
9,sequence_19363,54.6,7
10,sequence_19500,51.2,7
11,sequence_19453,47.3,8
12,sequence_53075,51.6,4
13,sequence_19522,45.4,5
14,sequence_19523,50.8,9
15,sequence_53078,43.3,4
16,sequence_20069,53.4,2
17,sequence_53062,49.1,2
18,sequence_20060,52.6,3
19,sequence_53066,39.2,4
20,sequence_19417,47.9,5
21,sequence_19391,46.8,8
22,sequence_19447,51.0,0
23,sequence_53079,47.8,5
24,sequence_20042,49.4,2
25,sequence_19419,53.3,8
26,sequence_19425,56.9,1
27,sequence_19450,46.0,0
28,sequence_53085,51.2,6
29,sequence_19509,50.6,9
30,sequence_53059,47.1,4
31,sequence_19430,45.7,8
32,sequence_20052,42.9,3
33,sequence_19369,47.9,9
34,sequence_53064,48.4,4
35,sequence_20072,48.7,3
36,sequence_20038,49.1,3
37,sequence_20039,52.6,2
38,sequence_19506,49.3,5
39,sequence_20064,47.3,2
40,sequence_19530,45.6,5
41,sequence_19498,63.2,0
42,sequence_19504,50.6,9
43,sequence_19386,50.7,7
44,sequence_19519,50.3,7
45,sequence_19404,51.3,0
46,sequence_19446,39.5,5
47,sequence_20063,48.9,2
48,sequence_20043,46.6,3
49,sequence_19497,54.9,1
50,sequence_19490,52.9,5
51,sequence_19376,53.0,8
52,sequence_19406,53.8,0
53,sequence_19405,48.7,7
54,sequence_19382,52.0,7
55,sequence_20067,50.8,2
56,sequence_19409,51.1,1
57,sequence_19354,60.0,0
58,sequence_20040,47.2,3
59,sequence_19370,51.7,9
60,sequence_19432,51.0,9
61,sequence_19371,49.0,5
62,sequence_19434,48.0,8
63,sequence_19505,42.4,5
64,sequence_53070,45.7,8
65,sequence_19392,50.5,8
66,sequence_19357,58.5,0
67,sequence_20056,56.9,3
68,sequence_19526,49.3,8
69,sequence_20046,47.4,2
70,sequence_19443,48.0,7
71,sequence_19410,49.9,0
72,sequence_19390,46.3,8
73,sequence_19439,49.5,1
74,sequence_20071,44.9,2
75,sequence_19451,51.0,0
76,sequence_20041,48.5,3
77,sequence_19415,52.8,0
78,sequence_20035,52.5,2
79,sequence_20051,42.5,2
80,sequence_19397,49.6,9
81,sequence_19394,45.4,5
82,sequence_19374,50.7,8
83,sequence_19378,52.4,9
84,sequence_19441,49.0,7
85,sequence_19433,50.1,9
86,sequence_20062,57.9,3
87,sequence_19393,53.7,9
88,sequence_20065,46.5,3
89,sequence_19383,50.5,7
90,sequence_19422,46.6,5
91,sequence_19495,58.9,9
92,sequence_19431,50.5,8
93,sequence_20058,54.9,2
94,sequence_19488,51.3,8
95,sequence_19375,49.9,9
96,sequence_19511,62.4,0
97,sequence_53065,44.8,4
98,sequence_53074,48.3,4
99,sequence_20050,47.9,2
100,sequence_19515,50.4,7
101,sequence_20057,51.9,2
102,sequence_19438,56.1,0
103,sequence_19486,54.2,9
104,sequence_19389,44.0,5
105,sequence_19468,54.8,7
106,sequence_20068,50.6,3
107,sequence_19420,40.6,9
108,sequence_20076,55.7,3
109,sequence_20070,51.8,2
110,sequence_19399,47.5,5
111,sequence_19436,46.4,8
112,sequence_19492,58.5,8
113,sequence_19445,45.5,9
114,sequence_19403,50.9,7
115,sequence_19428,49.3,8
116,sequence_19377,50.3,5
117,sequence_19427,53.8,0
118,sequence_19521,53.0,8
119,sequence_20045,48.8,2
120,sequence_19412,55.3,0
121,sequence_19508,49.5,5
122,sequence_53080,50.4,4
123,sequence_20073,51.0,2
124,sequence_19442,47.4,1
125,sequence_53077,43.5,5
126,sequence_19429,50.9,9
127,sequence_19416,49.4,9
128,sequence_20055,46.3,3
129,sequence_19388,48.4,9
130,sequence_20049,43.9,2
131,sequence_20059,52.3,3
132,sequence_19467,64.4,0
133,sequence_19373,53.1,8
134,sequence_19396,43.1,9
135,sequence_19527,50.1,9
136,sequence_19435,51.4,8
137,sequence_53069,50.9,4
138,sequence_19418,47.2,5
139,sequence_20075,54.9,2
140,sequence_19423,61.2,0
141,sequence_19516,51.9,0
142,sequence_19512,54.4,0
143,sequence_19387,47.7,0
144,sequence_53061,50.6,4
145,sequence_19448,46.3,7
146,sequence_19469,50.5,7
147,sequence_19449,54.3,0
148,sequence_53063,44.0,4
149,sequence_19457,43.6,9
150,sequence_19466,56.9,1
151,sequence_19494,60.0,8
152,sequence_19454,43.1,9
153,sequence_19529,48.8,5
154,sequence_19426,56.3,0
155,sequence_19491,48.8,5
156,sequence_19421,53.0,8
157,sequence_19514,53.0,7
158,sequence_19368,56.2,0
159,sequence_19437,46.7,9
160,sequence_20044,48.4,3
161,sequence_19501,57.2,1
162,sequence_20074,47.1,2
163,sequence_19395,49.7,8
164,sequence_19510,47.8,5
165,sequence_19489,49.1,9
166,sequence_19440,48.5,7
167,sequence_19408,51.1,7
168,sequence_53076,46.3,4
169,sequence_19372,49.2,8
170,sequence_19507,46.0,8
171,sequence_20066,49.9,3
172,sequence_19524,46.4,5
173,sequence_19414,54.7,1
174,sequence_19485,58.0,9
175,sequence_19384,50.8,0
176,sequence_19493,50.4,5
177,sequence_19484,52.0,5
178,sequence_53073,53.8,4
179,sequence_20034,52.0,3
180,sequence_19456,48.0,8
181,sequence_53067,40.9,4
182,sequence_19502,59.9,1
183,sequence_20053,54.7,3
184,sequence_19355,58.8,7
185,sequence_19365,53.0,1
186,sequence_20047,49.9,3
187,sequence_19528,47.1,5
188,sequence_19455,44.5,8
189,sequence_19479,60.8,0
190,sequence_19452,44.2,8
191,sequence_19407,49.2,1
192,sequence_19444,50.7,1
193,sequence_19499,53.3,1
194,sequence_19487,55.9,8
195,sequence_19398,46.2,5
196,sequence_19424,50.9,0
197,sequence_20037,57.8,3
198,sequence_53058,51.2,6
199,sequence_19458,62.9,1
200,sequence_19470,61.0,1
201,sequence_19364,57.1,0
202,sequence_19366,60.0,1
203,sequence_19361,55.6,0
204,sequence_19358,59.1,7
205,sequence_19360,63.5,0
206,sequence_19474,64.4,0
207,sequence_53060,47.9,4
208,sequence_19473,60.6,1
209,sequence_19459,59.2,0
210,sequence_19481,63.1,0
211,sequence_19465,62.9,0
212,sequence_19476,62.2,0
213,sequence_19480,62.8,1
214,sequence_19463,62.7,0
215,sequence_19464,62.2,1
216,sequence_19359,59.3,1
217,sequence_19350,60.1,0
218,sequence_19367,61.0,0
219,sequence_19471,60.0,0
220,sequence_19475,59.1,1
221,sequence_19353,64.3,0
222,sequence_19461,61.2,0
223,sequence_19483,60.6,0
224,sequence_19472,59.9,7
225,sequence_19462,63.2,1
226,sequence_19362,61.0,0
227,sequence_19349,58.9,1
228,sequence_19478,60.1,0
229,sequence_19351,60.9,0
230,sequence_19460,61.0,1
231,sequence_19352,58.5,1
232,sequence_19482,59.3,1
233,sequence_19518,61.6,0
234,sequence_19356,59.0,1
235,sequence_19503,60.0,0
236,sequence_19517,61.6,1
237,sequence_19520,58.7,0
238,sequence_19385,58.2,0
