id_seq1,target_seq1,id_seq2,target_seq2,distance
sequence_47787,5.0,sequence_47684,23.0,0.0006107170556453045
sequence_47787,5.0,sequence_47789,10.0,0.0003034487273864128
sequence_47787,5.0,sequence_47790,9.0,0.0003036840057554224
sequence_47787,5.0,sequence_47781,12.0,0.0006302401652285017
sequence_47787,5.0,sequence_47777,11.0,0.0008743032404572304
sequence_47787,5.0,sequence_47779,11.0,0.0010649291899980096
sequence_47787,5.0,sequence_47784,21.0,0.0003517082283494011
sequence_47787,5.0,sequence_47786,18.0,0.0003388091712996921
sequence_47787,5.0,sequence_47782,17.0,0.000579404921728699
sequence_47787,5.0,sequence_47772,12.0,8.374668507926675e-05
sequence_47787,5.0,sequence_47795,7.0,0.00026172940377588993
sequence_47787,5.0,sequence_47776,9.0,5.5411996966237e-05
sequence_47787,5.0,sequence_47685,24.0,0.0007053479253882333
sequence_47787,5.0,sequence_47679,44.0,0.0017715960876281134
sequence_47787,5.0,sequence_47695,52.0,0.0008540829679544171
sequence_47787,5.0,sequence_47710,43.0,0.0009479394894450488
sequence_47787,5.0,sequence_47686,22.0,0.0008240392533676033
sequence_47787,5.0,sequence_47778,26.0,0.00040599837733446
sequence_47787,5.0,sequence_47780,23.0,0.0005563028361799116
sequence_47787,5.0,sequence_47785,25.0,0.0005597440498256168
sequence_47787,5.0,sequence_47803,12.0,0.0004412357296362801
sequence_47787,5.0,sequence_47663,36.0,0.0014485508544227477
sequence_47787,5.0,sequence_47757,36.0,0.0010844278923589634
sequence_47787,5.0,sequence_47783,24.5,0.0007179667335387441
sequence_47787,5.0,sequence_47796,20.0,0.000337145384853188
sequence_47787,5.0,sequence_47750,25.0,0.0006554311572548599
sequence_47787,5.0,sequence_47760,26.0,0.000513635864746731
sequence_47787,5.0,sequence_47773,19.0,0.0004025844137328649
sequence_47787,5.0,sequence_47768,17.0,0.0010026566114882396
sequence_47787,5.0,sequence_47771,18.0,0.0005012077023941464
sequence_47787,5.0,sequence_47681,44.0,0.0012220643204987613
sequence_47787,5.0,sequence_47696,47.0,0.0009306954513373933
sequence_47787,5.0,sequence_47680,73.0,0.0013848292855545008
sequence_47787,5.0,sequence_47673,65.5,0.0020045217535785698
sequence_47787,5.0,sequence_47700,65.0,0.002263048342953544
sequence_47787,5.0,sequence_47689,52.0,0.0014765335206405883
sequence_47787,5.0,sequence_47683,75.0,0.0012769584503076192
sequence_47787,5.0,sequence_47697,55.5,0.0010920522124215903
sequence_47787,5.0,sequence_47678,37.0,0.001036371384242618
sequence_47787,5.0,sequence_47682,53.0,0.001254665894468432
sequence_47787,5.0,sequence_47724,48.0,0.001131032638853502
sequence_47787,5.0,sequence_47806,73.0,0.000655423686150236
sequence_47787,5.0,sequence_47807,42.0,0.0006327438453487266
sequence_47787,5.0,sequence_47804,23.0,0.0005793381726961755
sequence_47787,5.0,sequence_47800,20.0,0.0007219282424331119
sequence_47787,5.0,sequence_47799,24.0,0.0007518061570187529
sequence_47787,5.0,sequence_47664,32.0,0.0010179367568959874
sequence_47787,5.0,sequence_47666,69.0,0.0023158753623508943
sequence_47787,5.0,sequence_47671,36.0,0.0014722694967190808
sequence_47787,5.0,sequence_47727,45.0,0.0010723682544526714
sequence_47787,5.0,sequence_47756,37.0,0.0016066120256771343
sequence_47787,5.0,sequence_47775,23.0,0.0008014006668194407
sequence_47787,5.0,sequence_47730,35.0,0.0006150492063616841
sequence_47787,5.0,sequence_47758,22.0,0.0010514945783375307
sequence_47787,5.0,sequence_47797,27.0,0.0004127503614200778
sequence_47787,5.0,sequence_47798,23.0,0.0004364170213246865
sequence_47787,5.0,sequence_47751,34.0,0.0008179387395405024
sequence_47787,5.0,sequence_47741,102.0,0.00226216114811828
sequence_47787,5.0,sequence_47743,63.0,0.001720384599982916
sequence_47787,5.0,sequence_47752,67.0,0.001472927037754812
sequence_47787,5.0,sequence_47745,83.0,0.0011891417880277588
sequence_47787,5.0,sequence_47747,72.0,0.0013350418330613234
sequence_47787,5.0,sequence_47748,79.0,0.0011870372128454099
sequence_47787,5.0,sequence_47749,81.0,0.0015803777704467281
sequence_47787,5.0,sequence_47744,69.0,0.0017283608730066513
