,secuencia,K-means-2,K-means-3,K-means-4,K-means-5,K-means-6,K-means-7,K-means-8,K-means-9,K-means-10,K-means-11,K-means-12,K-means-13,K-means-14,K-means-15,K-means-16,K-means-17,K-means-18,K-means-19,K-means-20,K-means-21,K-means-22,K-means-23,K-means-24,K-means-25,K-means-26,K-means-27,K-means-28,K-means-29
0,sequence_51016,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
1,sequence_51170,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
2,sequence_32130,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
3,sequence_51136,1,2,2,0,5,6,5,7,4,5,5,10,5,7,7,5,0,11,13,11,7,11,19,20,7,26,9,8
4,sequence_51191,1,2,2,0,5,0,7,0,7,7,7,11,7,3,13,14,16,7,9,6,14,8,3,4,16,12,19,6
5,sequence_51140,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
6,sequence_51149,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,0,0,17,9,12,2,12,4,3,11,18
7,sequence_51181,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
8,sequence_51159,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,2,9,4,2,6,4,3,2,2
9,sequence_51175,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,2,4,2,6,4,3,11,18
10,sequence_51174,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,23,4,3,11,18
11,sequence_51169,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,18,2,2,4,22,11,15
12,sequence_51199,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
13,sequence_51144,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,0,0,17,9,12,2,12,4,3,11,18
14,sequence_51183,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
15,sequence_51157,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
16,sequence_51163,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,2,4,2,6,4,3,11,18
17,sequence_51173,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
18,sequence_51168,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,1,9,10,0,17,9,4,2,6,4,3,11,18
19,sequence_51171,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
20,sequence_51182,1,2,2,0,5,0,7,0,7,7,7,11,7,11,11,14,8,7,9,6,14,8,3,4,3,12,23,6
21,sequence_51131,1,2,2,0,5,0,7,0,7,7,7,10,7,3,10,15,0,7,5,16,21,17,13,11,7,16,17,8
22,sequence_51138,1,2,2,0,5,6,5,7,4,5,5,12,5,7,6,5,3,11,10,15,12,19,6,15,0,2,8,5
23,sequence_51196,1,2,2,0,5,0,7,7,7,7,7,1,7,3,10,15,16,7,5,6,21,11,13,20,16,16,17,27
24,sequence_51202,1,2,2,0,5,0,7,0,7,7,7,11,7,3,13,15,3,7,9,6,12,17,3,2,3,16,19,5
25,sequence_51192,1,2,2,0,5,6,5,0,7,5,5,11,5,7,10,15,0,7,9,15,14,17,13,20,24,16,17,27
26,sequence_51147,1,2,2,0,5,0,5,7,7,5,5,10,5,3,10,14,0,0,9,19,14,8,13,4,16,12,17,6
27,sequence_51151,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,0,0,2,9,12,2,12,4,3,2,2
28,sequence_51145,1,2,2,0,5,0,7,0,7,7,7,11,7,3,13,14,8,7,9,6,14,8,3,4,3,12,19,6
29,sequence_51187,1,2,2,0,5,0,7,0,7,7,7,11,7,3,13,14,16,7,9,6,14,17,3,17,16,21,5,6
30,sequence_51148,1,2,2,0,1,5,5,7,2,5,5,4,5,1,0,9,9,5,0,11,17,18,17,12,21,22,18,15
31,sequence_51141,1,2,2,0,1,5,2,3,2,2,2,4,2,11,11,1,11,13,0,16,5,4,15,22,20,7,23,22
32,sequence_51137,1,2,2,0,5,6,5,7,4,5,5,12,5,7,6,5,3,5,17,19,2,2,14,15,24,2,8,27
33,sequence_32151,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
34,sequence_32148,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
35,sequence_32117,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
36,sequence_32141,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,16,5,0,16,0,0,2,19,4,3
37,sequence_32124,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,5,4,3
38,sequence_32126,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,2,2,2,5,0,6,0,0,13,19,16,13
39,sequence_32127,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
40,sequence_32133,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
41,sequence_32131,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,0,0,16,0,0,2,19,25,3
42,sequence_32174,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
43,sequence_32114,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
44,sequence_32147,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
45,sequence_32119,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,16,5,0,16,0,0,2,19,4,3
46,sequence_32122,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,9,4,3
47,sequence_32125,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,2,2,2,5,0,6,0,0,13,19,16,13
48,sequence_32128,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
49,sequence_32129,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
50,sequence_32132,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,0,0,16,0,0,2,19,25,3
51,sequence_32167,0,0,0,4,2,3,0,5,6,0,0,7,12,14,5,12,5,6,8,14,10,21,9,16,9,25,0,23
52,sequence_50970,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
53,sequence_51045,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,7,4,16,1,8,16,15,1,8,1,1,6,9
54,sequence_51003,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
55,sequence_51032,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
56,sequence_51028,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,1,15,1,8,1,1,12,14
57,sequence_51025,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,1,1,8,1,18,12,12
58,sequence_51019,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
59,sequence_51017,0,1,1,1,4,2,3,1,1,3,3,6,3,4,1,13,4,1,1,1,8,15,12,10,15,20,12,25
60,sequence_51014,0,1,1,1,4,2,3,1,3,1,1,3,1,4,3,8,10,1,7,18,16,13,16,19,18,18,1,12
61,sequence_50984,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
62,sequence_51054,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,7,4,16,1,8,16,15,1,8,1,1,6,9
63,sequence_51002,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
64,sequence_51033,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
65,sequence_51027,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,3,1,15,1,8,1,1,12,14
66,sequence_51023,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,1,1,8,1,1,12,14
67,sequence_51012,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
68,sequence_51018,0,1,1,1,4,2,3,1,1,3,3,6,3,4,1,13,4,1,1,1,8,15,12,10,15,20,12,25
69,sequence_51015,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,1,1,8,1,1,12,14
70,sequence_50973,0,1,1,3,0,1,6,8,9,10,10,8,13,12,4,16,14,9,15,13,13,7,7,18,11,17,7,17
71,sequence_32112,0,0,0,4,2,3,0,6,6,9,9,5,12,6,14,12,7,6,8,14,10,21,9,21,6,4,27,23
72,sequence_50978,0,1,1,3,0,1,6,8,9,6,6,8,13,13,4,16,14,9,15,12,18,14,7,18,11,17,7,28
73,sequence_32162,0,0,0,4,2,3,0,6,6,9,9,5,12,14,14,12,7,6,8,14,10,21,9,21,9,4,27,23
74,sequence_50995,0,1,1,3,0,1,6,4,9,6,6,0,6,10,9,11,13,12,14,7,4,5,21,9,10,10,3,11
75,sequence_50972,0,1,1,3,0,1,1,8,8,10,8,8,8,8,8,16,14,17,11,3,11,20,23,13,12,14,24,20
76,sequence_32115,0,0,0,4,2,3,0,6,6,0,0,5,12,6,5,4,12,6,8,14,10,21,4,21,23,4,27,7
77,sequence_50979,0,1,1,3,0,1,1,8,8,10,10,8,10,13,4,16,13,8,18,13,18,14,7,18,11,13,7,10
78,sequence_32152,0,0,0,4,2,3,0,6,5,9,9,5,9,6,14,4,7,6,6,10,19,10,11,7,23,8,13,21
79,sequence_32113,0,0,0,4,2,3,0,5,6,0,0,7,0,14,5,12,12,3,19,4,10,0,4,16,9,15,21,7
80,sequence_32182,0,0,0,4,2,3,0,6,5,9,9,5,9,6,14,12,7,6,8,0,15,3,22,24,6,24,10,16
81,sequence_50987,0,1,1,3,0,1,6,4,9,6,6,0,6,10,9,16,14,9,15,12,6,5,21,5,10,17,24,28
82,sequence_51052,0,1,1,3,0,1,1,4,8,10,10,0,10,8,8,0,13,17,11,7,11,20,21,9,19,14,22,20
83,sequence_50988,0,1,1,3,0,1,1,8,8,1,1,8,13,12,4,16,14,9,15,12,13,7,7,18,5,17,20,28
84,sequence_32158,0,0,0,4,2,3,0,5,6,0,0,7,0,5,14,10,5,14,3,20,3,9,18,3,8,15,0,0
85,sequence_32180,0,0,0,4,2,3,0,6,5,9,9,5,9,6,14,4,2,6,16,10,15,6,22,24,6,24,10,16
86,sequence_51046,0,1,1,3,0,1,6,4,9,10,10,0,10,10,12,6,13,12,18,7,4,14,5,9,12,10,15,20
87,sequence_32181,0,0,0,4,2,3,0,6,5,9,9,5,9,6,14,4,7,6,6,10,15,10,11,24,6,24,10,16
88,sequence_32163,0,0,0,4,2,3,0,6,6,0,0,5,12,6,5,4,7,15,8,4,15,21,8,21,22,4,27,7
89,sequence_50980,0,1,1,3,0,1,6,4,1,6,6,0,6,12,9,11,1,4,14,9,4,5,12,10,15,20,14,25
90,sequence_50969,0,1,1,1,4,2,1,8,8,1,1,3,1,13,4,16,10,9,7,3,18,13,7,19,18,13,1,10
91,sequence_50996,0,1,1,3,0,1,6,4,8,6,6,0,6,0,9,11,1,8,4,13,6,5,21,5,19,6,14,9
92,sequence_50989,0,1,1,3,0,1,6,8,9,6,6,8,13,12,12,11,14,4,15,9,13,7,10,10,5,17,20,17
93,sequence_32150,0,0,0,4,2,3,0,5,5,0,0,7,0,2,5,2,2,15,19,4,3,6,8,14,22,0,16,13
94,sequence_51053,0,1,1,3,0,1,6,8,9,10,10,8,10,10,12,6,13,12,18,7,4,14,21,9,12,10,3,11
95,sequence_50966,0,1,1,3,0,1,6,4,1,3,3,0,3,0,1,11,17,4,14,1,8,5,12,10,15,20,26,25
96,sequence_32116,0,0,0,4,2,3,0,5,6,0,0,7,12,14,5,12,12,3,19,14,10,0,4,16,9,15,21,13
97,sequence_32159,0,0,3,2,3,4,4,2,5,9,9,5,9,6,14,2,6,6,16,5,0,3,22,24,6,9,10,16
98,sequence_32149,0,0,0,4,2,3,0,6,5,9,9,5,9,6,14,4,7,6,6,10,19,10,11,7,14,8,13,21
99,sequence_51133,1,2,2,0,5,6,5,7,4,5,5,10,5,7,7,5,0,11,13,11,7,11,19,20,7,26,9,8
100,sequence_51189,1,2,2,0,5,0,7,0,7,7,7,11,7,3,13,14,16,7,9,6,14,8,3,4,16,12,19,6
101,sequence_51167,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
102,sequence_51130,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
103,sequence_51186,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,0,0,17,9,12,2,12,4,3,11,18
104,sequence_51178,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
105,sequence_51158,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,18,2,2,4,22,11,15
106,sequence_51165,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,23,4,3,11,18
107,sequence_51176,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
108,sequence_51155,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,2,4,2,6,4,3,11,18
109,sequence_51162,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
110,sequence_51172,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
111,sequence_51195,1,2,2,0,1,0,7,3,7,7,7,11,7,11,11,1,11,13,9,16,5,4,15,22,20,7,23,22
112,sequence_51152,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,0,0,17,9,12,2,12,4,3,11,18
113,sequence_51177,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
114,sequence_51161,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
115,sequence_51166,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
116,sequence_51156,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
117,sequence_51180,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,2,4,2,6,4,3,11,18
118,sequence_51164,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,17,9,4,2,6,4,3,11,18
119,sequence_51194,1,2,2,0,5,0,7,0,7,7,7,11,7,11,11,1,11,13,9,16,5,8,15,22,20,7,23,22
120,sequence_51154,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,0,0,17,2,12,2,12,4,3,11,18
121,sequence_51188,1,2,2,0,5,0,7,0,7,7,7,11,7,3,10,15,16,7,9,6,14,17,13,17,16,16,17,6
122,sequence_51179,1,2,2,0,5,6,5,7,4,5,5,10,5,7,7,5,0,11,13,11,7,11,6,20,7,26,9,8
123,sequence_51127,1,2,2,0,5,6,5,7,4,5,5,10,5,7,7,5,0,0,13,11,7,18,17,2,7,26,9,15
124,sequence_51198,1,2,2,0,5,0,7,7,7,7,7,1,7,3,10,15,11,13,5,16,21,11,15,11,20,16,17,22
125,sequence_51160,1,2,2,0,1,5,2,3,2,2,2,4,2,1,0,9,9,10,0,2,17,18,2,2,4,22,2,15
126,sequence_51184,1,2,2,0,1,5,2,7,2,2,2,10,2,1,0,9,9,0,0,2,17,12,2,23,25,3,2,2
127,sequence_51129,1,2,2,0,1,5,2,3,2,2,2,12,2,1,6,9,3,10,17,19,9,4,14,15,25,2,8,18
128,sequence_51185,1,2,2,0,1,6,5,7,4,5,5,10,5,7,7,5,0,5,10,11,17,18,17,2,21,22,18,15
129,sequence_51128,1,2,2,0,1,6,5,7,4,5,5,10,5,7,7,5,0,0,13,2,7,12,2,23,25,26,9,8
130,sequence_51134,1,2,2,0,5,6,5,7,4,5,5,12,5,7,6,5,3,11,17,15,12,2,14,15,24,2,8,27
131,sequence_51135,1,2,2,0,1,6,5,7,4,5,5,12,5,7,6,5,3,0,17,19,2,2,14,15,24,2,8,27
132,sequence_51190,1,2,2,0,5,0,7,0,7,7,7,11,7,3,13,14,16,7,9,6,14,17,3,17,16,21,5,6
133,sequence_32134,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
134,sequence_32160,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
135,sequence_32110,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
136,sequence_32120,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,16,5,0,16,0,0,2,19,4,3
137,sequence_32142,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,0,0,16,0,0,2,19,25,3
138,sequence_32137,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,2,2,2,5,0,6,0,0,13,19,16,13
139,sequence_32123,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
140,sequence_32143,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,5,4,3
141,sequence_32139,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
142,sequence_32135,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
143,sequence_32176,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
144,sequence_32109,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
145,sequence_32121,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,16,5,0,16,0,0,2,19,4,3
146,sequence_32140,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,0,0,16,0,0,2,19,25,3
147,sequence_32136,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,2,2,2,5,0,6,0,0,13,19,16,13
148,sequence_50974,0,1,1,3,0,1,6,8,9,10,10,8,10,10,12,6,13,12,18,7,4,14,5,9,12,10,15,11
149,sequence_32118,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,9,4,3
150,sequence_32146,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
151,sequence_32138,0,0,3,2,3,4,4,2,0,4,4,2,4,2,2,2,6,2,2,5,0,16,0,0,2,19,4,3
152,sequence_50962,0,1,1,3,0,1,6,4,1,3,3,0,3,0,1,11,17,4,14,9,8,5,12,10,15,20,14,25
153,sequence_51050,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,7,4,16,1,8,16,15,1,8,1,1,6,14
154,sequence_51029,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
155,sequence_51008,0,1,1,1,4,2,3,1,3,1,1,3,1,4,3,8,10,1,7,18,16,13,16,19,18,18,1,12
156,sequence_51011,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
157,sequence_32164,0,0,0,4,2,3,0,5,6,0,0,7,12,14,5,12,5,6,8,14,10,21,9,16,9,25,0,23
158,sequence_51035,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,1,15,1,8,1,1,12,14
159,sequence_51005,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
160,sequence_51010,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
161,sequence_51013,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
162,sequence_50991,0,1,1,3,0,1,6,4,1,6,6,0,6,0,9,11,17,4,14,9,8,5,10,10,10,6,14,25
163,sequence_51043,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,16,1,8,16,15,1,8,1,1,6,9
164,sequence_51009,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,15,1,8,1,1,12,14
165,sequence_51031,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,1,1,8,1,1,12,14
166,sequence_51020,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,16,1,1,8,1,1,12,14
167,sequence_51034,0,1,1,1,4,2,3,1,3,8,11,6,11,4,3,13,4,1,1,8,1,15,1,8,1,1,12,14
