id,label,target,labels,profile
sequence_47777,0,11.0,19-13-22-1,0-19-13-22-1
sequence_47708,1,111.0,5-18-15-8,1-5-18-15-8
sequence_47743,1,63.0,1-21-2-6,1-1-21-2-6
sequence_47674,1,38.0,24-10-20-8,1-24-10-20-8
sequence_47741,0,102.0,18-3-6-6,0-18-3-6-6
sequence_47724,1,48.0,0-27-24-15,1-0-27-24-15
sequence_47683,1,75.0,5-18-15-8,1-5-18-15-8
sequence_47745,0,83.0,1-21-2-6,0-1-21-2-6
sequence_47727,1,45.0,27-19-18-2,1-27-19-18-2
sequence_47779,0,11.0,6-1-22-2,0-6-1-22-2
sequence_47739,0,35.0,0-27-24-15,0-0-27-24-15
sequence_47732,1,30.0,10-5-19-5,1-10-5-19-5
sequence_47666,0,69.0,18-3-6-11,0-18-3-6-11
sequence_47661,1,52.0,11-8-10-11,1-11-8-10-11
sequence_47738,0,55.0,24-3-6-15,0-24-3-6-15
sequence_47714,1,51.0,7-11-0-8,1-7-11-0-8
sequence_47729,0,34.0,3-12-28-5,0-3-12-28-5
sequence_47752,1,67.0,1-21-2-6,1-1-21-2-6
sequence_47702,0,69.0,9-7-9-7,0-9-7-9-7
sequence_47798,1,23.0,6-2-1-2,1-6-2-1-2
sequence_47788,1,5.0,25-2-1-3,1-25-2-1-3
sequence_47806,0,73.0,17-1-7-1,0-17-1-7-1
sequence_47769,0,25.0,17-1-7-1,0-17-1-7-1
sequence_47785,1,25.0,12-17-21-4,1-12-17-21-4
sequence_47676,0,56.0,0-25-5-15,0-0-25-5-15
sequence_47810,0,5.57,22-6-13-17,0-22-6-13-17
sequence_47719,0,66.0,20-15-8-14,0-20-15-8-14
sequence_47737,1,27.0,1-12-28-6,1-1-12-28-6
sequence_47805,1,22.0,3-14-14-16,1-3-14-14-16
sequence_47786,0,18.0,19-13-22-16,0-19-13-22-16
sequence_47688,1,90.0,14-4-4-10,1-14-4-4-10
sequence_47723,1,69.0,7-11-0-8,1-7-11-0-8
sequence_47796,1,20.0,6-2-1-2,1-6-2-1-2
sequence_47783,0,24.5,6-1-27-2,0-6-1-27-2
sequence_47663,0,36.0,18-3-6-17,0-18-3-6-17
sequence_47725,1,57.0,7-11-0-8,1-7-11-0-8
sequence_47764,0,118.0,8-20-25-1,0-8-20-25-1
sequence_47662,0,28.0,15-22-23-13,0-15-22-23-13
sequence_47740,0,158.0,21-9-11-13,0-21-9-11-13
sequence_47694,1,51.0,14-0-3-0,1-14-0-3-0
sequence_47731,1,32.0,10-5-19-5,1-10-5-19-5
sequence_47734,0,110.0,27-19-18-2,0-27-19-18-2
sequence_47791,0,4.0,25-2-1-2,0-25-2-1-2
sequence_47801,0,4.0,25-2-1-3,0-25-2-1-3
sequence_47768,0,17.0,19-13-22-16,0-19-13-22-16
sequence_47755,1,100.0,26-28-16-12,1-26-28-16-12
sequence_47697,1,55.5,14-0-3-10,1-14-0-3-10
sequence_47733,1,25.0,10-5-19-5,1-10-5-19-5
sequence_47735,0,55.0,0-27-24-15,0-0-27-24-15
sequence_47811,0,24.0,15-22-23-9,0-15-22-23-9
sequence_47797,1,27.0,6-2-1-2,1-6-2-1-2
sequence_47770,1,25.0,2-16-17-3,1-2-16-17-3
sequence_47689,1,52.0,16-0-3-0,1-16-0-3-0
sequence_47765,0,118.0,4-24-12-9,0-4-24-12-9
sequence_47760,0,26.0,22-6-13-17,0-22-6-13-17
sequence_47790,1,9.0,2-16-17-3,1-2-16-17-3
sequence_47808,0,4.0,22-6-13-17,0-22-6-13-17
sequence_47670,1,97.0,11-8-10-11,1-11-8-10-11
sequence_47716,1,84.0,20-15-8-14,1-20-15-8-14
sequence_47677,1,103.0,7-18-0-8,1-7-18-0-8
sequence_47690,1,63.0,14-4-4-10,1-14-4-4-10
sequence_47700,0,65.0,9-7-9-7,0-9-7-9-7
sequence_47664,1,32.0,11-8-10-11,1-11-8-10-11
sequence_47668,1,48.0,11-8-10-11,1-11-8-10-11
sequence_47762,0,127.0,4-24-12-9,0-4-24-12-9
sequence_47704,1,98.0,5-18-15-8,1-5-18-15-8
sequence_47713,0,51.0,24-10-20-15,0-24-10-20-15
sequence_47773,1,19.0,2-16-17-3,1-2-16-17-3
sequence_47722,1,75.0,20-15-8-14,1-20-15-8-14
sequence_47799,0,24.0,17-1-7-1,0-17-1-7-1
sequence_47758,1,22.0,1-21-2-6,1-1-21-2-6
sequence_47761,0,120.0,4-24-12-9,0-4-24-12-9
sequence_47665,1,50.0,11-8-10-11,1-11-8-10-11
sequence_47749,1,81.0,1-10-2-12,1-1-10-2-12
sequence_47728,1,12.0,10-5-19-5,1-10-5-19-5
sequence_47804,1,23.0,12-17-21-4,1-12-17-21-4
sequence_47693,1,64.0,7-18-0-8,1-7-18-0-8
sequence_47778,0,26.0,17-1-7-1,0-17-1-7-1
sequence_47671,0,36.0,18-3-6-11,0-18-3-6-11
sequence_47699,1,62.0,7-18-0-8,1-7-18-0-8
sequence_47679,0,44.0,9-7-9-7,0-9-7-9-7
sequence_47730,1,35.0,10-5-19-5,1-10-5-19-5
sequence_47691,1,40.0,7-26-0-8,1-7-26-0-8
sequence_47794,0,18.0,23-23-26-4,0-23-23-26-4
sequence_47774,1,21.0,12-17-21-4,1-12-17-21-4
sequence_47687,1,92.0,14-4-4-10,1-14-4-4-10
sequence_47775,0,23.0,6-1-27-2,0-6-1-27-2
sequence_47803,1,12.0,2-16-17-3,1-2-16-17-3
sequence_47789,1,10.0,2-16-17-3,1-2-16-17-3
sequence_47795,0,7.0,25-2-1-2,0-25-2-1-2
sequence_47720,1,80.0,20-15-8-14,1-20-15-8-14
sequence_47709,1,119.0,5-18-15-8,1-5-18-15-8
sequence_47742,0,108.0,21-9-11-13,0-21-9-11-13
sequence_47751,1,34.0,26-28-16-12,1-26-28-16-12
sequence_47754,1,70.0,26-28-16-12,1-26-28-16-12
sequence_47772,0,12.0,25-2-1-2,0-25-2-1-2
sequence_47726,1,120.0,27-19-18-5,1-27-19-18-5
sequence_47748,1,79.0,1-21-2-6,1-1-21-2-6
sequence_47707,0,79.0,9-25-5-7,0-9-25-5-7
sequence_47812,0,121.0,4-24-12-9,0-4-24-12-9
sequence_47782,0,17.0,6-2-1-2,0-6-2-1-2
