id,label,target,labels,profile
sequence_19347,0,58.9,1-0-0-17,0-1-0-0-17
sequence_19511,1,62.4,1-0-0-15,1-1-0-0-15
sequence_19445,1,45.5,0-0-1-4,1-0-0-1-4
sequence_19351,0,60.9,1-0-0-13,0-1-0-0-13
sequence_53065,0,44.8,1-0-0-2,0-1-0-0-2
sequence_19426,1,56.3,1-0-0-15,1-1-0-0-15
sequence_19517,1,61.6,1-0-0-14,1-1-0-0-14
sequence_19410,0,49.9,1-0-0-11,0-1-0-0-11
sequence_19447,0,51.0,1-0-0-15,0-1-0-0-15
sequence_20040,1,47.2,0-0-1-3,1-0-0-1-3
sequence_19526,1,49.3,0-0-1-8,1-0-0-1-8
sequence_19437,1,46.7,0-0-1-5,1-0-0-1-5
sequence_19529,1,48.8,0-0-1-10,1-0-0-1-10
sequence_19470,1,61.0,1-0-0-14,1-1-0-0-14
sequence_19472,0,59.9,1-0-0-14,0-1-0-0-14
sequence_19403,0,50.9,1-0-0-11,0-1-0-0-11
sequence_20062,1,57.9,1-0-0-7,1-1-0-0-7
sequence_19429,1,50.9,0-0-1-4,1-0-0-1-4
sequence_19524,1,46.4,0-0-1-10,1-0-0-1-10
sequence_19459,1,59.2,1-0-0-15,1-1-0-0-15
sequence_19478,1,60.1,1-0-0-15,1-1-0-0-15
sequence_19467,1,64.4,1-0-0-15,1-1-0-0-15
sequence_20057,0,51.9,1-0-0-7,0-1-0-0-7
sequence_19432,1,51.0,0-0-1-4,1-0-0-1-4
sequence_53062,0,49.1,1-0-0-2,0-1-0-0-2
sequence_19353,0,64.3,1-0-0-13,0-1-0-0-13
sequence_19422,0,46.6,0-0-1-10,0-0-0-1-10
sequence_19378,0,52.4,0-0-1-5,0-0-0-1-5
sequence_19452,1,44.2,0-0-1-8,1-0-0-1-8
sequence_19417,1,47.9,0-0-1-10,1-0-0-1-10
sequence_19497,0,54.9,1-0-0-9,0-1-0-0-9
sequence_19488,1,51.3,0-0-1-8,1-0-0-1-8
sequence_19380,0,48.1,1-0-0-17,0-1-0-0-17
sequence_20048,1,39.8,0-0-1-3,1-0-0-1-3
sequence_19402,1,43.0,0-0-1-5,1-0-0-1-5
sequence_20073,0,51.0,1-0-0-7,0-1-0-0-7
sequence_19424,0,50.9,1-0-0-15,0-1-0-0-15
sequence_20066,1,49.9,0-0-1-3,1-0-0-1-3
sequence_19446,1,39.5,0-0-1-10,1-0-0-1-10
sequence_53098,1,42.0,0-0-1-16,1-0-0-1-16
sequence_19523,1,50.8,0-0-1-4,1-0-0-1-4
sequence_53083,0,51.0,1-0-0-0,0-1-0-0-0
sequence_19389,1,44.0,0-0-1-10,1-0-0-1-10
sequence_19480,1,62.8,1-0-0-14,1-1-0-0-14
sequence_19489,1,49.1,0-0-1-4,1-0-0-1-4
sequence_20051,1,42.5,0-0-1-3,1-0-0-1-3
sequence_53088,1,48.0,0-0-1-16,1-0-0-1-16
sequence_19431,1,50.5,0-0-1-8,1-0-0-1-8
sequence_20053,1,54.7,1-0-0-7,1-1-0-0-7
sequence_19428,1,49.3,1-0-0-14,1-1-0-0-14
sequence_53079,1,47.8,0-0-1-1,1-0-0-1-1
sequence_19439,0,49.5,1-0-0-6,0-1-0-0-6
sequence_19490,1,52.9,0-0-1-10,1-0-0-1-10
sequence_19408,0,51.1,1-0-0-11,0-1-0-0-11
sequence_19416,1,49.4,0-0-1-5,1-0-0-1-5
sequence_19430,1,45.7,0-0-1-8,1-0-0-1-8
sequence_19398,0,46.2,0-0-1-10,0-0-0-1-10
sequence_19360,0,63.5,1-0-0-13,0-1-0-0-13
sequence_20054,1,49.0,0-0-1-3,1-0-0-1-3
sequence_19469,0,50.5,1-0-0-9,0-1-0-0-9
sequence_53099,0,53.0,1-0-0-0,0-1-0-0-0
sequence_19451,1,51.0,1-0-0-13,1-1-0-0-13
sequence_19506,1,49.3,0-0-1-10,1-0-0-1-10
sequence_19442,0,47.4,1-0-0-6,0-1-0-0-6
sequence_53084,0,39.0,1-0-0-0,0-1-0-0-0
sequence_19491,1,48.8,0-0-1-10,1-0-0-1-10
sequence_53069,0,50.9,1-0-0-2,0-1-0-0-2
sequence_20072,0,48.7,1-0-0-7,0-1-0-0-7
sequence_19433,1,50.1,0-0-1-4,1-0-0-1-4
sequence_19405,0,48.7,1-0-0-11,0-1-0-0-11
sequence_19392,1,50.5,0-0-1-8,1-0-0-1-8
sequence_19482,1,59.3,1-0-0-14,1-1-0-0-14
sequence_19421,0,53.0,0-0-1-8,0-0-0-1-8
sequence_19390,1,46.3,0-0-1-8,1-0-0-1-8
sequence_19453,1,47.3,0-0-1-8,1-0-0-1-8
sequence_20036,0,52.9,1-0-0-12,0-1-0-0-12
sequence_53067,1,40.9,0-0-1-1,1-0-0-1-1
sequence_19438,0,56.1,1-0-0-15,0-1-0-0-15
sequence_19525,1,48.8,0-0-1-4,1-0-0-1-4
sequence_53059,1,47.1,0-0-1-1,1-0-0-1-1
sequence_19498,1,63.2,1-0-0-15,1-1-0-0-15
sequence_19354,0,60.0,1-0-0-13,0-1-0-0-13
sequence_19457,1,43.6,0-0-1-4,1-0-0-1-4
sequence_19372,1,49.2,0-0-1-5,1-0-0-1-5
sequence_19407,0,49.2,1-0-0-17,0-1-0-0-17
sequence_19366,0,60.0,1-0-0-14,0-1-0-0-14
sequence_20037,0,57.8,1-0-0-12,0-1-0-0-12
sequence_19530,0,45.6,0-0-1-10,0-0-0-1-10
sequence_19456,1,48.0,0-0-1-8,1-0-0-1-8
sequence_20043,0,46.6,1-0-0-12,0-1-0-0-12
sequence_20047,0,49.9,1-0-0-12,0-1-0-0-12
sequence_19435,1,51.4,0-0-1-8,1-0-0-1-8
sequence_19386,0,50.7,1-0-0-13,0-1-0-0-13
sequence_19411,0,58.0,1-0-0-13,0-1-0-0-13
sequence_19364,0,57.1,1-0-0-13,0-1-0-0-13
sequence_19387,0,47.7,1-0-0-13,0-1-0-0-13
sequence_19465,1,62.9,1-0-0-15,1-1-0-0-15
sequence_19495,0,58.9,0-0-1-4,0-0-0-1-4
sequence_19521,1,53.0,0-0-1-8,1-0-0-1-8
sequence_20076,1,55.7,1-0-0-7,1-1-0-0-7
sequence_19492,1,58.5,0-0-1-8,1-0-0-1-8
sequence_19528,1,47.1,0-0-1-10,1-0-0-1-10
sequence_19476,1,62.2,1-0-0-13,1-1-0-0-13
