,secuencia,affinity-0.5,affinity-0.55,affinity-0.6000000000000001,affinity-0.6500000000000001,affinity-0.7000000000000002,affinity-0.7500000000000002,affinity-0.8000000000000003,affinity-0.8500000000000003,affinity-0.9000000000000004,affinity-0.9500000000000004
0,sequence_47787,0,0,0,0,0,0,0,0,0,0
1,sequence_47684,2,2,2,2,2,2,2,2,2,2
2,sequence_47789,5,5,5,5,5,5,5,5,4,4
3,sequence_47790,5,5,5,5,5,5,5,5,4,4
4,sequence_47781,1,1,1,1,1,1,1,1,1,1
5,sequence_47777,0,0,0,0,0,0,0,0,0,0
6,sequence_47779,0,0,0,0,0,0,0,0,0,0
7,sequence_47784,1,1,1,1,1,1,1,1,1,1
8,sequence_47786,1,1,1,1,1,1,1,1,1,1
9,sequence_47782,1,1,1,1,1,1,1,1,1,1
10,sequence_47772,0,0,0,0,0,0,0,0,0,0
11,sequence_47795,4,4,4,4,4,4,4,4,3,3
12,sequence_47776,0,0,0,0,0,0,0,0,0,0
13,sequence_47685,10,10,10,10,10,10,10,10,9,9
14,sequence_47679,2,2,2,2,2,2,2,2,2,2
15,sequence_47695,6,6,6,6,6,6,6,6,5,5
16,sequence_47710,6,6,6,6,6,6,6,6,5,5
17,sequence_47686,8,8,8,8,8,8,8,8,7,7
18,sequence_47778,11,11,11,11,11,11,11,11,10,10
19,sequence_47780,5,5,5,5,5,5,5,5,4,4
20,sequence_47785,9,9,9,9,9,9,9,9,8,8
21,sequence_47803,5,5,5,5,5,5,5,5,4,4
22,sequence_47663,2,2,2,2,2,2,2,2,2,2
23,sequence_47757,1,1,1,1,1,1,1,1,1,1
24,sequence_47783,3,3,3,3,3,3,3,3,13,13
25,sequence_47796,17,17,17,17,17,17,17,17,16,16
26,sequence_47750,4,4,4,4,4,4,4,4,3,3
27,sequence_47760,0,0,0,0,0,0,0,0,0,0
28,sequence_47773,5,5,5,5,5,5,5,5,4,4
29,sequence_47768,17,17,17,17,17,17,17,17,16,16
30,sequence_47771,17,17,17,17,17,17,17,17,16,16
31,sequence_47681,10,10,10,10,10,10,10,10,9,9
32,sequence_47696,12,12,12,12,12,12,12,12,11,11
33,sequence_47680,2,2,2,2,2,2,2,2,2,2
34,sequence_47673,6,6,6,6,6,6,6,6,5,5
35,sequence_47700,2,2,2,2,2,2,2,2,2,2
36,sequence_47689,6,6,6,6,6,6,6,6,5,5
37,sequence_47683,8,8,8,8,8,8,8,8,7,7
38,sequence_47697,7,7,7,7,7,7,7,7,6,6
39,sequence_47678,7,7,7,7,7,7,7,7,6,6
40,sequence_47682,8,8,8,8,8,8,8,8,7,7
41,sequence_47724,8,8,8,8,8,8,8,8,7,7
42,sequence_47806,11,11,11,11,11,11,11,11,10,10
43,sequence_47807,5,5,5,5,5,5,5,5,4,4
44,sequence_47804,9,9,9,9,9,9,9,9,8,8
45,sequence_47800,9,9,9,9,9,9,9,9,8,8
46,sequence_47799,5,5,5,5,5,5,5,5,4,4
47,sequence_47664,12,12,12,12,12,12,12,12,11,11
48,sequence_47666,13,13,13,13,13,13,13,13,12,12
49,sequence_47671,6,6,6,6,6,6,6,6,5,5
50,sequence_47727,14,14,14,14,14,14,14,14,13,13
51,sequence_47756,14,14,14,14,14,14,14,14,13,13
52,sequence_47775,3,3,3,3,3,3,3,3,13,13
53,sequence_47730,17,17,17,17,17,17,17,17,16,16
54,sequence_47758,17,17,17,17,17,17,17,17,16,16
55,sequence_47797,14,14,14,14,14,14,14,14,13,13
56,sequence_47798,17,17,17,17,17,17,17,17,16,16
57,sequence_47751,15,15,15,15,15,15,15,15,14,14
58,sequence_47741,4,4,4,4,4,4,4,4,3,3
59,sequence_47743,4,4,4,4,4,4,4,4,3,3
60,sequence_47752,4,4,4,4,4,4,4,4,3,3
61,sequence_47745,17,17,17,17,17,17,17,17,16,16
62,sequence_47747,4,4,4,4,4,4,4,4,3,3
63,sequence_47748,4,4,4,4,4,4,4,4,3,3
64,sequence_47749,4,4,4,4,4,4,4,4,3,3
65,sequence_47744,4,4,4,4,4,4,4,4,3,3
66,sequence_47721,7,7,7,7,7,7,7,7,6,6
67,sequence_47759,5,5,5,5,5,5,5,5,4,4
68,sequence_47774,9,9,9,9,9,9,9,9,8,8
69,sequence_47770,5,5,5,5,5,5,5,5,4,4
70,sequence_47713,4,4,4,4,4,4,4,4,3,3
71,sequence_47738,4,4,4,4,4,4,4,4,3,3
72,sequence_47769,5,5,5,5,5,5,5,5,4,4
73,sequence_47702,10,10,10,10,10,10,10,10,9,9
74,sequence_47672,10,10,10,10,10,10,10,10,9,9
75,sequence_47705,10,10,10,10,10,10,10,10,9,9
76,sequence_47694,12,12,12,12,12,12,12,12,11,11
77,sequence_47691,12,12,12,12,12,12,12,12,11,11
78,sequence_47701,2,2,2,2,2,2,2,2,2,2
79,sequence_47706,2,2,2,2,2,2,2,2,2,2
80,sequence_47675,6,6,6,6,6,6,6,6,5,5
81,sequence_47698,12,12,12,12,12,12,12,12,11,11
82,sequence_47688,13,13,13,13,13,13,13,13,12,12
83,sequence_47704,8,8,8,8,8,8,8,8,7,7
84,sequence_47708,8,8,8,8,8,8,8,8,7,7
85,sequence_47709,7,7,7,7,7,7,7,7,6,6
86,sequence_47677,7,7,7,7,7,7,7,7,6,6
87,sequence_47692,16,16,16,16,16,16,16,16,15,15
88,sequence_47703,8,8,8,8,8,8,8,8,7,7
89,sequence_47707,8,8,8,8,8,8,8,8,7,7
90,sequence_47762,11,11,11,11,11,11,11,11,10,10
91,sequence_47765,11,11,11,11,11,11,11,11,10,10
92,sequence_47767,11,11,11,11,11,11,11,11,10,10
93,sequence_47812,11,11,11,11,11,11,11,11,10,10
94,sequence_47761,11,11,11,11,11,11,11,11,10,10
95,sequence_47764,11,11,11,11,11,11,11,11,10,10
96,sequence_47763,11,11,11,11,11,11,11,11,10,10
97,sequence_47699,16,16,16,16,16,16,16,16,15,15
98,sequence_47687,16,16,16,16,16,16,16,16,15,15
99,sequence_47693,7,7,7,7,7,7,7,7,6,6
100,sequence_47690,16,16,16,16,16,16,16,16,15,15
101,sequence_47712,9,9,9,9,9,9,9,9,8,8
102,sequence_47714,9,9,9,9,9,9,9,9,8,8
103,sequence_47725,16,16,16,16,16,16,16,16,15,15
104,sequence_47669,12,12,12,12,12,12,12,12,11,11
105,sequence_47668,12,12,12,12,12,12,12,12,11,11
106,sequence_47670,12,12,12,12,12,12,12,12,11,11
107,sequence_47665,12,12,12,12,12,12,12,12,11,11
108,sequence_47661,12,12,12,12,12,12,12,12,11,11
